Drug Name,Age,Degree
Fencamfamine,669,372
Methamphetamine,897,349
Phendimetrazine,681,1
Pargyline,657,361
Lofexidine,441,304
Droxidopa,345,131
Xylometazoline,705,314
Dexmethylphenidate,201,137
Isometheptene,837,30
Levonordefrin,693,26
Naphazoline,909,67
Propylhexedrine,825,0
Captodiame,717,1
Chlorphenamine,825,446
Practolol,573,279
Betazole,777,0
Palonosetron,177,185
Atracurium,417,0
Granisetron,321,272
Alosetron,213,124
Dextroamphetamine,501,287
Dalfampridine,93,9
Cinitapride,333,0
Methysergide,705,0
Ipratropium bromide,525,266
Metixene,693,138
Methylergometrine,861,8
Thiethylperazine,681,127
Trihexyphenidyl,825,138
Oxyphencyclimine,705,0
Procyclidine,753,138
Ethopropazine,789,159
Hyoscyamine,693,146
Cyproheptadine,681,371
Methylscopolamine bromide,849,0
Gallamine Triethiodide,801,311
Tridihexethyl,765,0
Anisotropine Methylbromide,669,138
Histamine Phosphate,945,0
Phentolamine,789,268
Nicergoline,549,64
Rocuronium,285,68
Benzquinamide,525,0
Clidinium,681,326
Propiomazine,693,0
Propantheline,777,138
Cryptenamine,765,171
Tolazoline,837,268
Dicyclomine,813,138
Tropicamide,801,138
Phenoxybenzamine,777,344
Glycopyrrolate,681,0
Carphenazine,669,0
Ergoloid mesylate,777,383
Oxybutynin,513,230
Acetophenazine,681,85
Tegaserod,189,66
Doxacurium chloride,309,68
Flavoxate,573,0
Mivacurium,285,216
Diphenidol,609,0
Metoclopramide,645,234
Pancuronium,549,207
Pipecuronium,333,203
Alizapride,441,0
Propericiazine,585,92
Alverine,261,0
Thioproperazine,693,92
Isopropamide,729,0
Fluspirilene,549,372
Mepenzolate,741,0
Mianserin,513,331
Betahistine,597,120
Aclidinium,69,139
Bromopride,489,1
Cisatracurium Besylate,273,0
Trospium,333,142
Pirenzepine,405,149
Diphemanil Methylsulfate,789,0
Biperiden,705,318
Cycrimine,777,0
Cyclopentolate,777,138
Lindane,801,0
Flumazenil,321,19
Gadopentetate dimeglumine,369,0
Dacarbazine,513,62
Benzatropine,765,221
Terfenadine,417,326
Buclizine,729,21
Doxylamine,837,369
Dexbrompheniramine,705,347
Triprolidine,777,349
Hydroxyzine,741,400
Nizatidine,369,267
Astemizole,417,297
Azatadine,597,23
Meclizine,777,347
Carbinoxamine,777,466
Tripelennamine,861,24
Methdilazine,693,0
Ketotifen,477,21
Famotidine,393,155
Dimenhydrinate,825,347
Mequitazine,501,172
Emedastine,297,21
Diphenylpyraline,801,0
Cyclizine,777,347
Alimemazine,717,150
Phenindamine,849,21
Pheniramine,837,21
Clofedanol,717,0
Bepotastine,213,0
Mepyramine,837,24
Alcaftadine,93,21
Antazoline,837,21
Dimetindene,693,21
Isothipendyl,729,21
Roxatidine acetate,381,54
Chlorcyclizine,825,0
Butriptyline,513,0
Carboprost Tromethamine,465,119
Alprostadil,441,222
Dinoprostone,549,136
Misoprostol,381,119
Dinoprost Tromethamine,513,109
Tafluprost,69,108
Hirulog,213,0
Amlexanox,261,0
Pentosan Polysulfate,297,263
Cabozantinib,69,123
Trametinib,57,18
Flavopiridol,129,0
Cefdinir,321,8
Fulvestrant,189,99
Clomifene,621,226
Ospemifene,57,159
Flutamide,417,133
Tenofovir,201,0
Lamivudine,273,231
Zalcitabine,309,155
Rosuvastatin,177,231
Atovaquone,309,32
Rifaximin,165,211
Diethylstilbestrol,921,468
Chlorotrianisene,789,270
Conjugated Estrogens,921,0
Etonogestrel,237,218
Desogestrel,441,161
Levonorgestrel,621,218
Dydrogesterone,681,49
Raloxifene,237,93
Fluticasone Propionate,333,0
Medroxyprogesterone Acetate,717,0
Oxandrolone,645,116
Testosterone,969,382
Nilutamide,369,55
Norethindrone,729,0
Ethynodiol,633,0
Drostanolone,681,0
Dienestrol,801,258
Norgestimate,381,122
Ethinylestradiol,957,0
Nandrolone phenpropionate,705,3
Bicalutamide,273,121
Fluoxymesterone,741,116
Estramustine,537,375
Mestranol,729,336
Danazol,549,76
Testosterone Propionate,969,33
Allylestrenol,681,136
Estropipate,597,0
Quinestrol,597,139
Cyproterone acetate,537,274
Methyltestosterone,981,221
Norelgestromin,201,73
Nandrolone decanoate,669,3
Flunisolide,477,328
Diflorasone,477,278
Medrysone,573,278
Amcinonide,477,278
Fluorometholone,705,329
Megestrol acetate,657,281
Beclomethasone,549,0
Desoximetasone,597,278
Azelaic Acid,261,12
Fluocinolone Acetonide,681,278
Halobetasol Propionate,321,0
Triamcinolone,717,386
Flumethasone (pivalate),645,0
Fludrocortisone,765,335
Mometasone,369,280
Hydrocortamate,741,2
Clocortolone,489,278
Flurandrenolide,669,278
Loteprednol,237,0
Clobetasol propionate,537,278
Fluocinonide,573,278
Dutasteride,201,87
Prednicarbate,321,278
Finasteride,309,87
Desonide,549,0
Cortisone acetate,813,386
Paramethasone,681,327
Difluprednate,477,278
Stavudine,285,8
Emtricitabine,177,4
Didanosine,321,100
Abacavir,237,81
Acetohydroxamic Acid,417,1
Heparin,945,306
Plerixafor,117,0
Rescinnamine,741,331
Lymecycline,657,2
Framycetin,621,190
Amikacin,501,190
Oxytetracycline,813,94
Demeclocycline,705,95
Tobramycin,525,190
Tetracycline,477,181
Spectinomycin,561,190
Methacycline,657,2
Netilmicin,453,190
Neomycin,801,200
Streptomycin,861,191
Kanamycin,717,191
Rolitetracycline,705,2
Paromomycin,693,190
Arbekacin,333,188
Amsacrine,417,257
Vindesine,453,128
Dexrazoxane,273,17
Valrubicin,237,194
Teniposide,405,150
Enoxacin,321,269
Pefloxacin,393,269
Fleroxacin,309,267
Epirubicin,225,213
Lomefloxacin,345,293
Colchicine,681,384
Sodium stibogluconate,933,4
Besifloxacin,105,12
Cinoxacin,465,267
Bethanidine,441,203
Acetohexamide,657,181
Probucol,489,0
Crofelemer,69,0
Troglitazone,249,235
Amiloride,561,361
Clofibrate,657,118
Fenofibrate,513,127
Glipizide,561,369
Gliquidone,513,181
Mitiglinide,165,112
Bezafibrate,489,153
Auranofin,429,0
Icosapent,165,0
Aminosalicylic Acid,837,259
Diethylcarbamazine,825,4
Sulfasalazine,813,430
Phenylbutazone,789,461
Antrafenine,489,0
Acetylcysteine,597,0
