Drug Name,Age,Degree
Scopolamine,1377,595
Clidinium,669,321
Propiomazine,681,0
Propantheline,765,141
Cryptenamine,753,164
Tolazoline,825,164
Dicyclomine,801,141
Tropicamide,789,141
Brompheniramine,741,496
Phenoxybenzamine,765,247
Glycopyrrolate,669,0
Carphenazine,657,0
Ergoloid mesylate,765,312
Acetophenazine,669,78
Diphenidol,597,0
Metoclopramide,633,241
Thioproperazine,681,78
Isopropamide,717,0
Mepenzolate,729,0
Betahistine,585,117
Mecamylamine,729,418
Diphemanil Methylsulfate,777,0
Biperiden,693,321
Cycrimine,765,0
Cyclopentolate,765,141
Lindane,789,0
Benzatropine,753,227
Buclizine,717,14
Dexbrompheniramine,693,335
Triprolidine,765,339
Azatadine,585,17
Meclizine,765,335
Carbinoxamine,765,466
Tripelennamine,849,17
Methdilazine,681,0
Dimenhydrinate,813,335
Diphenylpyraline,789,0
Cyclizine,765,335
Alimemazine,705,138
Phenindamine,837,14
Pheniramine,825,14
Clofedanol,705,0
Mepyramine,825,17
Antazoline,825,14
Dimetindene,681,14
Isothipendyl,717,14
Chlorcyclizine,813,0
Suramin,1161,15
Progesterone,981,615
Clomifene,609,229
Diethylstilbestrol,909,350
Chlorotrianisene,777,122
Conjugated Estrogens,909,0
Levonorgestrel,609,172
Dydrogesterone,669,43
Spironolactone,693,450
Medroxyprogesterone Acetate,705,0
Oxandrolone,633,101
Testosterone,957,413
Norethindrone,717,0
Estradiol,969,465
Ethynodiol,621,0
Drostanolone,669,0
Dienestrol,789,111
Ethinylestradiol,945,0
Nandrolone phenpropionate,693,3
Fluoxymesterone,729,101
Mestranol,717,205
Testosterone Propionate,957,33
Allylestrenol,669,129
Estropipate,585,0
Quinestrol,585,111
Methyltestosterone,969,207
Nandrolone decanoate,657,3
Fluorometholone,693,193
Megestrol acetate,645,275
Betamethasone,669,397
Desoximetasone,585,139
Fluocinolone Acetonide,669,139
Triamcinolone,705,244
Flumethasone (pivalate),633,0
Fludrocortisone,753,193
Hydrocortisone,909,543
Hydrocortamate,729,3
Flurandrenolide,657,139
Prednisolone,741,436
Methylprednisolone,741,432
Cortisone acetate,801,247
Paramethasone,669,191
Heparin,933,276
Rescinnamine,729,316
Lymecycline,645,1
Framycetin,609,151
Oxytetracycline,801,1
Demeclocycline,693,2
Methacycline,645,1
Neomycin,789,160
Streptomycin,849,152
Kanamycin,705,152
Rolitetracycline,693,2
Paromomycin,681,151
Podofilox,2361,115
Colchicine,669,422
Sodium stibogluconate,921,4
Acetohexamide,645,182
Tolbutamide,729,475
Clofibrate,645,116
Aminosalicylic Acid,825,225
Acetaminophen,1569,478
Diethylcarbamazine,813,4
Mefenamic acid,645,341
Sulfasalazine,801,380
Phenylbutazone,777,331
Salicylic acid,1701,741
Acetylsalicylic acid,1413,729
Salicylate-sodium,1701,0
Antipyrine,1581,461
Acetylcysteine,585,0
