Drug Name,Age,Degree
Chlorprothixene,699,430
Pancuronium,555,251
Pipecuronium,339,247
Alizapride,447,0
Propericiazine,591,234
Alverine,267,0
Thioproperazine,699,234
Isopropamide,735,0
Mepenzolate,747,0
Mianserin,519,365
Betahistine,603,135
Aclidinium,75,165
Bromopride,495,2
Cisatracurium Besylate,279,0
Vecuronium,411,256
Trospium,339,169
Pirenzepine,411,176
Diphemanil Methylsulfate,795,0
Biperiden,711,184
Cycrimine,783,0
Cyclopentolate,783,164
Lindane,807,0
Flumazenil,327,20
Gadopentetate dimeglumine,375,0
Dacarbazine,519,88
Benzatropine,771,280
Terfenadine,423,245
Buclizine,735,25
Doxylamine,843,410
Dexbrompheniramine,711,383
Triprolidine,783,386
Hydroxyzine,747,440
Nizatidine,375,63
Astemizole,423,207
Azatadine,603,28
Meclizine,783,383
Tripelennamine,867,29
Ranitidine,447,219
Methdilazine,699,0
Ketotifen,483,25
Famotidine,399,161
Dimenhydrinate,831,383
Mequitazine,507,228
Emedastine,303,25
Diphenylpyraline,807,0
Cyclizine,783,383
Alimemazine,723,183
Phenindamine,855,25
Pheniramine,843,26
Clofedanol,723,0
Bepotastine,219,0
Mepyramine,843,29
Alcaftadine,99,25
Antazoline,843,25
Dimetindene,699,25
Isothipendyl,735,25
Roxatidine acetate,387,56
Chlorcyclizine,831,0
Butriptyline,519,1
Carboprost Tromethamine,471,154
Alprostadil,447,280
Dinoprostone,555,172
Misoprostol,387,164
Dinoprost Tromethamine,519,143
Tafluprost,75,142
Hirulog,219,0
Amlexanox,267,0
Axitinib,75,143
Cabozantinib,75,140
Regorafenib,75,192
Ponatinib,75,190
Trametinib,63,26
Flavopiridol,135,0
Cefdinir,327,7
Tamoxifen,543,394
Fulvestrant,195,107
Clomifene,627,37
Ospemifene,63,179
Flutamide,423,149
Tenofovir,207,0
Zidovudine,375,250
Lamivudine,279,16
Zalcitabine,315,163
Atovaquone,315,38
Diethylstilbestrol,927,348
Chlorotrianisene,795,307
Conjugated Estrogens,927,0
Etonogestrel,243,234
Desogestrel,447,175
Levonorgestrel,627,234
Dydrogesterone,687,54
Raloxifene,243,119
Fluticasone Propionate,339,0
Medroxyprogesterone Acetate,723,0
Oxandrolone,651,126
Testosterone,975,308
Nilutamide,375,69
Norethindrone,735,0
Ethynodiol,639,52
Drostanolone,687,0
Dienestrol,807,286
Norgestimate,387,131
Ethinylestradiol,963,0
Nandrolone phenpropionate,711,3
Bicalutamide,279,153
Fluoxymesterone,747,126
Estramustine,543,296
Mestranol,735,377
Danazol,555,176
Testosterone Propionate,975,0
Allylestrenol,687,140
Estropipate,603,0
Quinestrol,603,155
Cyproterone acetate,543,303
Methyltestosterone,987,239
Norelgestromin,207,77
Nandrolone decanoate,675,129
Diflorasone,483,370
Medrysone,579,370
Amcinonide,483,370
Fluorometholone,711,420
Megestrol acetate,663,144
Beclomethasone,555,0
Desoximetasone,603,370
Azelaic Acid,267,21
Fluocinolone Acetonide,687,369
Halobetasol Propionate,327,0
Flumethasone (pivalate),651,0
Fludrocortisone,771,433
Hydrocortisone,927,524
Hydrocortamate,747,3
Clocortolone,495,370
Flurandrenolide,675,370
Clobetasol propionate,543,370
Fluocinonide,579,369
Dutasteride,207,86
Finasteride,315,86
Desonide,555,370
Paramethasone,687,445
Difluprednate,483,370
Stavudine,291,8
Emtricitabine,183,4
Didanosine,327,112
Abacavir,243,92
Acetohydroxamic Acid,423,1
Heparin,951,378
Plerixafor,123,0
Rescinnamine,747,404
Lymecycline,663,5
Framycetin,627,245
Amikacin,507,246
Oxytetracycline,819,5
Demeclocycline,711,128
Tobramycin,531,245
Tetracycline,483,120
Spectinomycin,567,246
Methacycline,663,5
Netilmicin,459,246
Neomycin,807,259
Streptomycin,867,247
Kanamycin,723,247
Rolitetracycline,711,34
Paromomycin,699,246
Arbekacin,339,244
Amsacrine,423,143
Vindesine,459,153
Dexrazoxane,279,25
Valrubicin,243,251
Teniposide,411,208
Pefloxacin,399,339
Ciprofloxacin,387,281
Etoposide,447,222
Mitoxantrone,411,122
Moxifloxacin,231,189
Epirubicin,231,287
Vincristine,663,434
Irinotecan,291,186
Lomefloxacin,351,51
Ofloxacin,399,184
Colchicine,687,336
Sodium stibogluconate,939,4
Besifloxacin,111,24
Cinoxacin,471,336
Bethanidine,447,245
Acetohexamide,663,202
Probucol,495,5
Crofelemer,75,0
Troglitazone,255,278
Clofibrate,663,122
Chlorpropamide,723,403
Fenofibrate,519,129
Gliquidone,519,202
Mitiglinide,171,117
Bezafibrate,495,159
Lenalidomide,159,97
Auranofin,435,1
Icosapent,171,0
Aminosalicylic Acid,843,295
Diethylcarbamazine,831,4
Antrafenine,495,0
Acetylcysteine,603,0
