Drug Name,Age,Degree
Methazolamide,689,32
Hydroflumethiazide,689,23
Acetazolamide,761,79
Chlorothiazide,713,100
Bumetanide,533,107
Ethacrynic acid,605,0
Hydrochlorothiazide,689,101
Trichlormethiazide,677,243
Ethinamate,737,0
Nifedipine,497,104
Diazoxide,557,101
Diclofenamide,701,53
Bretylium,521,60
Polythiazide,665,0
Quinethazone,641,0
Digitoxin,809,0
Cyclandelate,701,0
Methsuximide,713,39
Mafenide,821,5
Cinnarizine,665,0
Chlormerodrin,773,0
Pyridoxal Phosphate,929,0
L-Alanine,545,0
Baclofen,545,195
Enflurane,533,0
Valproic Acid,593,75
Meprobamate,737,33
Clorazepate,593,65
Methoxyflurane,653,0
Methyprylon,737,0
Thiamylal,785,0
Chlormezanone,701,81
Glutethimide,749,2
Flunitrazepam,509,11
Phenformin,689,0
Glisoxepide,509,0
Amphetamine,1013,200
Phentermine,689,132
Reserpine,761,166
Isoetarine,905,0
Etomidate,533,0
Dihydroergotamine,845,79
Protriptyline,605,150
Norepinephrine,797,93
Alseroxylon,773,0
Phenylpropanolamine,941,59
Methylphenidate,737,198
Fenfluramine,641,0
Clonidine,605,76
Mazindol,497,0
Lisuride,581,0
Metaraminol,749,59
Ergotamine,1145,79
Methoxamine,809,59
Tranylcypromine,677,358
Phenelzine,689,342
Orciprenaline,665,105
Phenmetrazine,749,59
Pseudoephedrine,701,48
Benzphetamine,677,153
Ritodrine,497,59
Terbutaline,557,86
Amantadine,605,17
Oxymetazoline,665,78
Diethylpropion,689,42
Dopamine,509,86
Salbutamol,569,49
Isoprenaline,809,62
Deserpidine,713,0
Chloroprocaine,773,2
Acebutolol,521,124
Bromocriptine,497,78
L-DOPA,593,0
Clomipramine,581,172
Isocarboxazid,689,130
Ergonovine,929,76
Hydralazine,773,53
Fenoterol,545,83
Ephedrine,1085,53
Mephentermine,833,59
Ginkgo biloba,521,9
Fencamfamine,653,71
Methamphetamine,881,139
Phendimetrazine,665,95
Pargyline,641,0
Xylometazoline,689,0
Isometheptene,821,55
Levonordefrin,677,47
Naphazoline,893,78
Propylhexedrine,809,41
Captodiame,701,0
Trimipramine,629,171
Chlorphenamine,809,90
Timolol,509,79
Sotalol,509,74
Amiodarone,653,137
Metoprolol,497,113
Atenolol,497,68
Propranolol,629,117
Alprenolol,593,0
Practolol,557,0
Oxprenolol,557,0
Bupranolol,569,0
Betazole,761,0
Methysergide,689,0
Amitriptyline,665,236
Ipratropium bromide,509,143
Metixene,677,0
Methylergometrine,845,7
Clozapine,533,311
Thiethylperazine,665,0
Trihexyphenidyl,809,23
Oxyphencyclimine,689,0
Procyclidine,737,149
Sulpiride,581,166
Ethopropazine,773,1
Loxapine,497,148
Promazine,725,154
Hyoscyamine,677,28
Prochlorperazine,725,131
Cyproheptadine,665,73
Droperidol,641,240
Prazosin,509,95
Imipramine,689,166
Methylscopolamine bromide,833,0
Chlorpromazine,773,154
Gallamine Triethiodide,785,0
Haloperidol,689,194
Tridihexethyl,749,0
Triflupromazine,713,71
Anisotropine Methylbromide,653,0
Nortriptyline,641,150
Fluphenazine,689,138
Histamine Phosphate,929,0
Thioridazine,689,179
Phentolamine,773,40
Nicergoline,533,0
Benzquinamide,509,71
Clidinium,665,23
Propiomazine,677,0
Propantheline,761,25
Cryptenamine,749,0
Tolazoline,821,0
Dicyclomine,797,23
Tropicamide,785,0
Trifluoperazine,701,138
Brompheniramine,737,63
Perphenazine,713,138
Flupentixol,617,122
Phenoxybenzamine,761,40
Mesoridazine,557,71
Maprotiline,533,116
Glycopyrrolate,665,0
Carphenazine,653,71
Ergoloid mesylate,761,74
Oxybutynin,497,44
Acetophenazine,665,71
Promethazine,809,114
Pimozide,545,212
Doxepin,569,152
Flavoxate,557,23
Desipramine,641,162
Diphenidol,593,0
Metoclopramide,629,125
Chlorprothixene,677,71
Pancuronium,533,55
Methotrimeprazine,701,283
Propericiazine,569,0
Molindone,509,71
Thioproperazine,677,0
Thiothixene,593,136
Isopropamide,713,0
Fluspirilene,533,71
Mepenzolate,725,23
Tetrabenazine,677,99
Mianserin,497,110
Betahistine,581,39
Mecamylamine,725,90
Diphemanil Methylsulfate,773,0
Biperiden,689,0
Cycrimine,761,0
Cyclopentolate,761,23
Lindane,785,0
Methohexital,677,190
Dacarbazine,497,26
Orphenadrine,713,192
Benzatropine,749,24
Clemastine,593,62
Buclizine,713,0
Doxylamine,821,201
Dexbrompheniramine,689,16
Triprolidine,761,103
Hydroxyzine,725,195
Trazodone,533,105
Azatadine,581,0
Meclizine,761,57
Carbinoxamine,761,57
Tripelennamine,845,0
Methdilazine,677,0
Dimenhydrinate,809,57
Diphenhydramine,845,75
Diphenylpyraline,785,0
Cyclizine,761,57
Alimemazine,701,0
Phenindamine,833,0
Pheniramine,821,37
Clofedanol,701,16
Mepyramine,821,0
Antazoline,821,0
Dimetindene,677,0
Isothipendyl,713,0
Chlorcyclizine,809,0
Butriptyline,497,0
Dinoprostone,533,2
Dinoprost Tromethamine,497,0
Suramin,1157,0
Progesterone,977,77
Tamoxifen,521,105
Clomifene,605,1
Rifampicin,581,235
Diethylstilbestrol,905,4
Chlorotrianisene,773,106
Conjugated Estrogens,905,0
Levonorgestrel,605,94
Dydrogesterone,665,17
Spironolactone,689,89
Medroxyprogesterone Acetate,701,0
Oxandrolone,629,63
Testosterone,953,64
Estrone,785,0
Norethindrone,713,0
Estradiol,965,94
Ethynodiol,617,0
Drostanolone,665,0
Dienestrol,785,0
Ethinylestradiol,941,0
Nandrolone phenpropionate,689,3
Fluoxymesterone,725,5
Estramustine,521,14
Mestranol,713,64
Danazol,533,44
Testosterone Propionate,953,0
Allylestrenol,665,0
Estropipate,581,0
Quinestrol,581,0
Cyproterone acetate,521,100
Methyltestosterone,965,5
Nandrolone decanoate,653,0
Medrysone,557,0
Fluorometholone,689,6
Megestrol acetate,641,40
Beclomethasone,533,0
Betamethasone,665,63
Desoximetasone,581,5
Fluocinolone Acetonide,665,5
Triamcinolone,701,64
Prednisone,749,95
Flumethasone (pivalate),629,0
Fludrocortisone,749,158
Hydrocortisone,905,81
Hydrocortamate,725,5
Flurandrenolide,653,5
Prednisolone,737,94
Methylprednisolone,737,90
Clobetasol propionate,521,5
Fluocinonide,557,5
Dexamethasone,701,131
Desonide,533,1
Cortisone acetate,797,67
Paramethasone,665,0
Heparin,929,164
Rescinnamine,725,0
Doxycycline,593,55
Lymecycline,641,0
Framycetin,605,67
Oxytetracycline,797,52
Demeclocycline,689,42
Tobramycin,509,92
Spectinomycin,545,67
Methacycline,641,0
Neomycin,785,98
Minocycline,545,211
Streptomycin,845,93
Kanamycin,701,93
Rolitetracycline,689,0
Paromomycin,677,0
Daunorubicin,581,20
Doxorubicin,545,146
Vincristine,641,103
Colchicine,665,83
Sodium stibogluconate,917,0
Acetohexamide,641,111
Glyburide,545,160
Tolbutamide,725,165
Amiloride,545,70
Clofibrate,641,0
Chlorpropamide,701,192
Fenofibrate,497,30
Glipizide,545,65
Gliquidone,497,111
Ibuprofen,569,96
Aminosalicylic Acid,821,39
Indomethacin,641,96
Fenoprofen,509,94
Diclofenac,509,131
Diethylcarbamazine,809,0
Mefenamic acid,641,94
Naproxen,521,94
Sulfasalazine,797,3
Phenylbutazone,773,0
Ketoprofen,521,95
Tiaprofenic acid,497,94
Niflumic Acid,581,0
Acetylcysteine,581,0
