Drug Name,Age,Degree
Promethazine,816,655
Pimozide,552,790
Carvedilol,312,805
Doxepin,576,812
Desipramine,648,837
Domperidone,456,423
Quetiapine,252,805
Aripiprazole,180,754
Chlorprothixene,684,535
Paliperidone,132,566
Methotrimeprazine,708,651
Tiotropium,180,268
Solifenacin,156,335
Molindone,516,377
Pipotiazine,444,533
Thiothixene,600,446
Zuclopenthixol,264,529
Tetrabenazine,684,492
Iloperidone,96,603
Sertindole,252,473
Silodosin,132,405
Asenapine,96,608
Amisulpride,372,385
Fesoterodine,120,508
Lurasidone,84,506
Mecamylamine,732,484
Vecuronium,396,415
Methohexital,684,559
Orphenadrine,720,495
Clemastine,600,799
Cetirizine,360,349
Mirtazapine,276,693
Loratadine,348,599
Cimetidine,480,629
Trazodone,540,633
Epinastine,168,462
Olopatadine,240,832
Ranitidine,432,432
Fexofenadine,252,626
Desloratadine,192,600
Azelastine,372,1315
Diphenhydramine,852,583
Levocabastine,288,349
Flunarizine,480,534
Travoprost,192,280
Latanoprost,264,280
Bimatoprost,192,280
Treprostinil,180,487
Iloprost,300,451
Epoprostenol,264,521
Lepirudin,240,330
Bivalirudin,204,330
Argatroban,204,402
Hirulog,204,329
Dabigatran etexilate,108,527
Sorafenib,144,578
Imatinib,192,698
Dasatinib,132,771
Sunitinib,132,482
Bosutinib,60,389
Axitinib,60,298
Crizotinib,72,729
Vemurafenib,72,359
Regorafenib,60,278
Ponatinib,60,407
Dabrafenib,48,763
Tamoxifen,528,509
Eplerenone,180,442
Abiraterone,72,518
Leflunomide,228,746
Pravastatin,336,421
Lovastatin,360,723
Nevirapine,228,730
Tenofovir,192,314
Cerivastatin,240,318
Zidovudine,360,391
Rifabutin,300,714
Efavirenz,228,840
Simvastatin,348,385
Delavirdine,240,736
Rifampicin,588,948
Atorvastatin,252,382
Fluvastatin,276,340
Sitagliptin,132,490
Alogliptin,48,371
Saxagliptin,96,402
Pitavastatin,168,305
Rilpivirine,72,318
Teriflunomide,60,701
Linagliptin,72,382
Spironolactone,696,573
Fluticasone Propionate,324,659
Estrone,792,717
Mifepristone,348,850
Budesonide,432,389
Drospirenone,204,355
Enzalutamide,60,642
Alclometasone,384,332
Betamethasone,672,537
Prednisone,756,647
Hydrocortisone,912,648
Prednisolone,744,593
Methylprednisolone,744,562
Dexamethasone,708,903
Ciclesonide,144,331
Fluticasone furoate,120,501
Fondaparinux sodium,192,268
Enoxaparin,288,307
Rivaroxaban,108,555
Apixaban,60,584
Dalteparin,276,307
Nadroparin,228,307
Ramipril,336,479
Fosinopril,324,488
Trandolapril,288,479
Benazepril,324,479
Enalapril,396,654
Moexipril,264,538
Lisinopril,360,609
Perindopril,348,609
Quinapril,336,508
Captopril,444,651
Cilazapril,324,609
Spirapril,276,398
Temocapril,276,398
Doxycycline,600,621
Minocycline,552,401
Paclitaxel,300,860
Ciprofloxacin,372,697
Daunorubicin,588,570
Etoposide,432,417
Doxorubicin,552,770
Norfloxacin,408,342
Levofloxacin,288,655
Idarubicin,324,316
Mitoxantrone,396,361
Sparfloxacin,288,477
Moxifloxacin,216,423
Grepafloxacin,240,612
Vincristine,648,489
Irinotecan,276,312
Topotecan,252,283
Gatifloxacin,216,272
Ofloxacin,384,422
Temafloxacin,300,295
Gemifloxacin,168,422
Glimepiride,264,342
Glyburide,552,495
Tolbutamide,732,483
Rosiglitazone,216,427
Chlorpropamide,708,462
Nateglinide,204,348
Repaglinide,228,319
Gemfibrozil,420,370
Lenalidomide,144,279
Valsartan,252,553
Olmesartan,180,396
Celecoxib,216,786
Losartan,276,840
Candesartan,240,571
Eprosartan,240,394
Telmisartan,216,546
Irbesartan,240,585
Ibuprofen,576,655
Pioglitazone,216,388
Azilsartan medoxomil,72,315
Valdecoxib,192,556
Masoprocol,300,427
Mesalazine,348,558
Indomethacin,648,735
Nabumetone,276,473
Ketorolac,336,425
Tenoxicam,360,463
Rofecoxib,216,573
Piroxicam,456,475
Fenoprofen,516,416
Diclofenac,516,702
Sulindac,492,428
Flurbiprofen,360,463
Zileuton,252,534
Etodolac,384,499
Mefenamic acid,648,475
Naproxen,528,488
Meloxicam,252,530
Carprofen,432,418
Diflunisal,468,523
Suprofen,348,463
Meclofenamic acid,444,416
Bromfenac,240,416
Oxaprozin,408,463
Ketoprofen,528,464
Balsalazide,204,533
Lumiracoxib,168,527
Magnesium salicylate,456,497
Tiaprofenic acid,504,418
Etoricoxib,180,594
Resveratrol,24,511
Niflumic Acid,588,416
Nimesulide,384,593
Lornoxicam,240,463
Nepafenac,144,416
Pomalidomide,48,580
