Drug Name,Age,Degree
Bupropion,468,1665
Moclobemide,384,1622
Acebutolol,576,1454
Bromocriptine,552,1719
Clomipramine,636,2281
Isocarboxazid,744,1383
Arformoterol,180,1696
Rasagiline,192,1941
Pargyline,696,1392
Milnacipran,144,1887
Lofexidine,480,2007
Rotigotine,180,1361
Vilazodone,120,1377
Desvenlafaxine,156,1854
Mirabegron,108,1670
Levomilnacipran,96,1951
Trimipramine,684,1836
Nefazodone,324,2109
Escitalopram,228,1652
Betaxolol,456,1523
Timolol,564,1857
Sotalol,564,1381
Amiodarone,708,1708
Esmolol,420,1373
Metoprolol,552,1929
Atenolol,552,1329
Propranolol,684,2015
Labetalol,528,1828
Bisoprolol,420,1671
Alprenolol,648,1705
Nadolol,516,1677
Penbutolol,492,2042
Oxprenolol,612,1810
Nebivolol,288,1363
Bupranolol,624,1425
Palonosetron,216,1557
Doxazosin,396,1355
Ondansetron,372,1447
Dronedarone,144,1501
Ziprasidone,240,1966
Methysergide,744,1513
Disopyramide,528,2180
Amitriptyline,720,2353
Olanzapine,300,1815
Clozapine,588,2342
Thiethylperazine,720,1476
Promazine,780,1858
Prochlorperazine,780,1498
Droperidol,696,1389
Imipramine,744,2332
Chlorpromazine,828,2451
Buspirone,420,1503
Haloperidol,744,2272
Nortriptyline,696,2030
Amoxapine,492,1754
Atropine,1728,1505
Nicardipine,480,2018
Thioridazine,744,1651
Tamsulosin,336,1394
Paroxetine,360,1803
Risperidone,336,1747
Propiomazine,732,1311
Propantheline,816,1537
Dicyclomine,852,1533
Trifluoperazine,756,1484
Flupentixol,672,1519
Maprotiline,588,1972
Tolterodine,276,1944
Oxybutynin,552,1391
Promethazine,864,2021
Pimozide,600,1591
Carvedilol,360,1701
Doxepin,624,2278
Flavoxate,612,1536
Desipramine,696,2169
Quetiapine,300,2180
Metoclopramide,684,1961
Aripiprazole,228,1973
Paliperidone,180,2145
Pancuronium,588,1317
Methotrimeprazine,756,1744
Tiotropium,228,1703
Solifenacin,204,1552
Zuclopenthixol,312,1770
Fluspirilene,588,1522
Iloperidone,144,1795
Mianserin,552,1506
Asenapine,144,1698
Fesoterodine,168,1719
Lurasidone,132,1480
Aclidinium,108,1538
Mecamylamine,780,1470
Methohexital,732,1285
Dacarbazine,552,1310
Orphenadrine,768,1462
Benzatropine,804,1859
Cetirizine,408,1592
Terfenadine,456,1697
Mirtazapine,324,1666
Cimetidine,528,1540
Trazodone,588,1769
Ranitidine,480,1319
Azelastine,420,1431
Diphenhydramine,900,1489
Flunarizine,528,1769
Butriptyline,552,1506
Epoprostenol,312,1493
Sorafenib,192,1985
Imatinib,240,1495
Dasatinib,180,1416
Sunitinib,180,1425
Tamoxifen,576,1427
Eplerenone,228,1430
Efavirenz,276,1615
Sitagliptin,180,1480
Alogliptin,96,1405
Saxagliptin,144,1394
Testosterone,1008,1440
Estradiol,1020,1917
Mifepristone,396,1524
Ethinylestradiol,996,1441
Budesonide,480,1628
Drospirenone,252,1523
Enzalutamide,108,1357
Triamcinolone,756,1292
Prednisone,804,1461
Dexamethasone,756,1413
Rivaroxaban,156,1430
Paclitaxel,348,1444
Ciprofloxacin,420,1623
Levofloxacin,336,1423
Topotecan,300,1458
Colchicine,720,1492
Glyburide,600,1339
Tolbutamide,780,1531
Rosiglitazone,264,1589
Chlorpropamide,756,1486
Nateglinide,252,1542
Fenofibrate,552,1349
Glipizide,600,1506
Celecoxib,264,1817
Losartan,324,1413
Ibuprofen,624,1634
Valdecoxib,240,1563
Icosapent,204,1379
Mesalazine,396,1523
Acetaminophen,1620,1405
Indomethacin,696,1960
Nabumetone,324,1672
Ketorolac,384,1624
Tenoxicam,408,1574
Rofecoxib,264,1804
Piroxicam,504,1656
Fenoprofen,564,1384
Diclofenac,564,1811
Sulindac,540,1394
Flurbiprofen,408,1630
Etodolac,432,1601
Mefenamic acid,696,1597
Naproxen,576,1768
Sulfasalazine,852,1838
Phenylbutazone,828,1691
Meloxicam,300,1589
Carprofen,480,1420
Diflunisal,516,1539
Salicylic acid,1752,1674
Meclofenamic acid,492,1454
Acetylsalicylic acid,1464,1895
Oxaprozin,456,1405
Ketoprofen,576,1570
Balsalazide,252,1491
Lumiracoxib,216,1559
Magnesium salicylate,504,1428
Antrafenine,528,1384
Antipyrine,1632,1825
Tiaprofenic acid,552,1387
Etoricoxib,228,1802
Nimesulide,432,1767
Lornoxicam,288,1549
Pomalidomide,96,2132
