Drug Name,Age,Degree
Nicergoline,548,64
Rocuronium,284,68
Benzquinamide,524,0
Clidinium,680,326
Propiomazine,692,0
Propantheline,776,138
Cryptenamine,764,171
Tolazoline,836,268
Dicyclomine,812,138
Tropicamide,800,138
Phenoxybenzamine,776,344
Glycopyrrolate,680,0
Carphenazine,668,0
Ergoloid mesylate,776,383
Oxybutynin,512,230
Acetophenazine,680,85
Tegaserod,188,66
Doxacurium chloride,308,68
Flavoxate,572,0
Mivacurium,284,216
Diphenidol,608,0
Metoclopramide,644,234
Pancuronium,548,207
Pipecuronium,332,203
Alizapride,440,0
Propericiazine,584,92
Alverine,260,0
Thioproperazine,692,92
Isopropamide,728,0
Fluspirilene,548,372
Mepenzolate,740,0
Mianserin,512,331
Betahistine,596,120
Aclidinium,68,139
Bromopride,488,1
Cisatracurium Besylate,272,0
Trospium,332,142
Pirenzepine,404,149
Diphemanil Methylsulfate,788,0
Biperiden,704,318
Cycrimine,776,0
Cyclopentolate,776,138
Lindane,800,0
Flumazenil,320,19
Gadopentetate dimeglumine,368,0
Dacarbazine,512,62
Benzatropine,764,221
Terfenadine,416,326
Buclizine,728,21
Doxylamine,836,369
Dexbrompheniramine,704,347
Triprolidine,776,349
Hydroxyzine,740,400
Nizatidine,368,267
Astemizole,416,297
Azatadine,596,23
Meclizine,776,347
Carbinoxamine,776,466
Tripelennamine,860,24
Methdilazine,692,0
Ketotifen,476,21
Famotidine,392,155
Dimenhydrinate,824,347
Mequitazine,500,172
Emedastine,296,21
Diphenylpyraline,800,0
Cyclizine,776,347
Alimemazine,716,150
Phenindamine,848,21
Pheniramine,836,21
Clofedanol,716,0
Bepotastine,212,0
Mepyramine,836,24
Alcaftadine,92,21
Antazoline,836,21
Dimetindene,692,21
Isothipendyl,728,21
Roxatidine acetate,380,54
Chlorcyclizine,824,0
Butriptyline,512,0
Carboprost Tromethamine,464,119
Alprostadil,440,222
Dinoprostone,548,136
Misoprostol,380,119
Dinoprost Tromethamine,512,109
Tafluprost,68,108
Hirulog,212,0
Amlexanox,260,0
Pentosan Polysulfate,296,263
Cabozantinib,68,123
Trametinib,56,18
Flavopiridol,128,0
Cefdinir,320,8
Fulvestrant,188,99
Clomifene,620,226
Ospemifene,56,159
Flutamide,416,133
Tenofovir,200,0
Lamivudine,272,231
Zalcitabine,308,155
Rosuvastatin,176,231
Atovaquone,308,32
Rifaximin,164,211
Diethylstilbestrol,920,468
Chlorotrianisene,788,270
Conjugated Estrogens,920,0
Etonogestrel,236,218
Desogestrel,440,161
Levonorgestrel,620,218
Dydrogesterone,680,49
Raloxifene,236,93
Fluticasone Propionate,332,0
Medroxyprogesterone Acetate,716,0
Oxandrolone,644,116
Testosterone,968,382
Nilutamide,368,55
Norethindrone,728,0
Ethynodiol,632,0
Drostanolone,680,0
Dienestrol,800,258
Norgestimate,380,122
Ethinylestradiol,956,0
Nandrolone phenpropionate,704,3
Bicalutamide,272,121
Fluoxymesterone,740,116
Estramustine,536,375
Mestranol,728,336
Danazol,548,76
Testosterone Propionate,968,33
Allylestrenol,680,136
Estropipate,596,0
Quinestrol,596,139
Cyproterone acetate,536,274
Methyltestosterone,980,221
Norelgestromin,200,73
Nandrolone decanoate,668,3
Flunisolide,476,328
Diflorasone,476,278
Medrysone,572,278
Amcinonide,476,278
Fluorometholone,704,329
Megestrol acetate,656,281
Beclomethasone,548,0
Desoximetasone,596,278
Azelaic Acid,260,12
Fluocinolone Acetonide,680,278
Halobetasol Propionate,320,0
Triamcinolone,716,386
Flumethasone (pivalate),644,0
Fludrocortisone,764,335
Mometasone,368,280
Hydrocortamate,740,2
Clocortolone,488,278
Flurandrenolide,668,278
Loteprednol,236,0
Clobetasol propionate,536,278
Fluocinonide,572,278
Dutasteride,200,87
Prednicarbate,320,278
Finasteride,308,87
Desonide,548,0
Cortisone acetate,812,386
Paramethasone,680,327
Difluprednate,476,278
Stavudine,284,8
Emtricitabine,176,4
Didanosine,320,100
Abacavir,236,81
Acetohydroxamic Acid,416,1
Heparin,944,306
Plerixafor,116,0
Rescinnamine,740,331
Lymecycline,656,2
Framycetin,620,190
Amikacin,500,190
Oxytetracycline,812,94
Demeclocycline,704,95
Tobramycin,524,190
Tetracycline,476,181
Spectinomycin,560,190
Methacycline,656,2
Netilmicin,452,190
Neomycin,800,200
Streptomycin,860,191
Kanamycin,716,191
Rolitetracycline,704,2
Paromomycin,692,190
Arbekacin,332,188
Amsacrine,416,257
Vindesine,452,128
Dexrazoxane,272,17
Valrubicin,236,194
Teniposide,404,150
Enoxacin,320,269
Pefloxacin,392,269
Fleroxacin,308,267
Epirubicin,224,213
Lomefloxacin,344,293
Colchicine,680,384
Sodium stibogluconate,932,4
Besifloxacin,104,12
Cinoxacin,464,267
Bethanidine,440,203
Acetohexamide,656,181
Probucol,488,0
Crofelemer,68,0
Troglitazone,248,235
Amiloride,560,361
Clofibrate,656,118
Fenofibrate,512,127
Glipizide,560,369
Gliquidone,512,181
Mitiglinide,164,112
Bezafibrate,488,153
Auranofin,428,0
Icosapent,164,0
Aminosalicylic Acid,836,259
Diethylcarbamazine,824,4
Sulfasalazine,812,430
Phenylbutazone,788,461
Antrafenine,488,0
Acetylcysteine,596,0
