Drug Name,Age,Degree
Pimozide,561,784
Carvedilol,321,803
Doxepin,585,808
Desipramine,657,833
Domperidone,465,421
Quetiapine,261,801
Aripiprazole,189,752
Chlorprothixene,693,533
Paliperidone,141,564
Methotrimeprazine,717,648
Tiotropium,189,266
Solifenacin,165,332
Molindone,525,375
Pipotiazine,453,531
Thiothixene,609,444
Zuclopenthixol,273,527
Tetrabenazine,693,490
Iloperidone,105,601
Sertindole,261,471
Silodosin,141,403
Asenapine,105,606
Amisulpride,381,383
Fesoterodine,129,504
Lurasidone,93,504
Mecamylamine,741,481
Vecuronium,405,411
Methohexital,693,557
Orphenadrine,729,491
Clemastine,609,796
Cetirizine,369,347
Mirtazapine,285,689
Loratadine,357,597
Cimetidine,489,627
Trazodone,549,631
Epinastine,177,455
Olopatadine,249,826
Ranitidine,441,430
Fexofenadine,261,621
Desloratadine,201,596
Azelastine,381,1304
Diphenhydramine,861,581
Levocabastine,297,347
Flunarizine,489,530
Travoprost,201,279
Latanoprost,273,279
Bimatoprost,201,279
Treprostinil,189,483
Iloprost,309,446
Epoprostenol,273,516
Lepirudin,249,325
Bivalirudin,213,325
Argatroban,213,397
Dabigatran etexilate,117,519
Sorafenib,153,575
Imatinib,201,695
Dasatinib,141,764
Sunitinib,141,479
Bosutinib,69,386
Axitinib,69,296
Crizotinib,81,727
Vemurafenib,81,359
Regorafenib,69,278
Ponatinib,69,405
Dabrafenib,57,760
Tamoxifen,537,507
Eplerenone,189,441
Abiraterone,81,518
Leflunomide,237,740
Pravastatin,345,418
Lovastatin,369,719
Nevirapine,237,728
Cerivastatin,249,315
Zidovudine,369,387
Rifabutin,309,711
Efavirenz,237,837
Simvastatin,357,382
Delavirdine,249,732
Rifampicin,597,944
Atorvastatin,261,379
Fluvastatin,285,339
Sitagliptin,141,487
Alogliptin,57,370
Saxagliptin,105,401
Pitavastatin,177,302
Rilpivirine,81,316
Teriflunomide,69,696
Linagliptin,81,380
Spironolactone,705,572
Estrone,801,710
Mifepristone,357,847
Budesonide,441,386
Drospirenone,213,353
Enzalutamide,69,640
Alclometasone,393,329
Betamethasone,681,532
Prednisone,765,642
Hydrocortisone,921,643
Prednisolone,753,588
Methylprednisolone,753,557
Dexamethasone,717,898
Ciclesonide,153,328
Fluticasone furoate,129,496
Fondaparinux sodium,201,263
Enoxaparin,297,302
Rivaroxaban,117,548
Apixaban,69,577
Dalteparin,285,302
Nadroparin,237,302
Ramipril,345,478
Fosinopril,333,486
Trandolapril,297,478
Benazepril,333,478
Enalapril,405,653
Moexipril,273,537
Lisinopril,369,608
Perindopril,357,608
Quinapril,345,507
Captopril,453,649
Cilazapril,333,608
Spirapril,285,397
Temocapril,285,397
Doxycycline,609,618
Minocycline,561,397
Paclitaxel,309,843
Ciprofloxacin,381,692
Daunorubicin,597,565
Etoposide,441,414
Doxorubicin,561,765
Norfloxacin,417,339
Levofloxacin,297,650
Idarubicin,333,313
Mitoxantrone,405,358
Sparfloxacin,297,472
Moxifloxacin,225,420
Grepafloxacin,249,607
Vincristine,657,486
Irinotecan,285,309
Topotecan,261,280
Gatifloxacin,225,269
Ofloxacin,393,419
Temafloxacin,309,292
Gemifloxacin,177,419
Glimepiride,273,340
Glyburide,561,494
Tolbutamide,741,482
Rosiglitazone,225,424
Chlorpropamide,717,461
Nateglinide,213,347
Repaglinide,237,317
Gemfibrozil,429,370
Lenalidomide,153,276
Valsartan,261,552
Olmesartan,189,395
Celecoxib,225,782
Losartan,285,836
Candesartan,249,570
Eprosartan,249,393
Telmisartan,225,545
Irbesartan,249,584
Ibuprofen,585,649
Pioglitazone,225,387
Azilsartan medoxomil,81,314
Valdecoxib,201,552
Masoprocol,309,423
Mesalazine,357,551
Indomethacin,657,729
Nabumetone,285,469
Ketorolac,345,421
Tenoxicam,369,459
Rofecoxib,225,569
Piroxicam,465,471
Fenoprofen,525,412
Diclofenac,525,698
Sulindac,501,424
Flurbiprofen,369,459
Zileuton,261,530
Etodolac,393,495
Mefenamic acid,657,471
Naproxen,537,484
Meloxicam,261,526
Carprofen,441,414
Diflunisal,477,517
Suprofen,357,459
Meclofenamic acid,453,412
Bromfenac,249,412
Oxaprozin,417,459
Ketoprofen,537,460
Balsalazide,213,527
Lumiracoxib,177,523
Magnesium salicylate,465,493
Tiaprofenic acid,513,414
Etoricoxib,189,590
Resveratrol,33,504
Niflumic Acid,597,412
Nimesulide,393,584
Lornoxicam,249,459
Nepafenac,153,412
Pomalidomide,57,575
