Drug Name,Age,Degree
Flumazenil,354,751
Clemastine,642,1079
Buclizine,762,1186
Doxylamine,870,1180
Dexbrompheniramine,738,995
Triprolidine,810,995
Hydroxyzine,774,1234
Astemizole,450,1026
Meclizine,810,970
Carbinoxamine,810,998
Famotidine,426,712
Desloratadine,234,1119
Dimenhydrinate,858,990
Mequitazine,534,798
Cyclizine,810,1135
Alimemazine,750,1104
Mepyramine,870,1071
Dimetindene,726,965
Treprostinil,222,1199
Iloprost,342,960
Lepirudin,282,646
Bivalirudin,246,646
Argatroban,246,647
Dabigatran etexilate,150,1306
Bosutinib,102,1043
Axitinib,102,865
Crizotinib,114,1040
Vemurafenib,114,1302
Regorafenib,102,715
Ponatinib,102,1257
Trametinib,90,989
Dabrafenib,90,1229
Progesterone,1026,1196
Cefdinir,354,921
Abiraterone,114,874
Ospemifene,90,575
Flutamide,450,1147
Leflunomide,270,876
Pravastatin,378,535
Lovastatin,402,978
Nevirapine,270,832
Tenofovir,234,1253
Cerivastatin,282,919
Zidovudine,402,1100
Simvastatin,390,932
Delavirdine,282,774
Lamivudine,306,956
Rifampicin,630,874
Atorvastatin,294,720
Fluvastatin,318,933
Rosuvastatin,210,1035
Pitavastatin,210,624
Rilpivirine,114,786
Teriflunomide,102,730
Linagliptin,114,1151
Diethylstilbestrol,954,1198
Etonogestrel,270,1132
Desogestrel,474,775
Levonorgestrel,654,688
Spironolactone,738,1251
Nilutamide,402,955
Norgestimate,414,765
Bicalutamide,306,546
Mestranol,762,1111
Allylestrenol,714,1217
Cyproterone acetate,570,799
Methyltestosterone,1014,1037
Flunisolide,510,1013
Megestrol acetate,690,1174
Fludrocortisone,798,931
Hydrocortisone,954,1160
Mometasone,402,1100
Prednisolone,786,1046
Loteprednol,270,586
Methylprednisolone,786,1046
Dutasteride,234,765
Finasteride,342,771
Cortisone acetate,846,1150
Paramethasone,714,1149
Ciclesonide,186,1118
Fluticasone furoate,162,1137
Emtricitabine,210,772
Didanosine,354,973
Abacavir,270,786
Heparin,978,900
Enoxaparin,330,865
Apixaban,102,1196
Dalteparin,318,866
Nadroparin,270,865
Plerixafor,150,741
Ramipril,378,1019
Fosinopril,366,1289
Trandolapril,330,829
Benazepril,366,897
Enalapril,438,1034
Moexipril,306,1061
Lisinopril,402,1289
Quinapril,378,943
Rescinnamine,774,817
Captopril,486,1050
Cilazapril,366,829
Spirapril,318,815
Temocapril,318,910
Doxycycline,642,1185
Framycetin,654,832
Amikacin,534,793
Tobramycin,558,846
Tetracycline,510,1173
Netilmicin,486,845
Neomycin,834,959
Minocycline,594,1062
Streptomycin,894,868
Kanamycin,750,852
Paromomycin,726,846
Arbekacin,366,846
Vindesine,486,846
Dexrazoxane,306,1109
Teniposide,438,1192
Enoxacin,354,893
Pefloxacin,426,893
Daunorubicin,630,1003
Etoposide,474,1219
Doxorubicin,594,1150
Norfloxacin,450,1109
Idarubicin,366,957
Mitoxantrone,438,669
Sparfloxacin,330,893
Fleroxacin,342,803
Moxifloxacin,258,886
Grepafloxacin,282,1061
Vincristine,690,1113
Irinotecan,318,908
Lomefloxacin,378,978
Gatifloxacin,258,908
Ofloxacin,426,1027
Temafloxacin,342,978
Cinoxacin,498,924
Gemifloxacin,210,893
Bethanidine,474,760
Glimepiride,306,1099
Acetohexamide,690,1012
Troglitazone,282,1125
Amiloride,594,1054
Repaglinide,270,878
Gemfibrozil,462,1189
Gliquidone,546,1012
Mitiglinide,198,589
Lenalidomide,186,1140
Valsartan,294,1100
Olmesartan,222,817
Candesartan,282,1055
Eprosartan,282,861
Telmisartan,258,985
Auranofin,462,741
Irbesartan,282,1159
Pioglitazone,258,766
Azilsartan medoxomil,114,551
Zileuton,294,535
Resveratrol,66,798
