Drug Name,Age,Degree
Estradiol,1011,1903
Mifepristone,387,1494
Ethinylestradiol,987,1423
Budesonide,471,1657
Drospirenone,243,1513
Enzalutamide,99,1343
Betamethasone,711,1295
Triamcinolone,747,1313
Prednisone,795,1501
Dexamethasone,747,1429
Rivaroxaban,147,1588
Perindopril,387,1464
Paclitaxel,339,1418
Ciprofloxacin,411,1607
Levofloxacin,327,1420
Topotecan,291,1421
Colchicine,711,1487
Glyburide,591,1324
Tolbutamide,771,1541
Rosiglitazone,255,1592
Chlorpropamide,747,1497
Nateglinide,243,1544
Fenofibrate,543,1344
Glipizide,591,1517
Celecoxib,255,1810
Losartan,315,1395
Ibuprofen,615,1633
Valdecoxib,231,1562
Icosapent,195,1382
Mesalazine,387,1527
Acetaminophen,1611,1394
Indomethacin,687,1952
Nabumetone,315,1669
Ketorolac,375,1623
Tenoxicam,399,1573
Rofecoxib,255,1780
Piroxicam,495,1654
Fenoprofen,555,1387
Diclofenac,555,1805
Sulindac,531,1397
Flurbiprofen,399,1628
Etodolac,423,1602
Mefenamic acid,687,1593
Naproxen,567,1763
Sulfasalazine,843,1831
Phenylbutazone,819,1666
Meloxicam,291,1588
Carprofen,471,1422
Diflunisal,507,1541
Salicylic acid,1743,1672
Meclofenamic acid,483,1455
Acetylsalicylic acid,1455,1893
Oxaprozin,447,1408
Ketoprofen,567,1569
Balsalazide,243,1495
Lumiracoxib,207,1560
Magnesium salicylate,495,1432
Antrafenine,519,1387
Antipyrine,1623,1818
Tiaprofenic acid,543,1389
Etoricoxib,219,1770
Nimesulide,423,1767
Lornoxicam,279,1549
Pomalidomide,87,1973
