Drug Name,Age,Degree
Rivaroxaban,118,592
Apixaban,70,631
Dalteparin,286,356
Nadroparin,238,356
Ramipril,346,545
Fosinopril,334,564
Trandolapril,298,545
Benazepril,334,545
Enalapril,406,721
Moexipril,274,603
Lisinopril,370,683
Perindopril,358,683
Quinapril,346,573
Captopril,454,736
Cilazapril,334,683
Spirapril,286,466
Temocapril,286,466
Doxycycline,610,689
Minocycline,562,457
Paclitaxel,310,932
Ciprofloxacin,382,486
Daunorubicin,598,650
Etoposide,442,455
Doxorubicin,562,856
Norfloxacin,418,421
Levofloxacin,298,735
Idarubicin,334,378
Mitoxantrone,406,395
Sparfloxacin,298,538
Grepafloxacin,250,674
Vincristine,658,527
Irinotecan,286,342
Gatifloxacin,226,326
Temafloxacin,310,349
Gemifloxacin,178,478
Glyburide,562,555
Rosiglitazone,226,460
Chlorpropamide,718,508
Nateglinide,214,365
Repaglinide,238,352
Lenalidomide,154,299
Valsartan,262,621
Olmesartan,190,456
Celecoxib,226,728
Losartan,286,936
Eprosartan,250,454
Telmisartan,226,620
Irbesartan,250,671
Ibuprofen,586,713
Pioglitazone,226,398
Azilsartan medoxomil,82,349
Valdecoxib,202,485
Masoprocol,310,480
Mesalazine,358,638
Indomethacin,658,796
Nabumetone,286,401
Ketorolac,346,465
Tenoxicam,370,514
Rofecoxib,226,504
Piroxicam,466,523
Fenoprofen,526,462
Diclofenac,526,727
Sulindac,502,481
Flurbiprofen,370,514
Zileuton,262,582
Etodolac,394,432
Mefenamic acid,658,523
Naproxen,538,537
Phenylbutazone,790,516
Meloxicam,262,577
Carprofen,442,464
Diflunisal,478,578
Suprofen,358,514
Meclofenamic acid,454,462
Bromfenac,250,462
Oxaprozin,418,514
Ketoprofen,538,515
Balsalazide,214,601
Lumiracoxib,178,462
Magnesium salicylate,466,550
Tiaprofenic acid,514,464
Etoricoxib,190,550
Resveratrol,34,602
Niflumic Acid,598,462
Nimesulide,394,675
Lornoxicam,250,514
Nepafenac,154,462
Pomalidomide,58,625
