Drug Name,Age,Degree
Pindolol,396,45
Apraclonidine,276,2
Formoterol,300,19
Frovatriptan,132,20
Guanfacine,372,3
Selegiline,348,23
Arbutamine,168,0
Sertraline,240,42
Sibutramine,192,39
Bupropion,348,15
Moclobemide,264,61
Pergolide,348,17
Dexfenfluramine,312,30
Lisdexamfetamine,48,4
Arformoterol,60,0
Pirbuterol,348,27
Procaterol,372,25
Rasagiline,72,73
Clenbuterol,408,0
Bambuterol,252,1
Zimelidine,360,0
Milnacipran,24,14
Lofexidine,360,0
Indacaterol,24,25
Rotigotine,60,12
Tapentadol,36,7
Droxidopa,264,0
Vilazodone,0,33
Desvenlafaxine,36,61
Dexmethylphenidate,120,0
Mirabegron,-12,9
Levomilnacipran,-24,1
Nefazodone,204,73
Escitalopram,108,41
Betaxolol,336,26
Carteolol,372,27
Metipranolol,264,1
Esmolol,300,40
Labetalol,408,41
Bisoprolol,300,44
Nadolol,396,41
Levobunolol,312,1
Penbutolol,372,28
Nebivolol,168,2
Palonosetron,96,0
Doxazosin,276,4
Atracurium,336,18
Dolasetron,168,11
Granisetron,240,0
Ondansetron,252,6
Alosetron,132,1
Terazosin,312,27
Dextroamphetamine,420,21
Dronedarone,24,31
Agomelatine,24,0
Dalfampridine,12,0
Cinitapride,252,5
Ziprasidone,120,95
Disopyramide,408,61
Dapiprazole,252,1
Olanzapine,180,10
Alfuzosin,276,12
Remoxipride,264,0
Buspirone,300,20
Darifenacin,84,17
Amoxapine,372,66
Nicardipine,360,36
Tamsulosin,216,80
Paroxetine,240,66
Rocuronium,204,8
Risperidone,216,26
Cyclobenzaprine,408,11
Tolterodine,156,62
Tegaserod,108,0
Doxacurium chloride,228,15
Carvedilol,240,50
Domperidone,384,10
Quetiapine,180,30
Mivacurium,204,15
Aripiprazole,108,13
Paliperidone,60,12
Pipecuronium,252,7
Tiotropium,108,7
Alizapride,360,0
Solifenacin,84,13
Alverine,180,2
Pipotiazine,372,6
Zuclopenthixol,192,102
Iloperidone,24,12
Sertindole,180,2
Silodosin,60,17
Asenapine,24,22
Amisulpride,300,0
Fesoterodine,48,3
Lurasidone,12,23
Aclidinium,-12,1
Bromopride,408,0
Cisatracurium Besylate,192,1
Vecuronium,324,29
Trospium,252,94
Pirenzepine,324,0
Flumazenil,240,0
Gadopentetate dimeglumine,288,0
Cetirizine,288,0
Terfenadine,336,70
Mirtazapine,204,23
Loratadine,276,5
Cimetidine,408,94
Nizatidine,288,5
Astemizole,336,33
Epinastine,96,0
Olopatadine,168,0
Ranitidine,360,14
Ketotifen,396,4
Famotidine,312,6
Fexofenadine,180,5
Desloratadine,120,3
Azelastine,300,7
Mequitazine,420,0
Emedastine,216,0
Levocabastine,216,0
Flunarizine,408,1
Bepotastine,132,0
Alcaftadine,12,0
Roxatidine acetate,300,0
Travoprost,120,0
Carboprost Tromethamine,384,0
Latanoprost,192,1
Alprostadil,360,0
Bimatoprost,120,1
Misoprostol,300,1
Tafluprost,-12,0
Treprostinil,108,144
Iloprost,228,1
Epoprostenol,192,1
Lepirudin,168,2
Bivalirudin,132,5
Argatroban,132,2
Hirulog,132,0
Dabigatran etexilate,36,20
Amlexanox,180,0
Pentosan Polysulfate,216,0
Sorafenib,72,4
Imatinib,120,54
Dasatinib,60,20
Sunitinib,60,30
Bosutinib,-12,7
Axitinib,-12,6
Crizotinib,0,0
Cabozantinib,-12,2
Vemurafenib,0,21
Regorafenib,-12,12
Ponatinib,-12,22
Trametinib,-24,0
Dabrafenib,-24,11
Flavopiridol,48,0
Cefdinir,240,0
Eplerenone,108,23
Fulvestrant,108,0
Abiraterone,0,20
Ospemifene,-24,5
Flutamide,336,3
Leflunomide,156,21
Pravastatin,264,9
Lovastatin,288,45
Nevirapine,156,23
Tenofovir,120,3
Cerivastatin,168,17
Zidovudine,288,14
Rifabutin,228,71
Efavirenz,156,35
Simvastatin,276,39
Delavirdine,168,69
Lamivudine,192,3
Zalcitabine,228,4
Atorvastatin,180,43
Fluvastatin,204,17
Rosuvastatin,96,6
Atovaquone,228,4
Rifaximin,84,0
Sitagliptin,60,1
Alogliptin,-24,0
Saxagliptin,24,13
Pitavastatin,96,10
Rilpivirine,0,19
Teriflunomide,-12,4
Linagliptin,0,6
Etonogestrel,156,6
Desogestrel,360,7
Raloxifene,156,13
Fluticasone Propionate,252,5
Nilutamide,288,1
Mifepristone,276,5
Norgestimate,300,6
Bicalutamide,192,9
Budesonide,360,8
Drospirenone,132,27
Norelgestromin,120,3
Enzalutamide,-12,0
Flunisolide,396,2
Diflorasone,396,0
Alclometasone,312,0
Amcinonide,396,0
Azelaic Acid,180,0
Halobetasol Propionate,240,0
Mometasone,288,0
Clocortolone,408,2
Loteprednol,156,0
Dutasteride,120,0
Prednicarbate,240,0
Finasteride,228,0
Ciclesonide,72,6
Difluprednate,396,5
Fluticasone furoate,48,2
Stavudine,204,1
Emtricitabine,96,1
Didanosine,240,8
Abacavir,156,15
Acetohydroxamic Acid,336,0
Fondaparinux sodium,120,2
Enoxaparin,216,4
Rivaroxaban,36,15
Apixaban,-12,10
Dalteparin,204,1
Nadroparin,156,1
Plerixafor,36,0
Ramipril,264,12
Fosinopril,252,11
Trandolapril,216,79
Benazepril,252,11
Enalapril,324,13
Moexipril,192,9
Lisinopril,288,10
Perindopril,276,11
Quinapril,264,13
Captopril,372,13
Cilazapril,252,8
Spirapril,204,5
Temocapril,204,0
Amikacin,420,34
Tetracycline,396,56
Netilmicin,372,32
Arbekacin,252,0
Amsacrine,336,1
Vindesine,372,2
Paclitaxel,228,19
Dexrazoxane,192,0
Valrubicin,156,4
Teniposide,324,28
Enoxacin,240,16
Pefloxacin,312,6
Ciprofloxacin,300,39
Etoposide,360,6
Norfloxacin,336,39
Levofloxacin,216,50
Idarubicin,252,1
Mitoxantrone,324,1
Sparfloxacin,216,36
Fleroxacin,228,0
Moxifloxacin,144,36
Grepafloxacin,168,49
Epirubicin,144,2
Irinotecan,204,11
Lomefloxacin,264,4
Topotecan,180,36
Gatifloxacin,144,38
Ofloxacin,312,21
Temafloxacin,228,3
Besifloxacin,24,0
Cinoxacin,384,0
Gemifloxacin,96,9
Bethanidine,360,0
Glimepiride,192,7
Probucol,408,13
Crofelemer,-12,0
Troglitazone,168,4
Rosiglitazone,144,7
Nateglinide,132,5
Repaglinide,156,29
Gemfibrozil,348,30
Mitiglinide,84,0
Bezafibrate,408,17
Lenalidomide,72,1
Valsartan,180,10
Olmesartan,108,4
Celecoxib,144,18
Losartan,204,15
Candesartan,168,9
Eprosartan,168,8
Telmisartan,144,32
Auranofin,348,0
Irbesartan,168,10
Pioglitazone,144,11
Azilsartan medoxomil,0,42
Valdecoxib,120,3
Icosapent,84,0
Masoprocol,228,0
Mesalazine,276,3
Nabumetone,204,15
Ketorolac,264,23
Tenoxicam,288,12
Rofecoxib,144,5
Piroxicam,384,41
Sulindac,420,25
Flurbiprofen,288,22
Zileuton,180,9
Etodolac,312,15
Meloxicam,180,15
Carprofen,360,0
Diflunisal,396,18
Suprofen,276,0
Meclofenamic acid,372,12
Bromfenac,168,2
Oxaprozin,336,15
Balsalazide,132,0
Lumiracoxib,96,10
Magnesium salicylate,384,17
Antrafenine,408,0
Etoricoxib,108,7
Resveratrol,-48,0
Nimesulide,312,0
Lornoxicam,168,0
Nepafenac,72,1
Pomalidomide,-24,2
