Drug Name,Age,Degree
Procaterol,441,117
Rasagiline,141,440
Ginkgo biloba,525,152
Clenbuterol,477,142
Bambuterol,321,79
Milnacipran,93,518
Lofexidine,429,194
Indacaterol,93,459
Rotigotine,129,407
Droxidopa,333,134
Desvenlafaxine,105,272
Dexmethylphenidate,189,142
Mirabegron,57,582
Metipranolol,333,412
Esmolol,369,395
Levobunolol,381,311
Practolol,561,259
Nebivolol,237,329
Palonosetron,165,199
Atracurium,405,0
Dolasetron,237,338
Granisetron,309,320
Alosetron,201,124
Terazosin,381,349
Dextroamphetamine,489,284
Agomelatine,93,336
Dalfampridine,81,9
Cinitapride,321,0
Disopyramide,477,347
Dapiprazole,321,365
Ipratropium bromide,513,269
Alfuzosin,345,407
Loxapine,501,366
Remoxipride,333,412
Darifenacin,153,433
Nicergoline,537,64
Tamsulosin,285,217
Rocuronium,273,0
Benzquinamide,513,0
Tolterodine,225,367
Oxybutynin,501,234
Tegaserod,177,68
Doxacurium chloride,297,0
Flavoxate,561,0
Domperidone,453,429
Mivacurium,273,130
Pancuronium,537,144
Pipecuronium,321,141
Tiotropium,177,311
Alizapride,429,0
Solifenacin,153,349
Propericiazine,573,78
Alverine,249,0
Molindone,513,365
Fluspirilene,537,365
Sertindole,249,470
Mianserin,501,339
Silodosin,129,357
Amisulpride,369,370
Fesoterodine,117,526
Lurasidone,81,502
Aclidinium,57,183
Bromopride,477,0
Cisatracurium Besylate,261,0
Vecuronium,393,362
Trospium,321,146
Pirenzepine,393,150
Flumazenil,309,17
Gadopentetate dimeglumine,357,0
Dacarbazine,501,52
Cetirizine,357,335
Terfenadine,405,341
Nizatidine,357,265
Astemizole,405,316
Epinastine,165,466
Ketotifen,465,14
Famotidine,381,148
Mequitazine,489,158
Emedastine,285,14
Levocabastine,285,335
Bepotastine,201,0
Alcaftadine,81,14
Roxatidine acetate,369,41
Butriptyline,501,0
Travoprost,189,259
Carboprost Tromethamine,453,105
Latanoprost,261,164
Alprostadil,429,228
Bimatoprost,189,259
Dinoprostone,537,123
Misoprostol,369,107
Dinoprost Tromethamine,501,1
Tafluprost,57,0
Treprostinil,177,515
Iloprost,297,385
Epoprostenol,261,463
Lepirudin,237,289
Bivalirudin,201,289
Argatroban,201,388
Hirulog,201,285
Dabigatran etexilate,105,496
Amlexanox,249,0
Pentosan Polysulfate,285,265
Sunitinib,129,499
Bosutinib,57,397
Axitinib,57,297
Cabozantinib,57,122
Vemurafenib,69,394
Regorafenib,57,293
Ponatinib,57,443
Trametinib,45,18
Flavopiridol,117,14
Cefdinir,309,7
Eplerenone,177,381
Fulvestrant,177,97
Abiraterone,69,543
Ospemifene,45,155
Flutamide,405,131
Pravastatin,333,449
Tenofovir,189,296
Cerivastatin,237,318
Zidovudine,357,374
Simvastatin,345,403
Lamivudine,261,230
Zalcitabine,297,152
Atorvastatin,249,401
Fluvastatin,273,344
Rosuvastatin,165,220
Atovaquone,297,25
Rifaximin,153,213
Sitagliptin,129,483
Alogliptin,45,351
Saxagliptin,93,378
Pitavastatin,165,298
Rilpivirine,69,340
Teriflunomide,57,578
Linagliptin,69,392
Etonogestrel,225,172
Desogestrel,429,86
Raloxifene,225,93
Nilutamide,357,54
Norgestimate,369,47
Bicalutamide,261,119
Estramustine,525,287
Budesonide,429,200
Drospirenone,201,276
Danazol,537,64
Cyproterone acetate,525,270
Norelgestromin,189,0
Flunisolide,465,190
Diflorasone,465,139
Alclometasone,381,193
Medrysone,561,139
Amcinonide,465,139
Beclomethasone,537,0
Azelaic Acid,249,11
Halobetasol Propionate,309,0
Mometasone,357,140
Clocortolone,477,139
Loteprednol,225,0
Clobetasol propionate,525,139
Fluocinonide,561,139
Dutasteride,189,86
Prednicarbate,309,139
Finasteride,297,86
Desonide,537,0
Ciclesonide,141,190
Difluprednate,465,139
Fluticasone furoate,117,372
Stavudine,273,5
Emtricitabine,165,1
Didanosine,309,75
Abacavir,225,70
Acetohydroxamic Acid,405,1
Fondaparinux sodium,189,232
Enoxaparin,285,272
Rivaroxaban,105,527
Apixaban,57,555
Dalteparin,273,272
Nadroparin,225,272
Plerixafor,105,0
Ramipril,333,413
Fosinopril,321,421
Trandolapril,285,412
Benazepril,321,412
Moexipril,261,476
Quinapril,333,412
Spirapril,273,368
Temocapril,273,368
Amikacin,489,151
Tobramycin,513,151
Tetracycline,465,90
Spectinomycin,549,151
Netilmicin,441,151
Minocycline,549,293
Arbekacin,321,0
Amsacrine,405,270
Vindesine,441,111
Dexrazoxane,261,15
Valrubicin,225,11
Teniposide,393,140
Enoxacin,309,12
Pefloxacin,381,12
Etoposide,429,439
Norfloxacin,405,88
Levofloxacin,285,485
Idarubicin,321,275
Mitoxantrone,393,407
Sparfloxacin,285,234
Fleroxacin,297,11
Moxifloxacin,213,173
Grepafloxacin,237,416
Epirubicin,213,172
Irinotecan,273,301
Lomefloxacin,333,37
Topotecan,249,266
Gatifloxacin,213,12
Ofloxacin,381,172
Temafloxacin,297,37
Besifloxacin,93,11
Cinoxacin,453,11
Gemifloxacin,165,173
Bethanidine,429,192
Glimepiride,261,304
Probucol,477,0
Crofelemer,57,0
Troglitazone,237,246
Rosiglitazone,213,415
Amiloride,549,281
Nateglinide,201,325
Repaglinide,225,289
Fenofibrate,501,125
Glipizide,549,344
Gemfibrozil,417,374
Gliquidone,501,182
Mitiglinide,153,116
Bezafibrate,477,151
Lenalidomide,141,263
Valsartan,249,509
Olmesartan,177,333
Eprosartan,237,330
Telmisartan,213,489
Auranofin,417,0
Pioglitazone,213,387
Azilsartan medoxomil,69,233
Valdecoxib,189,389
Icosapent,153,0
Masoprocol,297,292
Nabumetone,273,306
Ketorolac,333,281
Tenoxicam,357,328
Rofecoxib,213,410
Piroxicam,453,341
Fenoprofen,513,281
Sulindac,489,293
Flurbiprofen,357,328
Zileuton,249,402
Etodolac,381,328
Naproxen,525,356
Meloxicam,249,397
Carprofen,429,283
Suprofen,345,328
Meclofenamic acid,441,281
Bromfenac,237,281
Oxaprozin,405,328
Ketoprofen,525,329
Balsalazide,201,375
Lumiracoxib,165,362
Magnesium salicylate,453,332
Antrafenine,477,0
Tiaprofenic acid,501,283
Etoricoxib,177,439
Resveratrol,21,394
Niflumic Acid,585,281
Nimesulide,381,451
Lornoxicam,237,328
Nepafenac,141,281
