Drug Name,Age,Degree
Enzalutamide,102,1348
Betamethasone,714,1268
Triamcinolone,750,1295
Prednisone,798,1462
Dexamethasone,750,1407
Rivaroxaban,150,1430
Perindopril,390,1457
Paclitaxel,342,1422
Ciprofloxacin,414,1620
Levofloxacin,330,1422
Topotecan,294,1445
Colchicine,714,1482
Glyburide,594,1341
Tolbutamide,774,1539
Rosiglitazone,258,1589
Chlorpropamide,750,1494
Nateglinide,246,1543
Fenofibrate,546,1346
Glipizide,594,1513
Celecoxib,258,1806
Losartan,318,1408
Ibuprofen,618,1627
Valdecoxib,234,1557
Icosapent,198,1376
Mesalazine,390,1521
Acetaminophen,1614,1400
Indomethacin,690,1950
Nabumetone,318,1664
Ketorolac,378,1617
Tenoxicam,402,1567
Rofecoxib,258,1793
Piroxicam,498,1648
Fenoprofen,558,1381
Diclofenac,558,1798
Sulindac,534,1391
Flurbiprofen,402,1623
Etodolac,426,1596
Mefenamic acid,690,1590
Naproxen,570,1757
Sulfasalazine,846,1829
Phenylbutazone,822,1681
Meloxicam,294,1583
Carprofen,474,1417
Diflunisal,510,1537
Salicylic acid,1746,1667
Meclofenamic acid,486,1449
Acetylsalicylic acid,1458,1889
Oxaprozin,450,1402
Ketoprofen,570,1566
Balsalazide,246,1489
Lumiracoxib,210,1554
Magnesium salicylate,498,1427
Antrafenine,522,1381
Antipyrine,1626,1813
Tiaprofenic acid,546,1384
Etoricoxib,222,1787
Nimesulide,426,1765
Lornoxicam,282,1543
Pomalidomide,90,1970
