Drug Name,Age,Degree
Amitriptyline,690,922
Olanzapine,270,836
Alfuzosin,366,546
Clozapine,558,1082
Sulpiride,606,552
Loxapine,522,444
Remoxipride,354,454
Promazine,750,914
Prochlorperazine,750,606
Droperidol,666,704
Prazosin,534,503
Imipramine,714,1029
Chlorpromazine,798,986
Buspirone,390,617
Darifenacin,174,469
Haloperidol,714,889
Triflupromazine,738,523
Nortriptyline,666,900
Amoxapine,462,853
Nicardipine,450,980
Fluphenazine,714,562
Thioridazine,714,999
Nicergoline,558,518
Tamsulosin,306,490
Paroxetine,330,832
Risperidone,306,902
Trifluoperazine,726,705
Brompheniramine,762,530
Perphenazine,738,645
Flupentixol,642,715
Cyclobenzaprine,498,541
Phenoxybenzamine,786,550
Mesoridazine,582,548
Maprotiline,558,557
Tolterodine,246,377
Promethazine,834,641
Pimozide,570,632
Carvedilol,330,873
Doxepin,594,926
Desipramine,666,1090
Quetiapine,270,907
Metoclopramide,654,463
Aripiprazole,198,941
Paliperidone,150,774
Methotrimeprazine,726,881
Solifenacin,174,375
Propericiazine,594,440
Pipotiazine,462,585
Thiothixene,618,487
Zuclopenthixol,282,753
Fluspirilene,558,537
Tetrabenazine,702,538
Iloperidone,114,848
Sertindole,270,514
Silodosin,150,501
Asenapine,114,1036
Amisulpride,390,426
Fesoterodine,138,442
Lurasidone,102,573
Mecamylamine,750,564
Methohexital,702,630
Orphenadrine,738,577
Clemastine,618,907
Cetirizine,378,383
Mirtazapine,294,659
Loratadine,366,563
Cimetidine,498,526
Trazodone,558,780
Carbinoxamine,786,513
Epinastine,186,388
Olopatadine,258,944
Fexofenadine,270,432
Desloratadine,210,521
Azelastine,390,1118
Diphenhydramine,870,744
Levocabastine,306,383
Flunarizine,498,601
Travoprost,210,351
Bimatoprost,210,351
Treprostinil,198,581
Iloprost,318,528
Epoprostenol,282,614
Lepirudin,258,398
Bivalirudin,222,398
Argatroban,222,471
Dabigatran etexilate,126,621
Sorafenib,162,479
Imatinib,210,704
Dasatinib,150,805
Sunitinib,150,439
Bosutinib,78,459
Crizotinib,90,720
Vemurafenib,90,1025
Dabrafenib,66,806
Eplerenone,198,498
Abiraterone,90,572
Leflunomide,246,891
Pravastatin,354,414
Lovastatin,378,861
Nevirapine,246,827
Cerivastatin,258,397
Rifabutin,318,819
Efavirenz,246,766
Simvastatin,366,503
Delavirdine,258,837
Rifampicin,606,965
Atorvastatin,270,461
Fluvastatin,294,561
Rosuvastatin,186,414
Rifaximin,174,455
Sitagliptin,150,389
Alogliptin,66,405
Saxagliptin,114,456
Pitavastatin,186,382
Rilpivirine,90,477
Teriflunomide,78,833
Spironolactone,714,530
Estrone,810,643
Mifepristone,366,953
Budesonide,450,463
Drospirenone,222,533
Enzalutamide,78,686
Flunisolide,486,450
Alclometasone,402,452
Betamethasone,690,499
Triamcinolone,726,608
Prednisone,774,581
Hydrocortisone,930,558
Mometasone,378,403
Prednisolone,762,565
Loteprednol,246,400
Methylprednisolone,762,561
Prednicarbate,330,400
Dexamethasone,726,593
Cortisone acetate,822,543
Paramethasone,690,477
Ciclesonide,162,450
Fluticasone furoate,138,450
Rivaroxaban,126,473
Apixaban,78,528
Dalteparin,294,361
Nadroparin,246,361
Ramipril,354,546
Fosinopril,342,566
Trandolapril,306,546
Benazepril,342,546
Enalapril,414,628
Moexipril,282,606
Lisinopril,378,546
Perindopril,366,562
Quinapril,354,579
Captopril,462,630
Cilazapril,342,562
Spirapril,294,471
Temocapril,294,471
Doxycycline,618,727
Minocycline,570,459
Paclitaxel,318,815
Ciprofloxacin,390,591
Doxorubicin,570,587
Norfloxacin,426,440
Levofloxacin,306,544
Moxifloxacin,234,498
Grepafloxacin,258,459
Gatifloxacin,234,345
Ofloxacin,402,493
Temafloxacin,318,365
Gemifloxacin,186,493
Glimepiride,282,432
Glyburide,570,498
Tolbutamide,750,574
Rosiglitazone,234,500
Nateglinide,222,397
Repaglinide,246,389
Glipizide,570,445
Gemfibrozil,438,399
Valsartan,270,648
Olmesartan,198,467
Celecoxib,234,916
Losartan,294,818
Candesartan,258,444
Eprosartan,258,464
Telmisartan,234,496
Irbesartan,258,704
Ibuprofen,594,628
Pioglitazone,234,443
Azilsartan medoxomil,90,352
Valdecoxib,210,656
Masoprocol,318,519
Mesalazine,366,717
Indomethacin,666,637
Nabumetone,294,568
Ketorolac,354,550
Tenoxicam,378,600
Rofecoxib,234,674
Piroxicam,474,609
Fenoprofen,534,546
Diclofenac,534,699
Sulindac,510,558
Flurbiprofen,378,600
Zileuton,270,624
Etodolac,402,601
Mefenamic acid,666,610
Naproxen,546,621
Sulfasalazine,822,573
Phenylbutazone,798,605
Meloxicam,270,662
Carprofen,450,548
Diflunisal,486,661
Suprofen,366,600
Meclofenamic acid,462,546
Bromfenac,258,546
Oxaprozin,426,600
Ketoprofen,546,601
Balsalazide,222,677
Lumiracoxib,186,630
Magnesium salicylate,474,648
Tiaprofenic acid,522,548
Etoricoxib,198,721
Resveratrol,42,689
Niflumic Acid,606,546
Nimesulide,402,779
Lornoxicam,258,600
Nepafenac,162,546
Pomalidomide,66,752
