Drug Name,Age,Degree
Tegaserod,190,69
Doxacurium chloride,310,83
Flavoxate,574,0
Mivacurium,286,246
Diphenidol,610,0
Metoclopramide,646,419
Pancuronium,550,246
Pipecuronium,334,242
Tiotropium,190,286
Alizapride,442,0
Propericiazine,586,95
Alverine,262,0
Thioproperazine,694,95
Isopropamide,730,0
Fluspirilene,550,406
Mepenzolate,742,0
Mianserin,514,353
Betahistine,598,129
Aclidinium,70,163
Bromopride,490,1
Cisatracurium Besylate,274,0
Trospium,334,166
Pirenzepine,406,173
Diphemanil Methylsulfate,790,0
Biperiden,706,352
Cycrimine,778,0
Cyclopentolate,778,162
Lindane,802,0
Flumazenil,322,19
Gadopentetate dimeglumine,370,0
Dacarbazine,514,75
Benzatropine,766,250
Terfenadine,418,357
Buclizine,730,24
Doxylamine,838,404
Dexbrompheniramine,706,381
Triprolidine,778,382
Hydroxyzine,742,433
Nizatidine,370,278
Astemizole,418,324
Azatadine,598,26
Meclizine,778,381
Tripelennamine,862,27
Methdilazine,694,0
Ketotifen,478,24
Famotidine,394,159
Dimenhydrinate,826,381
Mequitazine,502,221
Emedastine,298,24
Diphenylpyraline,802,0
Cyclizine,778,381
Alimemazine,718,177
Phenindamine,850,24
Pheniramine,838,24
Clofedanol,718,0
Bepotastine,214,0
Mepyramine,838,27
Alcaftadine,94,24
Antazoline,838,24
Dimetindene,694,24
Isothipendyl,730,24
Roxatidine acetate,382,57
Chlorcyclizine,826,0
Butriptyline,514,0
Carboprost Tromethamine,466,153
Alprostadil,442,274
Dinoprostone,550,169
Misoprostol,382,163
Dinoprost Tromethamine,514,142
Tafluprost,70,141
Hirulog,214,0
Amlexanox,262,0
Pentosan Polysulfate,298,310
Cabozantinib,70,128
Trametinib,58,23
Flavopiridol,130,0
Cefdinir,322,8
Fulvestrant,190,99
Clomifene,622,253
Ospemifene,58,168
Flutamide,418,142
Tenofovir,202,0
Lamivudine,274,240
Zalcitabine,310,156
Atovaquone,310,34
Rifaximin,166,219
Chlorotrianisene,790,294
Conjugated Estrogens,922,0
Etonogestrel,238,225
Desogestrel,442,172
Levonorgestrel,622,180
Dydrogesterone,682,53
Raloxifene,238,110
Fluticasone Propionate,334,0
Medroxyprogesterone Acetate,718,0
Oxandrolone,646,117
Nilutamide,370,65
Norethindrone,730,0
Ethynodiol,634,0
Drostanolone,682,0
Dienestrol,802,275
Norgestimate,382,128
Ethinylestradiol,958,0
Nandrolone phenpropionate,706,3
Bicalutamide,274,142
Fluoxymesterone,742,117
Budesonide,442,379
Mestranol,730,364
Danazol,550,88
Testosterone Propionate,970,35
Allylestrenol,682,133
Estropipate,598,0
Quinestrol,598,145
Cyproterone acetate,538,294
Methyltestosterone,982,222
Norelgestromin,202,75
Nandrolone decanoate,670,3
Flunisolide,478,81
Diflorasone,478,346
Medrysone,574,346
Amcinonide,478,346
Fluorometholone,706,389
Megestrol acetate,658,260
Beclomethasone,550,0
Desoximetasone,598,346
Azelaic Acid,262,19
Fluocinolone Acetonide,682,346
Halobetasol Propionate,322,0
Triamcinolone,718,434
Flumethasone (pivalate),646,0
Fludrocortisone,766,392
Mometasone,370,2
Hydrocortamate,742,2
Clocortolone,490,346
Flurandrenolide,670,346
Loteprednol,238,0
Clobetasol propionate,538,346
Fluocinonide,574,346
Dutasteride,202,79
Finasteride,310,80
Desonide,550,0
Cortisone acetate,814,459
Paramethasone,682,411
Difluprednate,478,346
Fluticasone furoate,130,272
Stavudine,286,8
Emtricitabine,178,4
Didanosine,322,112
Abacavir,238,92
Acetohydroxamic Acid,418,1
Heparin,946,360
Plerixafor,118,0
Rescinnamine,742,396
Lymecycline,658,2
Framycetin,622,243
Amikacin,502,243
Oxytetracycline,814,2
Demeclocycline,706,127
Tobramycin,526,243
Tetracycline,478,108
Spectinomycin,562,243
Methacycline,658,2
Netilmicin,454,243
Neomycin,802,256
Streptomycin,862,244
Kanamycin,718,244
Rolitetracycline,706,28
Paromomycin,694,243
Arbekacin,334,241
Amsacrine,418,283
Vindesine,454,133
Dexrazoxane,274,24
Valrubicin,238,247
Teniposide,406,187
Enoxacin,322,326
Pefloxacin,394,326
Fleroxacin,310,324
Moxifloxacin,226,182
Epirubicin,226,273
Lomefloxacin,346,47
Topotecan,262,277
Ofloxacin,394,181
Colchicine,682,411
Sodium stibogluconate,934,4
Besifloxacin,106,19
Cinoxacin,466,324
Bethanidine,442,237
Glimepiride,274,314
Acetohexamide,658,193
Probucol,490,0
Tolbutamide,742,459
Crofelemer,70,0
Troglitazone,250,265
Amiloride,562,409
Clofibrate,658,113
Fenofibrate,514,122
Glipizide,562,400
Gemfibrozil,430,363
Gliquidone,514,193
Mitiglinide,166,113
Bezafibrate,490,150
Candesartan,250,0
Auranofin,430,0
Icosapent,166,0
Aminosalicylic Acid,838,281
Diethylcarbamazine,826,4
Sulfasalazine,814,466
Antrafenine,490,0
Acetylcysteine,598,0
