Drug Name,Age,Degree
Phenylpropanolamine,937,59
Methylphenidate,733,198
Fenfluramine,637,0
Clonidine,601,76
Mazindol,493,0
Lisuride,577,0
Metaraminol,745,59
Ergotamine,1141,79
Methoxamine,805,59
Tranylcypromine,673,359
Phenelzine,685,343
Orciprenaline,661,105
Phenmetrazine,745,59
Pseudoephedrine,697,48
Benzphetamine,673,153
Ritodrine,493,59
Terbutaline,553,86
Amantadine,601,17
Oxymetazoline,661,78
Diethylpropion,685,42
Dopamine,505,86
Salbutamol,565,49
Isoprenaline,805,62
Deserpidine,709,0
Chloroprocaine,769,2
Acebutolol,517,124
Bromocriptine,493,79
L-DOPA,589,0
Clomipramine,577,172
Isocarboxazid,685,130
Ergonovine,925,76
Hydralazine,769,53
Fenoterol,541,83
Ephedrine,1081,53
Mephentermine,829,59
Ginkgo biloba,517,9
Fencamfamine,649,71
Methamphetamine,877,139
Phendimetrazine,661,95
Pargyline,637,0
Xylometazoline,685,0
Isometheptene,817,55
Levonordefrin,673,47
Naphazoline,889,78
Propylhexedrine,805,41
Captodiame,697,0
Trimipramine,625,171
Chlorphenamine,805,90
Timolol,505,79
Sotalol,505,74
Amiodarone,649,137
Metoprolol,493,113
Atenolol,493,68
Propranolol,625,117
Alprenolol,589,0
Practolol,553,0
Oxprenolol,553,0
Bupranolol,565,0
Betazole,757,0
Methysergide,685,0
Amitriptyline,661,236
Ipratropium bromide,505,143
Metixene,673,0
Methylergometrine,841,7
Clozapine,529,312
Thiethylperazine,661,0
Trihexyphenidyl,805,23
Oxyphencyclimine,685,0
Procyclidine,733,149
Sulpiride,577,166
Ethopropazine,769,1
Loxapine,493,148
Promazine,721,154
Hyoscyamine,673,28
Prochlorperazine,721,131
Cyproheptadine,661,73
Droperidol,637,240
Prazosin,505,95
Imipramine,685,166
Methylscopolamine bromide,829,0
Chlorpromazine,769,154
Gallamine Triethiodide,781,0
Haloperidol,685,194
Tridihexethyl,745,0
Triflupromazine,709,71
Anisotropine Methylbromide,649,0
Nortriptyline,637,150
Fluphenazine,685,138
Histamine Phosphate,925,0
Thioridazine,685,179
Phentolamine,769,40
Nicergoline,529,0
Benzquinamide,505,71
Clidinium,661,23
Propiomazine,673,0
Propantheline,757,25
Cryptenamine,745,0
Tolazoline,817,0
Dicyclomine,793,23
Tropicamide,781,0
Trifluoperazine,697,138
Brompheniramine,733,63
Perphenazine,709,138
Flupentixol,613,122
Phenoxybenzamine,757,40
Mesoridazine,553,71
Maprotiline,529,116
Glycopyrrolate,661,35
Carphenazine,649,71
Ergoloid mesylate,757,74
Oxybutynin,493,44
Acetophenazine,661,71
Promethazine,805,114
Pimozide,541,212
Doxepin,565,152
Flavoxate,553,23
Desipramine,637,162
Diphenidol,589,0
Metoclopramide,625,125
Chlorprothixene,673,71
Pancuronium,529,55
Methotrimeprazine,697,284
Propericiazine,565,0
Molindone,505,71
Thioproperazine,673,0
Thiothixene,589,136
Isopropamide,709,0
Fluspirilene,529,71
Mepenzolate,721,23
Tetrabenazine,673,99
Mianserin,493,110
Betahistine,577,39
Mecamylamine,721,90
Diphemanil Methylsulfate,769,0
Biperiden,685,0
Cycrimine,757,0
Cyclopentolate,757,23
Lindane,781,0
Methohexital,673,190
Dacarbazine,493,26
Orphenadrine,709,192
Benzatropine,745,24
Clemastine,589,62
Buclizine,709,0
Doxylamine,817,201
Dexbrompheniramine,685,16
Triprolidine,757,103
Hydroxyzine,721,195
Trazodone,529,105
Azatadine,577,0
Meclizine,757,57
Carbinoxamine,757,57
Tripelennamine,841,0
Methdilazine,673,0
Dimenhydrinate,805,57
Diphenhydramine,841,75
Diphenylpyraline,781,0
Cyclizine,757,57
Alimemazine,697,0
Phenindamine,829,0
Pheniramine,817,37
Clofedanol,697,16
Mepyramine,817,0
Antazoline,817,0
Dimetindene,673,0
Isothipendyl,709,0
Chlorcyclizine,805,0
Butriptyline,493,0
Dinoprostone,529,2
Dinoprost Tromethamine,493,0
Suramin,1153,0
Progesterone,973,78
Tamoxifen,517,105
Clomifene,601,1
Rifampicin,577,235
Diethylstilbestrol,901,4
Chlorotrianisene,769,106
Conjugated Estrogens,901,0
Levonorgestrel,601,95
Dydrogesterone,661,17
Spironolactone,685,89
Medroxyprogesterone Acetate,697,109
Oxandrolone,625,64
Testosterone,949,65
Estrone,781,0
Norethindrone,709,124
Estradiol,961,95
Ethynodiol,613,64
Drostanolone,661,0
Dienestrol,781,0
Ethinylestradiol,937,0
Nandrolone phenpropionate,685,3
Fluoxymesterone,721,5
Estramustine,517,14
Mestranol,709,65
Danazol,529,45
Testosterone Propionate,949,0
Allylestrenol,661,0
Estropipate,577,69
Quinestrol,577,0
Cyproterone acetate,517,101
Methyltestosterone,961,5
Nandrolone decanoate,649,0
Medrysone,553,0
Fluorometholone,685,6
Megestrol acetate,637,41
Beclomethasone,529,5
Betamethasone,661,65
Desoximetasone,577,5
Fluocinolone Acetonide,661,5
Triamcinolone,697,66
Prednisone,745,97
Flumethasone (pivalate),625,0
Fludrocortisone,745,160
Hydrocortisone,901,83
Hydrocortamate,721,5
Flurandrenolide,649,5
Prednisolone,733,96
Methylprednisolone,733,92
Clobetasol propionate,517,5
Fluocinonide,553,5
Dexamethasone,697,133
Desonide,529,1
Cortisone acetate,793,69
Paramethasone,661,0
Heparin,925,165
Rescinnamine,721,0
Doxycycline,589,55
Lymecycline,637,0
Framycetin,601,67
Oxytetracycline,793,52
Demeclocycline,685,42
Tobramycin,505,92
Spectinomycin,541,67
Methacycline,637,0
Neomycin,781,98
Minocycline,541,211
Streptomycin,841,93
Kanamycin,697,93
Rolitetracycline,685,0
Paromomycin,673,0
Daunorubicin,577,20
Doxorubicin,541,146
Vincristine,637,103
Colchicine,661,84
Sodium stibogluconate,913,0
Acetohexamide,637,112
Glyburide,541,163
Tolbutamide,721,168
Amiloride,541,70
Clofibrate,637,0
Chlorpropamide,697,196
Fenofibrate,493,30
Glipizide,541,67
Gliquidone,493,112
Ibuprofen,565,97
Aminosalicylic Acid,817,40
Indomethacin,637,97
Fenoprofen,505,95
Diclofenac,505,132
Diethylcarbamazine,805,0
Mefenamic acid,637,95
Naproxen,517,95
Sulfasalazine,793,3
Phenylbutazone,769,0
Ketoprofen,517,96
Tiaprofenic acid,493,95
Niflumic Acid,577,0
Acetylcysteine,577,0
