Drug Name,Age,Degree
Nisoldipine,313,122
Lercanidipine,229,66
Naftifine,337,0
Indapamide,469,104
Terbinafine,313,34
Dorzolamide,265,4
Zonisamide,325,72
Gabapentin,277,85
Felodipine,337,110
Nitrendipine,373,52
Butenafine,241,0
Brinzolamide,193,22
Levetiracetam,205,33
Bepridil,421,85
Mibefradil,229,0
Piretanide,433,0
Succinic acid,97,0
Pyruvic acid,313,0
Eszopiclone,145,56
Zolpidem,337,204
Isoflurane,445,52
Progabide,373,2
Vigabatrin,325,36
Desflurane,289,44
Zopiclone,349,84
Sevoflurane,313,46
Ketazolam,433,11
Perampanel,49,195
Arbaclofen,61,0
Fluvoxamine,397,264
Midodrine,469,123
Citalopram,325,288
Eletriptan,181,93
Guanadrel,397,0
Reboxetine,229,1
Cabergoline,277,95
Ropinirole,241,157
Venlafaxine,277,174
Zolmitriptan,229,51
Pramipexole,229,148
Dipivefrin,457,78
Fluoxetine,349,185
Duloxetine,145,231
Brimonidine,241,279
Cisapride,313,48
Guanabenz,409,0
Dexmedetomidine,205,30
Sumatriptan,313,49
Tizanidine,241,152
Modafinil,361,86
Fenoldopam,265,0
Minaprine,445,0
Dobutamine,469,77
Almotriptan,193,67
Salmeterol,313,125
Naratriptan,229,48
Rizatriptan,217,50
Pindolol,457,72
Apraclonidine,337,26
Formoterol,361,89
Frovatriptan,193,48
Guanfacine,433,119
Selegiline,409,122
Arbutamine,229,0
Sertraline,301,149
Sibutramine,253,0
Bupropion,409,75
Moclobemide,325,141
Pergolide,409,0
Dexfenfluramine,373,0
Lisdexamfetamine,109,94
Arformoterol,121,49
Pirbuterol,409,44
Procaterol,433,0
Rasagiline,133,121
Clenbuterol,469,59
Bambuterol,313,1
Zimelidine,421,0
Milnacipran,85,98
Lofexidine,421,0
Indacaterol,85,64
Rotigotine,121,146
Tapentadol,97,216
Droxidopa,325,12
Vilazodone,61,165
Desvenlafaxine,97,99
Dexmethylphenidate,181,72
Mirabegron,49,118
Levomilnacipran,37,126
Nefazodone,265,215
Escitalopram,169,154
Betaxolol,397,80
Carteolol,433,53
Metipranolol,325,42
Esmolol,361,116
Labetalol,469,123
Bisoprolol,361,93
Nadolol,457,175
Levobunolol,373,42
Penbutolol,433,69
Nebivolol,229,107
Palonosetron,157,11
Doxazosin,337,79
Atracurium,397,0
Dolasetron,229,14
Granisetron,301,67
Ondansetron,313,95
Alosetron,193,29
Terazosin,373,54
Dextroamphetamine,481,99
Dronedarone,85,148
Agomelatine,85,9
Dalfampridine,73,3
Cinitapride,313,0
Ziprasidone,181,134
Disopyramide,469,111
Dapiprazole,313,0
Olanzapine,241,186
Alfuzosin,337,152
Remoxipride,325,71
Buspirone,361,128
Darifenacin,145,60
Amoxapine,433,150
Nicardipine,421,158
Tamsulosin,277,80
Paroxetine,301,369
Rocuronium,265,52
Risperidone,277,256
Cyclobenzaprine,469,107
Tolterodine,217,74
Tegaserod,169,0
Doxacurium chloride,289,0
Carvedilol,301,124
Domperidone,445,54
Quetiapine,241,194
Mivacurium,265,0
Aripiprazole,169,305
Paliperidone,121,139
Pipecuronium,313,0
Tiotropium,169,102
Alizapride,421,0
Solifenacin,145,55
Alverine,241,0
Pipotiazine,433,90
Zuclopenthixol,253,155
Iloperidone,85,94
Sertindole,241,71
Silodosin,121,100
Asenapine,85,73
Amisulpride,361,103
Fesoterodine,109,105
Lurasidone,73,132
Aclidinium,49,102
Bromopride,469,0
Cisatracurium Besylate,253,0
Vecuronium,385,55
Trospium,313,25
Pirenzepine,385,0
Flumazenil,301,4
Gadopentetate dimeglumine,349,0
Cetirizine,349,62
Terfenadine,397,24
Mirtazapine,265,199
Loratadine,337,65
Cimetidine,469,137
Nizatidine,349,28
Astemizole,397,21
Epinastine,157,0
Olopatadine,229,57
Ranitidine,421,46
Ketotifen,457,0
Famotidine,373,34
Fexofenadine,241,73
Desloratadine,181,62
Azelastine,361,212
Mequitazine,481,44
Emedastine,277,0
Levocabastine,277,46
Flunarizine,469,83
Bepotastine,193,0
Alcaftadine,73,0
Roxatidine acetate,361,0
Travoprost,181,1
Carboprost Tromethamine,445,2
Latanoprost,253,2
Alprostadil,421,4
Bimatoprost,181,2
Misoprostol,361,6
Tafluprost,49,1
Treprostinil,169,211
Iloprost,289,23
Epoprostenol,253,24
Lepirudin,229,0
Bivalirudin,193,52
Argatroban,193,52
Hirulog,193,0
Dabigatran etexilate,97,159
Amlexanox,241,0
Pentosan Polysulfate,277,69
Sorafenib,133,66
Imatinib,181,119
Dasatinib,121,284
Sunitinib,121,103
Bosutinib,49,112
Axitinib,49,55
Crizotinib,61,124
Cabozantinib,49,50
Vemurafenib,61,109
Regorafenib,49,74
Ponatinib,49,31
Trametinib,37,6
Dabrafenib,37,286
Flavopiridol,109,0
Cefdinir,301,18
Eplerenone,169,144
Fulvestrant,169,0
Abiraterone,61,134
Ospemifene,37,48
Flutamide,397,40
Leflunomide,217,148
Pravastatin,325,49
Lovastatin,349,80
Nevirapine,217,49
Tenofovir,181,48
Cerivastatin,229,0
Zidovudine,349,38
Rifabutin,289,206
Efavirenz,217,141
Simvastatin,337,87
Delavirdine,229,116
Lamivudine,253,5
Zalcitabine,289,0
Atorvastatin,241,107
Fluvastatin,265,42
Rosuvastatin,157,43
Atovaquone,289,11
Rifaximin,145,44
Sitagliptin,121,46
Alogliptin,37,125
Saxagliptin,85,197
Pitavastatin,157,35
Rilpivirine,61,67
Teriflunomide,49,81
Linagliptin,61,123
Etonogestrel,217,91
Desogestrel,421,75
Raloxifene,217,5
Fluticasone Propionate,313,77
Nilutamide,349,8
Mifepristone,337,379
Norgestimate,361,65
Bicalutamide,253,17
Budesonide,421,68
Drospirenone,193,122
Norelgestromin,181,0
Enzalutamide,49,145
Flunisolide,457,79
Diflorasone,457,5
Alclometasone,373,5
Amcinonide,457,5
Azelaic Acid,241,0
Halobetasol Propionate,301,5
Mometasone,349,10
Clocortolone,469,5
Loteprednol,217,1
Dutasteride,181,18
Prednicarbate,301,5
Finasteride,289,0
Ciclesonide,133,1
Difluprednate,457,6
Fluticasone furoate,109,10
Stavudine,265,5
Emtricitabine,157,3
Didanosine,301,27
Abacavir,217,14
Acetohydroxamic Acid,397,1
Fondaparinux sodium,181,127
Enoxaparin,277,136
Rivaroxaban,97,129
Apixaban,49,148
Dalteparin,265,136
Nadroparin,217,61
Plerixafor,97,0
Ramipril,325,64
Fosinopril,313,68
Trandolapril,277,63
Benazepril,313,64
Enalapril,385,63
Moexipril,253,68
Lisinopril,349,63
Perindopril,337,123
Quinapril,325,74
Captopril,433,76
Cilazapril,313,63
Spirapril,265,0
Temocapril,265,0
Amikacin,481,92
Tetracycline,457,52
Netilmicin,433,67
Arbekacin,313,67
Amsacrine,397,11
Vindesine,433,43
Paclitaxel,289,58
Dexrazoxane,253,4
Valrubicin,217,0
Teniposide,385,51
Enoxacin,301,0
Pefloxacin,373,0
Ciprofloxacin,361,85
Etoposide,421,52
Norfloxacin,397,31
Levofloxacin,277,29
Idarubicin,313,20
Mitoxantrone,385,21
Sparfloxacin,277,106
Fleroxacin,289,0
Moxifloxacin,205,29
Grepafloxacin,229,0
Epirubicin,205,16
Irinotecan,265,77
Lomefloxacin,325,0
Topotecan,241,66
Gatifloxacin,205,0
Ofloxacin,373,41
Temafloxacin,289,0
Besifloxacin,85,0
Cinoxacin,445,0
Gemifloxacin,157,27
Bethanidine,421,0
Glimepiride,253,158
Probucol,469,0
Crofelemer,49,0
Troglitazone,229,13
Rosiglitazone,205,48
Nateglinide,193,62
Repaglinide,217,159
Gemfibrozil,409,51
Mitiglinide,145,0
Bezafibrate,469,27
Lenalidomide,133,27
Valsartan,241,176
Olmesartan,169,49
Celecoxib,205,96
Losartan,265,71
Candesartan,229,47
Eprosartan,229,46
Telmisartan,205,48
Auranofin,409,0
Irbesartan,229,53
Pioglitazone,205,42
Azilsartan medoxomil,61,46
Valdecoxib,181,0
Icosapent,145,69
Masoprocol,289,0
Mesalazine,337,19
Nabumetone,265,95
Ketorolac,325,117
Tenoxicam,349,0
Rofecoxib,205,0
Piroxicam,445,104
Sulindac,481,95
Flurbiprofen,349,95
Zileuton,241,6
Etodolac,373,95
Meloxicam,241,107
Carprofen,421,2
Diflunisal,457,95
Suprofen,337,0
Meclofenamic acid,433,0
Bromfenac,229,1
Oxaprozin,397,95
Balsalazide,193,31
Lumiracoxib,157,0
Magnesium salicylate,445,70
Antrafenine,469,0
Etoricoxib,169,0
Resveratrol,13,0
Nimesulide,373,0
Lornoxicam,229,0
Nepafenac,133,1
Pomalidomide,37,64
