Drug Name,Age,Degree
Buspirone,366,128
Darifenacin,150,60
Amoxapine,438,150
Nicardipine,426,158
Tamsulosin,282,80
Paroxetine,306,367
Rocuronium,270,52
Risperidone,282,255
Cyclobenzaprine,474,107
Tolterodine,222,74
Tegaserod,174,0
Doxacurium chloride,294,0
Carvedilol,306,124
Domperidone,450,54
Quetiapine,246,193
Mivacurium,270,0
Aripiprazole,174,304
Paliperidone,126,138
Pipecuronium,318,0
Tiotropium,174,102
Alizapride,426,0
Solifenacin,150,55
Alverine,246,0
Pipotiazine,438,89
Zuclopenthixol,258,155
Iloperidone,90,93
Sertindole,246,71
Silodosin,126,100
Asenapine,90,72
Amisulpride,366,103
Fesoterodine,114,105
Lurasidone,78,131
Aclidinium,54,102
Bromopride,474,0
Cisatracurium Besylate,258,0
Vecuronium,390,55
Trospium,318,25
Pirenzepine,390,0
Flumazenil,306,4
Gadopentetate dimeglumine,354,0
Cetirizine,354,62
Terfenadine,402,24
Mirtazapine,270,199
Loratadine,342,65
Cimetidine,474,137
Nizatidine,354,28
Astemizole,402,21
Epinastine,162,0
Olopatadine,234,57
Ranitidine,426,46
Ketotifen,462,0
Famotidine,378,34
Fexofenadine,246,73
Desloratadine,186,62
Azelastine,366,212
Mequitazine,486,44
Emedastine,282,0
Levocabastine,282,46
Flunarizine,474,83
Bepotastine,198,0
Alcaftadine,78,0
Roxatidine acetate,366,0
Travoprost,186,1
Carboprost Tromethamine,450,2
Latanoprost,258,2
Alprostadil,426,4
Bimatoprost,186,2
Misoprostol,366,6
Tafluprost,54,1
Treprostinil,174,210
Iloprost,294,23
Epoprostenol,258,24
Lepirudin,234,0
Bivalirudin,198,51
Argatroban,198,51
Hirulog,198,0
Dabigatran etexilate,102,158
Amlexanox,246,0
Pentosan Polysulfate,282,69
Sorafenib,138,66
Imatinib,186,119
Dasatinib,126,284
Sunitinib,126,101
Bosutinib,54,112
Axitinib,54,55
Crizotinib,66,124
Cabozantinib,54,50
Vemurafenib,66,109
Regorafenib,54,74
Ponatinib,54,31
Trametinib,42,6
Dabrafenib,42,285
Flavopiridol,114,0
Cefdinir,306,18
Eplerenone,174,144
Fulvestrant,174,0
Abiraterone,66,134
Ospemifene,42,48
Flutamide,402,40
Leflunomide,222,148
Pravastatin,330,48
Lovastatin,354,80
Nevirapine,222,49
Tenofovir,186,48
Cerivastatin,234,0
Zidovudine,354,38
Rifabutin,294,206
Efavirenz,222,141
Simvastatin,342,87
Delavirdine,234,116
Lamivudine,258,5
Zalcitabine,294,0
Atorvastatin,246,107
Fluvastatin,270,42
Rosuvastatin,162,43
Atovaquone,294,11
Rifaximin,150,44
Sitagliptin,126,44
Alogliptin,42,123
Saxagliptin,90,195
Pitavastatin,162,35
Rilpivirine,66,67
Teriflunomide,54,81
Linagliptin,66,122
Etonogestrel,222,90
Desogestrel,426,74
Raloxifene,222,5
Fluticasone Propionate,318,77
Nilutamide,354,8
Mifepristone,342,377
Norgestimate,366,64
Bicalutamide,258,17
Budesonide,426,68
Drospirenone,198,121
Norelgestromin,186,0
Enzalutamide,54,145
Flunisolide,462,79
Diflorasone,462,5
Alclometasone,378,5
Amcinonide,462,5
Azelaic Acid,246,0
Halobetasol Propionate,306,0
Mometasone,354,10
Clocortolone,474,5
Loteprednol,222,1
Dutasteride,186,18
Prednicarbate,306,5
Finasteride,294,0
Ciclesonide,138,1
Difluprednate,462,6
Fluticasone furoate,114,10
Stavudine,270,5
Emtricitabine,162,3
Didanosine,306,27
Abacavir,222,14
Acetohydroxamic Acid,402,1
Fondaparinux sodium,186,126
Enoxaparin,282,135
Rivaroxaban,102,128
Apixaban,54,147
Dalteparin,270,135
Nadroparin,222,60
Plerixafor,102,0
Ramipril,330,63
Fosinopril,318,67
Trandolapril,282,62
Benazepril,318,63
Enalapril,390,62
Moexipril,258,67
Lisinopril,354,62
Perindopril,342,122
Quinapril,330,73
Captopril,438,75
Cilazapril,318,62
Spirapril,270,0
Temocapril,270,0
Amikacin,486,92
Tetracycline,462,52
Netilmicin,438,67
Arbekacin,318,67
Amsacrine,402,11
Vindesine,438,43
Paclitaxel,294,58
Dexrazoxane,258,4
Valrubicin,222,0
Teniposide,390,51
Enoxacin,306,0
Pefloxacin,378,0
Ciprofloxacin,366,85
Etoposide,426,52
Norfloxacin,402,31
Levofloxacin,282,29
Idarubicin,318,20
Mitoxantrone,390,21
Sparfloxacin,282,105
Fleroxacin,294,0
Moxifloxacin,210,29
Grepafloxacin,234,0
Epirubicin,210,16
Irinotecan,270,77
Lomefloxacin,330,0
Topotecan,246,66
Gatifloxacin,210,0
Ofloxacin,378,41
Temafloxacin,294,0
Besifloxacin,90,0
Cinoxacin,450,0
Gemifloxacin,162,27
Bethanidine,426,0
Glimepiride,258,155
Probucol,474,0
Crofelemer,54,0
Troglitazone,234,13
Rosiglitazone,210,46
Nateglinide,198,60
Repaglinide,222,156
Gemfibrozil,414,51
Mitiglinide,150,0
Bezafibrate,474,27
Lenalidomide,138,27
Valsartan,246,176
Olmesartan,174,49
Celecoxib,210,96
Losartan,270,71
Candesartan,234,47
Eprosartan,234,46
Telmisartan,210,48
Auranofin,414,0
Irbesartan,234,53
Pioglitazone,210,40
Azilsartan medoxomil,66,46
Valdecoxib,186,0
Icosapent,150,69
Masoprocol,294,0
Mesalazine,342,19
Nabumetone,270,94
Ketorolac,330,116
Tenoxicam,354,0
Rofecoxib,210,0
Piroxicam,450,103
Sulindac,486,94
Flurbiprofen,354,94
Zileuton,246,6
Etodolac,378,94
Meloxicam,246,106
Carprofen,426,2
Diflunisal,462,94
Suprofen,342,0
Meclofenamic acid,438,0
Bromfenac,234,1
Oxaprozin,402,94
Balsalazide,198,31
Lumiracoxib,162,0
Magnesium salicylate,450,69
Antrafenine,474,0
Etoricoxib,174,0
Resveratrol,18,0
Nimesulide,378,0
Lornoxicam,234,0
Nepafenac,138,1
Pomalidomide,42,64
