Drug Name,Age,Degree
Levonordefrin,690,26
Naphazoline,906,67
Propylhexedrine,822,0
Captodiame,714,1
Chlorphenamine,822,446
Practolol,570,280
Betazole,774,0
Palonosetron,174,185
Atracurium,414,0
Granisetron,318,272
Alosetron,210,124
Dextroamphetamine,498,287
Dalfampridine,90,9
Cinitapride,330,0
Methysergide,702,0
Ipratropium bromide,522,266
Metixene,690,138
Methylergometrine,858,8
Thiethylperazine,678,127
Trihexyphenidyl,822,138
Oxyphencyclimine,702,0
Procyclidine,750,138
Ethopropazine,786,159
Hyoscyamine,690,146
Cyproheptadine,678,371
Methylscopolamine bromide,846,0
Gallamine Triethiodide,798,311
Tridihexethyl,762,0
Anisotropine Methylbromide,666,138
Histamine Phosphate,942,0
Phentolamine,786,268
Nicergoline,546,64
Rocuronium,282,68
Benzquinamide,522,0
Clidinium,678,326
Propiomazine,690,0
Propantheline,774,138
Cryptenamine,762,171
Tolazoline,834,268
Dicyclomine,810,138
Tropicamide,798,138
Phenoxybenzamine,774,344
Glycopyrrolate,678,0
Carphenazine,666,0
Ergoloid mesylate,774,384
Oxybutynin,510,230
Acetophenazine,678,85
Tegaserod,186,66
Doxacurium chloride,306,68
Flavoxate,570,0
Mivacurium,282,216
Diphenidol,606,0
Metoclopramide,642,234
Pancuronium,546,207
Pipecuronium,330,203
Alizapride,438,0
Propericiazine,582,92
Alverine,258,0
Thioproperazine,690,92
Isopropamide,726,0
Fluspirilene,546,372
Mepenzolate,738,0
Mianserin,510,331
Betahistine,594,120
Aclidinium,66,139
Bromopride,486,1
Cisatracurium Besylate,270,0
Trospium,330,142
Pirenzepine,402,149
Diphemanil Methylsulfate,786,0
Biperiden,702,318
Cycrimine,774,0
Cyclopentolate,774,138
Lindane,798,0
Flumazenil,318,19
Gadopentetate dimeglumine,366,0
Dacarbazine,510,62
Benzatropine,762,221
Terfenadine,414,326
Buclizine,726,21
Doxylamine,834,369
Dexbrompheniramine,702,347
Triprolidine,774,349
Hydroxyzine,738,400
Nizatidine,366,267
Astemizole,414,297
Azatadine,594,23
Meclizine,774,347
Carbinoxamine,774,466
Tripelennamine,858,24
Methdilazine,690,0
Ketotifen,474,21
Famotidine,390,155
Dimenhydrinate,822,347
Mequitazine,498,172
Emedastine,294,21
Diphenylpyraline,798,0
Cyclizine,774,347
Alimemazine,714,150
Phenindamine,846,21
Pheniramine,834,21
Clofedanol,714,0
Bepotastine,210,0
Mepyramine,834,24
Alcaftadine,90,21
Antazoline,834,21
Dimetindene,690,21
Isothipendyl,726,21
Roxatidine acetate,378,54
Chlorcyclizine,822,0
Butriptyline,510,0
Carboprost Tromethamine,462,120
Alprostadil,438,223
Dinoprostone,546,137
Misoprostol,378,120
Dinoprost Tromethamine,510,110
Tafluprost,66,109
Hirulog,210,0
Amlexanox,258,0
Pentosan Polysulfate,294,264
Cabozantinib,66,123
Trametinib,54,18
Flavopiridol,126,0
Cefdinir,318,8
Fulvestrant,186,99
Clomifene,618,226
Ospemifene,54,159
Flutamide,414,133
Tenofovir,198,0
Lamivudine,270,231
Zalcitabine,306,155
Rosuvastatin,174,232
Atovaquone,306,32
Rifaximin,162,211
Diethylstilbestrol,918,469
Chlorotrianisene,786,271
Conjugated Estrogens,918,0
Etonogestrel,234,218
Desogestrel,438,161
Levonorgestrel,618,218
Dydrogesterone,678,49
Raloxifene,234,93
Fluticasone Propionate,330,0
Medroxyprogesterone Acetate,714,0
Oxandrolone,642,116
Testosterone,966,382
Nilutamide,366,55
Norethindrone,726,0
Ethynodiol,630,0
Drostanolone,678,0
Dienestrol,798,259
Norgestimate,378,122
Ethinylestradiol,954,0
Nandrolone phenpropionate,702,3
Bicalutamide,270,121
Fluoxymesterone,738,116
Estramustine,534,376
Mestranol,726,337
Danazol,546,76
Testosterone Propionate,966,33
Allylestrenol,678,136
Estropipate,594,0
Quinestrol,594,139
Cyproterone acetate,534,274
Methyltestosterone,978,221
Norelgestromin,198,73
Nandrolone decanoate,666,3
Flunisolide,474,329
Diflorasone,474,279
Medrysone,570,279
Amcinonide,474,279
Fluorometholone,702,330
Megestrol acetate,654,281
Beclomethasone,546,0
Desoximetasone,594,279
Azelaic Acid,258,12
Fluocinolone Acetonide,678,279
Halobetasol Propionate,318,0
Triamcinolone,714,387
Flumethasone (pivalate),642,0
Fludrocortisone,762,336
Mometasone,366,281
Hydrocortamate,738,2
Clocortolone,486,279
Flurandrenolide,666,279
Loteprednol,234,0
Clobetasol propionate,534,279
Fluocinonide,570,279
Dutasteride,198,87
Prednicarbate,318,279
Finasteride,306,87
Desonide,546,0
Cortisone acetate,810,387
Paramethasone,678,328
Difluprednate,474,279
Stavudine,282,8
Emtricitabine,174,4
Didanosine,318,100
Abacavir,234,82
Acetohydroxamic Acid,414,1
Heparin,942,307
Plerixafor,114,0
Rescinnamine,738,332
Lymecycline,654,2
Framycetin,618,191
Amikacin,498,191
Oxytetracycline,810,94
Demeclocycline,702,95
Tobramycin,522,191
Tetracycline,474,181
Spectinomycin,558,191
Methacycline,654,2
Netilmicin,450,191
Neomycin,798,201
Streptomycin,858,192
Kanamycin,714,192
Rolitetracycline,702,2
Paromomycin,690,191
Arbekacin,330,189
Amsacrine,414,257
Vindesine,450,128
Dexrazoxane,270,17
Valrubicin,234,195
Teniposide,402,150
Enoxacin,318,270
Pefloxacin,390,270
Fleroxacin,306,268
Epirubicin,222,214
Lomefloxacin,342,294
Colchicine,678,384
Sodium stibogluconate,930,4
Besifloxacin,102,12
Cinoxacin,462,268
Bethanidine,438,203
Acetohexamide,654,181
Probucol,486,0
Crofelemer,66,0
Troglitazone,246,235
Amiloride,558,362
Clofibrate,654,118
Fenofibrate,510,127
Glipizide,558,370
Gliquidone,510,181
Mitiglinide,162,112
Bezafibrate,486,153
Auranofin,426,0
Icosapent,162,0
Aminosalicylic Acid,834,260
Diethylcarbamazine,822,4
Sulfasalazine,810,431
Phenylbutazone,786,462
Antrafenine,486,0
Acetylcysteine,594,0
