Drug Name,Age,Degree
Paroxetine,318,779
Risperidone,294,783
Trifluoperazine,714,607
Brompheniramine,750,482
Perphenazine,726,569
Flupentixol,630,612
Cyclobenzaprine,486,633
Mesoridazine,570,474
Maprotiline,546,599
Tolterodine,234,335
Promethazine,822,652
Pimozide,558,785
Carvedilol,318,804
Doxepin,582,809
Desipramine,654,834
Domperidone,462,421
Quetiapine,258,801
Aripiprazole,186,752
Chlorprothixene,690,533
Paliperidone,138,564
Methotrimeprazine,714,648
Tiotropium,186,266
Solifenacin,162,332
Molindone,522,375
Pipotiazine,450,531
Thiothixene,606,444
Zuclopenthixol,270,527
Tetrabenazine,690,490
Iloperidone,102,601
Sertindole,258,471
Silodosin,138,403
Asenapine,102,606
Amisulpride,378,383
Fesoterodine,126,504
Lurasidone,90,504
Mecamylamine,738,481
Vecuronium,402,411
Methohexital,690,557
Orphenadrine,726,491
Clemastine,606,796
Cetirizine,366,347
Mirtazapine,282,690
Loratadine,354,597
Cimetidine,486,627
Trazodone,546,631
Epinastine,174,456
Olopatadine,246,827
Ranitidine,438,430
Fexofenadine,258,621
Desloratadine,198,596
Azelastine,378,1305
Diphenhydramine,858,581
Levocabastine,294,347
Flunarizine,486,530
Travoprost,198,280
Latanoprost,270,280
Bimatoprost,198,280
Treprostinil,186,484
Iloprost,306,447
Epoprostenol,270,517
Lepirudin,246,326
Bivalirudin,210,326
Argatroban,210,398
Dabigatran etexilate,114,520
Sorafenib,150,575
Imatinib,198,695
Dasatinib,138,765
Sunitinib,138,480
Bosutinib,66,386
Axitinib,66,296
Crizotinib,78,727
Vemurafenib,78,359
Regorafenib,66,278
Ponatinib,66,405
Dabrafenib,54,760
Tamoxifen,534,507
Eplerenone,186,442
Abiraterone,78,518
Leflunomide,234,741
Pravastatin,342,418
Lovastatin,366,720
Nevirapine,234,728
Cerivastatin,246,315
Zidovudine,366,388
Rifabutin,306,711
Efavirenz,234,837
Simvastatin,354,383
Delavirdine,246,733
Rifampicin,594,944
Atorvastatin,258,380
Fluvastatin,282,339
Sitagliptin,138,488
Alogliptin,54,371
Saxagliptin,102,402
Pitavastatin,174,302
Rilpivirine,78,316
Teriflunomide,66,697
Linagliptin,78,380
Spironolactone,702,573
Estrone,798,711
Mifepristone,354,848
Budesonide,438,387
Drospirenone,210,354
Enzalutamide,66,640
Alclometasone,390,330
Betamethasone,678,533
Prednisone,762,643
Hydrocortisone,918,644
Prednisolone,750,589
Methylprednisolone,750,558
Dexamethasone,714,899
Ciclesonide,150,329
Fluticasone furoate,126,497
Fondaparinux sodium,198,264
Enoxaparin,294,303
Rivaroxaban,114,549
Apixaban,66,578
Dalteparin,282,303
Nadroparin,234,303
Ramipril,342,479
Fosinopril,330,487
Trandolapril,294,479
Benazepril,330,479
Enalapril,402,654
Moexipril,270,538
Lisinopril,366,609
Perindopril,354,609
Quinapril,342,508
Captopril,450,650
Cilazapril,330,609
Spirapril,282,398
Temocapril,282,398
Doxycycline,606,618
Minocycline,558,397
Paclitaxel,306,843
Ciprofloxacin,378,693
Daunorubicin,594,566
Etoposide,438,414
Doxorubicin,558,766
Norfloxacin,414,340
Levofloxacin,294,651
Idarubicin,330,314
Mitoxantrone,402,358
Sparfloxacin,294,473
Moxifloxacin,222,421
Grepafloxacin,246,608
Vincristine,654,486
Irinotecan,282,309
Topotecan,258,280
Gatifloxacin,222,270
Ofloxacin,390,420
Temafloxacin,306,293
Gemifloxacin,174,420
Glimepiride,270,341
Glyburide,558,495
Tolbutamide,738,483
Rosiglitazone,222,425
Chlorpropamide,714,462
Nateglinide,210,348
Repaglinide,234,318
Gemfibrozil,426,370
Lenalidomide,150,276
Valsartan,258,553
Olmesartan,186,396
Celecoxib,222,783
Losartan,282,837
Candesartan,246,571
Eprosartan,246,394
Telmisartan,222,546
Irbesartan,246,585
Ibuprofen,582,650
Pioglitazone,222,388
Azilsartan medoxomil,78,315
Valdecoxib,198,553
Masoprocol,306,424
Mesalazine,354,552
Indomethacin,654,730
Nabumetone,282,470
Ketorolac,342,422
Tenoxicam,366,460
Rofecoxib,222,570
Piroxicam,462,472
Fenoprofen,522,413
Diclofenac,522,699
Sulindac,498,425
Flurbiprofen,366,460
Zileuton,258,531
Etodolac,390,496
Mefenamic acid,654,472
Naproxen,534,485
Meloxicam,258,527
Carprofen,438,415
Diflunisal,474,518
Suprofen,354,460
Meclofenamic acid,450,413
Bromfenac,246,413
Oxaprozin,414,460
Ketoprofen,534,461
Balsalazide,210,528
Lumiracoxib,174,524
Magnesium salicylate,462,494
Tiaprofenic acid,510,415
Etoricoxib,186,591
Resveratrol,30,505
Niflumic Acid,594,413
Nimesulide,390,585
Lornoxicam,246,460
Nepafenac,150,413
Pomalidomide,54,575
