Drug Name,Age,Degree
Tetracycline,486,243
Spectinomycin,570,2
Methacycline,666,6
Netilmicin,462,282
Neomycin,810,295
Streptomycin,870,283
Kanamycin,726,283
Rolitetracycline,714,36
Paromomycin,702,282
Arbekacin,342,280
Amsacrine,426,146
Vindesine,462,157
Dexrazoxane,282,26
Valrubicin,246,21
Teniposide,414,213
Enoxacin,330,342
Pefloxacin,402,342
Daunorubicin,606,217
Etoposide,450,227
Idarubicin,342,176
Mitoxantrone,414,125
Sparfloxacin,306,350
Fleroxacin,318,343
Epirubicin,234,62
Vincristine,666,439
Irinotecan,294,202
Lomefloxacin,354,366
Topotecan,270,343
Colchicine,690,340
Sodium stibogluconate,942,5
Besifloxacin,114,24
Cinoxacin,474,339
Bethanidine,450,256
Acetohexamide,666,218
Probucol,498,6
Crofelemer,78,0
Troglitazone,258,283
Amiloride,570,417
Clofibrate,666,126
Chlorpropamide,726,425
Fenofibrate,522,132
Gliquidone,522,218
Mitiglinide,174,118
Bezafibrate,498,162
Lenalidomide,162,100
Auranofin,438,1
Icosapent,174,270
Aminosalicylic Acid,846,468
Diethylcarbamazine,834,5
Antrafenine,498,270
Acetylcysteine,606,0
