Drug Name,Age,Degree
Venlafaxine,299,1074
Dihydroergotamine,863,918
Protriptyline,623,686
Pramipexole,251,487
Fluoxetine,371,888
Duloxetine,167,847
Brimonidine,263,640
Clonidine,623,761
Cisapride,335,374
Dexmedetomidine,227,560
Tizanidine,263,667
Tranylcypromine,695,925
Phenelzine,707,609
Minaprine,467,622
Almotriptan,215,311
Pindolol,479,647
Guanfacine,455,748
Selegiline,431,738
Sertraline,323,869
Bupropion,431,414
Moclobemide,347,677
Pergolide,431,374
Acebutolol,539,657
Bromocriptine,515,794
Clomipramine,599,926
Isocarboxazid,707,583
Lisdexamfetamine,131,278
Arformoterol,143,277
Rasagiline,155,603
Zimelidine,443,534
Milnacipran,107,624
Indacaterol,107,302
Rotigotine,143,589
Tapentadol,119,659
Vilazodone,83,289
Desvenlafaxine,119,682
Mirabegron,71,417
Levomilnacipran,59,730
Trimipramine,647,753
Nefazodone,287,1060
Escitalopram,191,685
Betaxolol,419,813
Timolol,527,695
Sotalol,527,628
Carteolol,455,672
Amiodarone,671,963
Metipranolol,347,580
Esmolol,383,518
Metoprolol,515,904
Atenolol,515,645
Propranolol,647,734
Labetalol,491,749
Bisoprolol,383,717
Alprenolol,611,595
Nadolol,479,604
Levobunolol,395,465
Penbutolol,455,626
Oxprenolol,575,889
Nebivolol,251,672
Bupranolol,587,547
Doxazosin,359,500
Dolasetron,251,294
Ondansetron,335,608
Dronedarone,107,740
Agomelatine,107,374
Ziprasidone,203,961
Disopyramide,491,404
Dapiprazole,335,407
Amitriptyline,683,772
Olanzapine,263,650
Alfuzosin,359,479
Clozapine,551,950
Sulpiride,599,541
Loxapine,515,410
Remoxipride,347,449
Promazine,743,766
Prochlorperazine,743,591
Droperidol,659,517
Prazosin,527,431
Imipramine,707,922
Chlorpromazine,791,860
Buspirone,383,607
Darifenacin,167,455
Haloperidol,707,877
Triflupromazine,731,513
Nortriptyline,659,747
Amoxapine,455,699
Nicardipine,443,841
Fluphenazine,707,551
Thioridazine,707,880
Tamsulosin,299,422
Paroxetine,323,758
Risperidone,299,758
Trifluoperazine,719,537
Brompheniramine,755,522
Perphenazine,731,630
Flupentixol,635,532
Cyclobenzaprine,491,698
Mesoridazine,575,535
Maprotiline,551,529
Tolterodine,239,366
Promethazine,827,630
Pimozide,563,620
Carvedilol,323,819
Doxepin,587,778
Desipramine,659,846
Quetiapine,263,760
Metoclopramide,647,452
Aripiprazole,191,776
Paliperidone,143,614
Methotrimeprazine,719,722
Tiotropium,191,290
Solifenacin,167,362
Molindone,527,410
Pipotiazine,455,574
Thiothixene,611,482
Zuclopenthixol,275,567
Fluspirilene,551,407
Tetrabenazine,695,534
Iloperidone,107,662
Sertindole,263,505
Silodosin,143,424
Asenapine,107,644
Amisulpride,383,423
Fesoterodine,131,429
Lurasidone,95,562
Mecamylamine,743,571
Methohexital,695,606
Orphenadrine,731,540
Clemastine,611,871
Cetirizine,371,381
Mirtazapine,287,772
Loratadine,359,555
Cimetidine,491,492
Trazodone,551,564
Carbinoxamine,779,505
Epinastine,179,349
Olopatadine,251,929
Fexofenadine,263,426
Desloratadine,203,513
Azelastine,383,1104
Diphenhydramine,863,630
Levocabastine,299,381
Flunarizine,491,597
Travoprost,203,346
Latanoprost,275,346
Bimatoprost,203,346
Treprostinil,191,574
Iloprost,311,528
Epoprostenol,275,609
Lepirudin,251,387
Bivalirudin,215,387
Argatroban,215,455
Dabigatran etexilate,119,603
Pentosan Polysulfate,299,324
Sorafenib,155,448
Imatinib,203,656
Dasatinib,143,754
Sunitinib,143,416
Bosutinib,71,437
Crizotinib,83,682
Vemurafenib,83,967
Dabrafenib,59,754
Eplerenone,191,488
Abiraterone,83,542
Leflunomide,239,848
Pravastatin,347,425
Lovastatin,371,845
Nevirapine,239,782
Cerivastatin,251,405
Rifabutin,311,771
Efavirenz,239,728
Simvastatin,359,515
Delavirdine,251,797
Rifampicin,599,906
Atorvastatin,263,513
Fluvastatin,287,558
Rosuvastatin,179,497
Rifaximin,167,429
Sitagliptin,143,378
Alogliptin,59,395
Saxagliptin,107,442
Pitavastatin,179,394
Rilpivirine,83,456
Teriflunomide,71,802
Linagliptin,83,266
Spironolactone,707,504
Estrone,803,595
Mifepristone,359,907
Budesonide,443,410
Drospirenone,215,367
Enzalutamide,71,644
Flunisolide,479,399
Alclometasone,395,401
Prednisone,767,525
Mometasone,371,356
Prednisolone,755,509
Loteprednol,239,354
Methylprednisolone,755,506
Prednicarbate,323,354
Dexamethasone,719,537
Ciclesonide,155,399
Fluticasone furoate,131,399
Fondaparinux sodium,203,324
Enoxaparin,299,367
Rivaroxaban,119,457
Apixaban,71,511
Dalteparin,287,367
Nadroparin,239,367
Ramipril,347,551
Fosinopril,335,570
Trandolapril,299,551
Benazepril,335,551
Enalapril,407,628
Moexipril,275,611
Lisinopril,371,551
Perindopril,359,567
Quinapril,347,579
Captopril,455,633
Cilazapril,335,567
Spirapril,287,472
Temocapril,287,472
Doxycycline,611,692
Minocycline,563,461
Paclitaxel,311,793
Enoxacin,323,338
Daunorubicin,599,425
Doxorubicin,563,781
Norfloxacin,419,436
Levofloxacin,299,535
Idarubicin,335,384
Sparfloxacin,299,341
Fleroxacin,311,336
Grepafloxacin,251,448
Topotecan,263,317
Gatifloxacin,227,338
Temafloxacin,311,361
Gemifloxacin,179,489
Glimepiride,275,395
Glyburide,563,465
Tolbutamide,743,534
Rosiglitazone,227,480
Amiloride,563,412
Nateglinide,215,376
Repaglinide,239,367
Glipizide,563,413
Gemfibrozil,431,372
Valsartan,263,628
Olmesartan,191,462
Celecoxib,227,869
Losartan,287,795
Candesartan,251,435
Eprosartan,251,460
Telmisartan,227,492
Irbesartan,251,684
Ibuprofen,587,569
Pioglitazone,227,418
Azilsartan medoxomil,83,350
Valdecoxib,203,635
Masoprocol,311,505
Mesalazine,359,658
Indomethacin,659,578
Nabumetone,287,551
Ketorolac,347,490
Tenoxicam,371,539
Rofecoxib,227,652
Piroxicam,467,548
Fenoprofen,527,486
Diclofenac,527,642
Sulindac,503,506
Flurbiprofen,371,539
Zileuton,263,606
Etodolac,395,582
Mefenamic acid,659,548
Naproxen,539,561
Phenylbutazone,791,542
Meloxicam,263,601
Carprofen,443,488
Diflunisal,479,605
Suprofen,359,539
Meclofenamic acid,455,486
Bromfenac,251,486
Oxaprozin,419,539
Ketoprofen,539,540
Balsalazide,215,621
Lumiracoxib,179,611
Magnesium salicylate,467,574
Tiaprofenic acid,515,488
Etoricoxib,191,701
Resveratrol,35,634
Niflumic Acid,599,486
Nimesulide,395,702
Lornoxicam,251,539
Nepafenac,155,486
Pomalidomide,59,490
