Drug Name,Age,Degree
Rizatriptan,228,172
Apraclonidine,348,235
Formoterol,372,270
Dopamine,516,170
Frovatriptan,204,171
Salbutamol,576,174
Isoprenaline,816,153
Deserpidine,720,171
Arbutamine,240,103
Sibutramine,264,87
Chloroprocaine,780,330
Pergolide,420,170
Dexfenfluramine,384,84
L-DOPA,600,0
Hydralazine,780,378
Fenoterol,552,143
Pirbuterol,420,104
Mephentermine,840,299
Procaterol,444,142
Ginkgo biloba,528,178
Clenbuterol,480,167
Bambuterol,324,81
Fencamfamine,660,374
Methamphetamine,888,350
Phendimetrazine,672,1
Pargyline,648,362
Lofexidine,432,304
Droxidopa,336,132
Xylometazoline,696,316
Dexmethylphenidate,192,138
Isometheptene,828,30
Levonordefrin,684,26
Naphazoline,900,67
Propylhexedrine,816,0
Captodiame,708,1
Chlorphenamine,816,448
Practolol,564,281
Betazole,768,0
Palonosetron,168,185
Atracurium,408,0
Granisetron,312,272
Alosetron,204,124
Dextroamphetamine,492,288
Dalfampridine,84,9
Cinitapride,324,0
Methysergide,696,0
Ipratropium bromide,516,268
Metixene,684,140
Methylergometrine,852,8
Thiethylperazine,672,129
Trihexyphenidyl,816,140
Oxyphencyclimine,696,0
Procyclidine,744,140
Ethopropazine,780,161
Hyoscyamine,684,149
Cyproheptadine,672,373
Methylscopolamine bromide,840,0
Gallamine Triethiodide,792,315
Tridihexethyl,756,0
Anisotropine Methylbromide,660,140
Histamine Phosphate,936,115
Phentolamine,780,268
Nicergoline,540,64
Rocuronium,276,68
Benzquinamide,516,0
Clidinium,672,328
Propiomazine,684,0
Propantheline,768,140
Cryptenamine,756,171
Tolazoline,828,268
Dicyclomine,804,140
Tropicamide,792,140
Phenoxybenzamine,768,344
Glycopyrrolate,672,0
Carphenazine,660,0
Ergoloid mesylate,768,387
Oxybutynin,504,232
Acetophenazine,672,85
Tegaserod,180,66
Doxacurium chloride,300,68
Flavoxate,564,0
Mivacurium,276,217
Diphenidol,600,0
Metoclopramide,636,234
Pancuronium,540,209
Pipecuronium,324,205
Alizapride,432,0
Propericiazine,576,92
Alverine,252,0
Thioproperazine,684,92
Isopropamide,720,0
Fluspirilene,540,374
Mepenzolate,732,0
Mianserin,504,333
Betahistine,588,120
Aclidinium,60,141
Bromopride,480,1
Cisatracurium Besylate,264,0
Trospium,324,144
Pirenzepine,396,151
Diphemanil Methylsulfate,780,0
Biperiden,696,320
Cycrimine,768,0
Cyclopentolate,768,140
Lindane,792,0
Flumazenil,312,19
Gadopentetate dimeglumine,360,0
Dacarbazine,504,63
Benzatropine,756,223
Terfenadine,408,327
Buclizine,720,21
Doxylamine,828,371
Dexbrompheniramine,696,349
Triprolidine,768,351
Hydroxyzine,732,402
Nizatidine,360,269
Astemizole,408,297
Azatadine,588,23
Meclizine,768,349
Carbinoxamine,768,468
Tripelennamine,852,24
Methdilazine,684,0
Ketotifen,468,21
Famotidine,384,155
Dimenhydrinate,816,349
Mequitazine,492,172
Emedastine,288,21
Diphenylpyraline,792,0
Cyclizine,768,349
Alimemazine,708,152
Phenindamine,840,21
Pheniramine,828,21
Clofedanol,708,0
Bepotastine,204,0
Mepyramine,828,24
Alcaftadine,84,21
Antazoline,828,21
Dimetindene,684,21
Isothipendyl,720,21
Roxatidine acetate,372,54
Chlorcyclizine,816,0
Butriptyline,504,0
Carboprost Tromethamine,456,120
Alprostadil,432,227
Dinoprostone,540,137
Misoprostol,372,121
Dinoprost Tromethamine,504,110
Tafluprost,60,109
Amlexanox,252,0
Pentosan Polysulfate,288,268
Cabozantinib,60,123
Trametinib,48,18
Flavopiridol,120,15
Cefdinir,312,8
Fulvestrant,180,99
Clomifene,612,228
Ospemifene,48,159
Flutamide,408,133
Lamivudine,264,233
Zalcitabine,300,155
Rosuvastatin,168,234
Atovaquone,300,32
Rifaximin,156,213
Diethylstilbestrol,912,473
Chlorotrianisene,780,273
Conjugated Estrogens,912,0
Etonogestrel,228,219
Desogestrel,432,162
Levonorgestrel,612,219
Dydrogesterone,672,50
Raloxifene,228,93
Medroxyprogesterone Acetate,708,0
Oxandrolone,636,117
Nilutamide,360,55
Norethindrone,720,0
Ethynodiol,624,0
Drostanolone,672,0
Dienestrol,792,261
Norgestimate,372,122
Ethinylestradiol,948,0
Nandrolone phenpropionate,696,3
Bicalutamide,264,121
Fluoxymesterone,732,117
Estramustine,528,378
Mestranol,720,339
Danazol,540,76
Testosterone Propionate,960,33
Allylestrenol,672,137
Estropipate,588,0
Quinestrol,588,141
Cyproterone acetate,528,274
Methyltestosterone,972,222
Norelgestromin,192,73
Nandrolone decanoate,660,3
Flunisolide,468,331
Diflorasone,468,281
Medrysone,564,281
Amcinonide,468,281
Fluorometholone,696,332
Megestrol acetate,648,282
Beclomethasone,540,0
Desoximetasone,588,281
Azelaic Acid,252,12
Fluocinolone Acetonide,672,281
Halobetasol Propionate,312,0
Triamcinolone,708,389
Flumethasone (pivalate),636,0
Fludrocortisone,756,338
Mometasone,360,283
Hydrocortamate,732,2
Clocortolone,480,281
Flurandrenolide,660,281
Loteprednol,228,0
Clobetasol propionate,528,281
Fluocinonide,564,281
Dutasteride,192,87
Prednicarbate,312,281
Finasteride,300,87
Desonide,540,0
Cortisone acetate,804,389
Paramethasone,672,330
Difluprednate,468,281
Stavudine,276,8
Emtricitabine,168,4
Didanosine,312,101
Abacavir,228,83
Acetohydroxamic Acid,408,1
Heparin,936,311
Plerixafor,108,0
Rescinnamine,732,332
Lymecycline,648,2
Framycetin,612,192
Amikacin,492,192
Oxytetracycline,804,96
Demeclocycline,696,97
Tobramycin,516,192
Tetracycline,468,183
Spectinomycin,552,192
Methacycline,648,2
Netilmicin,444,192
Neomycin,792,202
Streptomycin,852,193
Kanamycin,708,193
Rolitetracycline,696,2
Paromomycin,684,192
Arbekacin,324,190
Amsacrine,408,258
Vindesine,444,130
Dexrazoxane,264,17
Valrubicin,228,196
Teniposide,396,151
Enoxacin,312,272
Pefloxacin,384,272
Fleroxacin,300,270
Epirubicin,216,216
Lomefloxacin,336,296
Colchicine,672,386
Sodium stibogluconate,924,4
Besifloxacin,96,12
Cinoxacin,456,270
Bethanidine,432,203
Acetohexamide,648,181
Probucol,480,0
Crofelemer,60,0
Troglitazone,240,235
Amiloride,552,362
Clofibrate,648,118
Fenofibrate,504,127
Glipizide,552,370
Gliquidone,504,181
Mitiglinide,156,112
Bezafibrate,480,153
Auranofin,420,0
Icosapent,156,0
Aminosalicylic Acid,828,264
Diethylcarbamazine,816,4
Sulfasalazine,804,434
Phenylbutazone,780,465
Antrafenine,480,0
Acetylcysteine,588,0
