Drug Name,Age,Degree
Eszopiclone,149,56
Zolpidem,341,204
Isoflurane,449,52
Progabide,377,2
Vigabatrin,329,36
Desflurane,293,44
Zopiclone,353,84
Sevoflurane,317,46
Ketazolam,437,11
Perampanel,53,195
Arbaclofen,65,0
Fluvoxamine,401,263
Midodrine,473,123
Citalopram,329,287
Eletriptan,185,93
Guanadrel,401,0
Reboxetine,233,1
Cabergoline,281,95
Ropinirole,245,157
Venlafaxine,281,173
Zolmitriptan,233,51
Pramipexole,233,148
Dipivefrin,461,78
Fluoxetine,353,184
Duloxetine,149,230
Brimonidine,245,279
Cisapride,317,48
Guanabenz,413,0
Dexmedetomidine,209,30
Sumatriptan,317,49
Tizanidine,245,152
Modafinil,365,86
Fenoldopam,269,0
Minaprine,449,0
Dobutamine,473,77
Almotriptan,197,67
Salmeterol,317,125
Naratriptan,233,48
Rizatriptan,221,50
Pindolol,461,72
Apraclonidine,341,26
Formoterol,365,89
Frovatriptan,197,48
Guanfacine,437,119
Selegiline,413,122
Arbutamine,233,0
Sertraline,305,148
Sibutramine,257,0
Bupropion,413,75
Moclobemide,329,141
Pergolide,413,0
Dexfenfluramine,377,0
Lisdexamfetamine,113,94
Arformoterol,125,49
Pirbuterol,413,44
Procaterol,437,0
Rasagiline,137,121
Clenbuterol,473,59
Bambuterol,317,1
Zimelidine,425,0
Milnacipran,89,97
Lofexidine,425,0
Indacaterol,89,64
Rotigotine,125,146
Tapentadol,101,216
Droxidopa,329,12
Vilazodone,65,164
Desvenlafaxine,101,98
Dexmethylphenidate,185,72
Mirabegron,53,118
Levomilnacipran,41,125
Nefazodone,269,215
Escitalopram,173,153
Betaxolol,401,80
Carteolol,437,53
Metipranolol,329,42
Esmolol,365,116
Labetalol,473,123
Bisoprolol,365,93
Nadolol,461,173
Levobunolol,377,42
Penbutolol,437,69
Nebivolol,233,107
Palonosetron,161,11
Doxazosin,341,79
Atracurium,401,0
Dolasetron,233,14
Granisetron,305,67
Ondansetron,317,95
Alosetron,197,29
Terazosin,377,54
Dextroamphetamine,485,99
Dronedarone,89,148
Agomelatine,89,9
Dalfampridine,77,3
Cinitapride,317,0
Ziprasidone,185,133
Disopyramide,473,109
Dapiprazole,317,0
Olanzapine,245,185
Alfuzosin,341,152
Remoxipride,329,71
Buspirone,365,128
Darifenacin,149,60
Amoxapine,437,150
Nicardipine,425,158
Tamsulosin,281,80
Paroxetine,305,367
Rocuronium,269,52
Risperidone,281,255
Cyclobenzaprine,473,107
Tolterodine,221,74
Tegaserod,173,0
Doxacurium chloride,293,0
Carvedilol,305,124
Domperidone,449,54
Quetiapine,245,193
Mivacurium,269,0
Aripiprazole,173,304
Paliperidone,125,138
Pipecuronium,317,0
Tiotropium,173,102
Alizapride,425,0
Solifenacin,149,55
Alverine,245,0
Pipotiazine,437,89
Zuclopenthixol,257,155
Iloperidone,89,93
Sertindole,245,71
Silodosin,125,100
Asenapine,89,72
Amisulpride,365,103
Fesoterodine,113,105
Lurasidone,77,131
Aclidinium,53,102
Bromopride,473,0
Cisatracurium Besylate,257,0
Vecuronium,389,55
Trospium,317,25
Pirenzepine,389,0
Flumazenil,305,4
Gadopentetate dimeglumine,353,0
Cetirizine,353,62
Terfenadine,401,24
Mirtazapine,269,199
Loratadine,341,65
Cimetidine,473,137
Nizatidine,353,28
Astemizole,401,21
Epinastine,161,0
Olopatadine,233,57
Ranitidine,425,46
Ketotifen,461,0
Famotidine,377,34
Fexofenadine,245,73
Desloratadine,185,62
Azelastine,365,212
Mequitazine,485,44
Emedastine,281,0
Levocabastine,281,46
Flunarizine,473,83
Bepotastine,197,0
Alcaftadine,77,0
Roxatidine acetate,365,0
Travoprost,185,1
Carboprost Tromethamine,449,2
Latanoprost,257,2
Alprostadil,425,4
Bimatoprost,185,2
Misoprostol,365,6
Tafluprost,53,1
Treprostinil,173,210
Iloprost,293,23
Epoprostenol,257,24
Lepirudin,233,0
Bivalirudin,197,51
Argatroban,197,51
Hirulog,197,0
Dabigatran etexilate,101,158
Amlexanox,245,0
Pentosan Polysulfate,281,69
Sorafenib,137,66
Imatinib,185,119
Dasatinib,125,284
Sunitinib,125,101
Bosutinib,53,112
Axitinib,53,55
Crizotinib,65,124
Cabozantinib,53,50
Vemurafenib,65,109
Regorafenib,53,74
Ponatinib,53,31
Trametinib,41,6
Dabrafenib,41,285
Flavopiridol,113,0
Cefdinir,305,18
Eplerenone,173,144
Fulvestrant,173,0
Abiraterone,65,134
Ospemifene,41,48
Flutamide,401,40
Leflunomide,221,148
Pravastatin,329,48
Lovastatin,353,80
Nevirapine,221,49
Tenofovir,185,48
Cerivastatin,233,0
Zidovudine,353,38
Rifabutin,293,206
Efavirenz,221,141
Simvastatin,341,87
Delavirdine,233,116
Lamivudine,257,5
Zalcitabine,293,0
Atorvastatin,245,107
Fluvastatin,269,42
Rosuvastatin,161,43
Atovaquone,293,11
Rifaximin,149,44
Sitagliptin,125,44
Alogliptin,41,123
Saxagliptin,89,195
Pitavastatin,161,35
Rilpivirine,65,67
Teriflunomide,53,81
Linagliptin,65,122
Etonogestrel,221,90
Desogestrel,425,74
Raloxifene,221,5
Fluticasone Propionate,317,77
Nilutamide,353,8
Mifepristone,341,377
Norgestimate,365,64
Bicalutamide,257,17
Budesonide,425,68
Drospirenone,197,121
Norelgestromin,185,0
Enzalutamide,53,145
Flunisolide,461,79
Diflorasone,461,5
Alclometasone,377,5
Amcinonide,461,5
Azelaic Acid,245,0
Halobetasol Propionate,305,0
Mometasone,353,10
Clocortolone,473,5
Loteprednol,221,1
Dutasteride,185,18
Prednicarbate,305,5
Finasteride,293,0
Ciclesonide,137,1
Difluprednate,461,6
Fluticasone furoate,113,10
Stavudine,269,5
Emtricitabine,161,3
Didanosine,305,27
Abacavir,221,14
Acetohydroxamic Acid,401,1
Fondaparinux sodium,185,126
Enoxaparin,281,135
Rivaroxaban,101,128
Apixaban,53,147
Dalteparin,269,135
Nadroparin,221,60
Plerixafor,101,0
Ramipril,329,63
Fosinopril,317,67
Trandolapril,281,62
Benazepril,317,63
Enalapril,389,62
Moexipril,257,67
Lisinopril,353,62
Perindopril,341,122
Quinapril,329,73
Captopril,437,75
Cilazapril,317,62
Spirapril,269,0
Temocapril,269,0
Amikacin,485,92
Tetracycline,461,52
Netilmicin,437,67
Arbekacin,317,67
Amsacrine,401,11
Vindesine,437,43
Paclitaxel,293,58
Dexrazoxane,257,4
Valrubicin,221,0
Teniposide,389,51
Enoxacin,305,0
Pefloxacin,377,0
Ciprofloxacin,365,85
Etoposide,425,52
Norfloxacin,401,31
Levofloxacin,281,29
Idarubicin,317,20
Mitoxantrone,389,21
Sparfloxacin,281,105
Fleroxacin,293,0
Moxifloxacin,209,29
Grepafloxacin,233,0
Epirubicin,209,16
Irinotecan,269,77
Lomefloxacin,329,0
Topotecan,245,66
Gatifloxacin,209,0
Ofloxacin,377,41
Temafloxacin,293,0
Besifloxacin,89,0
Cinoxacin,449,0
Gemifloxacin,161,27
Bethanidine,425,0
Glimepiride,257,155
Probucol,473,0
Crofelemer,53,0
Troglitazone,233,13
Rosiglitazone,209,46
Nateglinide,197,60
Repaglinide,221,156
Gemfibrozil,413,51
Mitiglinide,149,0
Bezafibrate,473,27
Lenalidomide,137,27
Valsartan,245,176
Olmesartan,173,49
Celecoxib,209,96
Losartan,269,71
Candesartan,233,47
Eprosartan,233,46
Telmisartan,209,48
Auranofin,413,0
Irbesartan,233,53
Pioglitazone,209,40
Azilsartan medoxomil,65,46
Valdecoxib,185,0
Icosapent,149,69
Masoprocol,293,0
Mesalazine,341,19
Nabumetone,269,94
Ketorolac,329,116
Tenoxicam,353,0
Rofecoxib,209,0
Piroxicam,449,103
Sulindac,485,94
Flurbiprofen,353,94
Zileuton,245,6
Etodolac,377,94
Meloxicam,245,106
Carprofen,425,2
Diflunisal,461,94
Suprofen,341,0
Meclofenamic acid,437,0
Bromfenac,233,1
Oxaprozin,401,94
Balsalazide,197,31
Lumiracoxib,161,0
Magnesium salicylate,449,69
Antrafenine,473,0
Etoricoxib,173,0
Resveratrol,17,0
Nimesulide,377,0
Lornoxicam,233,0
Nepafenac,137,1
Pomalidomide,41,64
