Drug Name,Age,Degree
Dalfampridine,61,0
Cinitapride,301,5
Ziprasidone,169,93
Disopyramide,457,59
Dapiprazole,301,1
Olanzapine,229,10
Alfuzosin,325,13
Remoxipride,313,0
Buspirone,349,20
Darifenacin,133,17
Amoxapine,421,64
Nicardipine,409,36
Tamsulosin,265,80
Paroxetine,289,64
Rocuronium,253,8
Risperidone,265,24
Cyclobenzaprine,457,11
Tolterodine,205,62
Tegaserod,157,0
Doxacurium chloride,277,15
Carvedilol,289,50
Domperidone,433,8
Quetiapine,229,28
Mivacurium,253,15
Aripiprazole,157,13
Paliperidone,109,12
Pipecuronium,301,7
Tiotropium,157,7
Alizapride,409,0
Solifenacin,133,13
Alverine,229,2
Pipotiazine,421,6
Zuclopenthixol,241,102
Iloperidone,73,10
Sertindole,229,2
Silodosin,109,17
Asenapine,73,20
Amisulpride,349,0
Fesoterodine,97,3
Lurasidone,61,23
Aclidinium,37,1
Bromopride,457,0
Cisatracurium Besylate,241,1
Vecuronium,373,29
Trospium,301,92
Pirenzepine,373,0
Flumazenil,289,0
Gadopentetate dimeglumine,337,0
Cetirizine,337,0
Terfenadine,385,70
Mirtazapine,253,23
Loratadine,325,5
Cimetidine,457,94
Nizatidine,337,5
Astemizole,385,33
Epinastine,145,0
Olopatadine,217,0
Ranitidine,409,14
Ketotifen,445,4
Famotidine,361,6
Fexofenadine,229,5
Desloratadine,169,3
Azelastine,349,7
Mequitazine,469,0
Emedastine,265,0
Levocabastine,265,0
Flunarizine,457,1
Bepotastine,181,0
Alcaftadine,61,0
Roxatidine acetate,349,0
Travoprost,169,0
Carboprost Tromethamine,433,1
Latanoprost,241,1
Alprostadil,409,0
Bimatoprost,169,1
Misoprostol,349,2
Tafluprost,37,0
Treprostinil,157,143
Iloprost,277,1
Epoprostenol,241,1
Lepirudin,217,2
Bivalirudin,181,5
Argatroban,181,2
Hirulog,181,0
Dabigatran etexilate,85,21
Amlexanox,229,0
Pentosan Polysulfate,265,1
Sorafenib,121,5
Imatinib,169,54
Dasatinib,109,19
Sunitinib,109,28
Bosutinib,37,7
Axitinib,37,6
Crizotinib,49,16
Cabozantinib,37,2
Vemurafenib,49,22
Regorafenib,37,12
Ponatinib,37,22
Trametinib,25,0
Dabrafenib,25,11
Flavopiridol,97,0
Cefdinir,289,0
Eplerenone,157,23
Fulvestrant,157,0
Abiraterone,49,20
Ospemifene,25,5
Flutamide,385,3
Leflunomide,205,33
Pravastatin,313,9
Lovastatin,337,45
Nevirapine,205,23
Tenofovir,169,3
Cerivastatin,217,17
Zidovudine,337,14
Rifabutin,277,71
Efavirenz,205,35
Simvastatin,325,39
Delavirdine,217,67
Lamivudine,241,3
Zalcitabine,277,4
Atorvastatin,229,44
Fluvastatin,253,17
Rosuvastatin,145,6
Atovaquone,277,4
Rifaximin,133,0
Sitagliptin,109,1
Alogliptin,25,0
Saxagliptin,73,13
Pitavastatin,145,10
Rilpivirine,49,19
Teriflunomide,37,4
Linagliptin,49,6
Etonogestrel,205,6
Desogestrel,409,7
Raloxifene,205,13
Fluticasone Propionate,301,5
Nilutamide,337,1
Mifepristone,325,7
Norgestimate,349,6
Bicalutamide,241,9
Budesonide,409,8
Drospirenone,181,27
Norelgestromin,169,3
Enzalutamide,37,0
Flunisolide,445,2
Diflorasone,445,0
Alclometasone,361,0
Amcinonide,445,0
Azelaic Acid,229,0
Halobetasol Propionate,289,0
Mometasone,337,0
Clocortolone,457,2
Loteprednol,205,0
Dutasteride,169,0
Prednicarbate,289,0
Finasteride,277,0
Ciclesonide,121,6
Difluprednate,445,5
Fluticasone furoate,97,2
Stavudine,253,1
Emtricitabine,145,1
Didanosine,289,8
Abacavir,205,15
Acetohydroxamic Acid,385,0
Fondaparinux sodium,169,2
Enoxaparin,265,4
Rivaroxaban,85,16
Apixaban,37,11
Dalteparin,253,1
Nadroparin,205,1
Plerixafor,85,0
Ramipril,313,12
Fosinopril,301,11
Trandolapril,265,79
Benazepril,301,11
Enalapril,373,13
Moexipril,241,9
Lisinopril,337,10
Perindopril,325,11
Quinapril,313,13
Captopril,421,13
Cilazapril,301,8
Spirapril,253,5
Temocapril,253,0
Amikacin,469,34
Tetracycline,445,56
Netilmicin,421,32
Arbekacin,301,0
Amsacrine,385,1
Vindesine,421,2
Paclitaxel,277,19
Dexrazoxane,241,0
Valrubicin,205,4
Teniposide,373,28
Enoxacin,289,16
Pefloxacin,361,6
Ciprofloxacin,349,39
Etoposide,409,6
Norfloxacin,385,37
Levofloxacin,265,48
Idarubicin,301,1
Mitoxantrone,373,1
Sparfloxacin,265,34
Fleroxacin,277,0
Moxifloxacin,193,34
Grepafloxacin,217,49
Epirubicin,193,2
Irinotecan,253,12
Lomefloxacin,313,4
Topotecan,229,36
Gatifloxacin,193,38
Ofloxacin,361,21
Temafloxacin,277,3
Besifloxacin,73,0
Cinoxacin,433,0
Gemifloxacin,145,9
Bethanidine,409,0
Glimepiride,241,7
Probucol,457,11
Crofelemer,37,0
Troglitazone,217,4
Rosiglitazone,193,7
Nateglinide,181,5
Repaglinide,205,29
Gemfibrozil,397,30
Mitiglinide,133,0
Bezafibrate,457,17
Lenalidomide,121,1
Valsartan,229,10
Olmesartan,157,4
Celecoxib,193,18
Losartan,253,15
Candesartan,217,9
Eprosartan,217,8
Telmisartan,193,32
Auranofin,397,0
Irbesartan,217,10
Pioglitazone,193,11
Azilsartan medoxomil,49,41
Valdecoxib,169,3
Icosapent,133,0
Masoprocol,277,0
Mesalazine,325,3
Nabumetone,253,15
Ketorolac,313,23
Tenoxicam,337,12
Rofecoxib,193,5
Piroxicam,433,41
Sulindac,469,25
Flurbiprofen,337,22
Zileuton,229,9
Etodolac,361,15
Meloxicam,229,15
Carprofen,409,0
Diflunisal,445,18
Suprofen,325,0
Meclofenamic acid,421,12
Bromfenac,217,2
Oxaprozin,385,15
Balsalazide,181,0
Lumiracoxib,145,10
Magnesium salicylate,433,17
Antrafenine,457,0
Etoricoxib,157,7
Resveratrol,1,0
Nimesulide,361,0
Lornoxicam,217,0
Nepafenac,121,1
Pomalidomide,25,2
