Drug Name,Age,Degree
Zolmitriptan,243,173
Norepinephrine,807,161
Alseroxylon,783,0
Phenylpropanolamine,951,151
Methylphenidate,747,335
Dipivefrin,471,112
Fenfluramine,651,65
Mazindol,507,0
Lisuride,591,162
Metaraminol,759,109
Guanabenz,423,240
Methoxamine,819,109
Fenoldopam,279,268
Orciprenaline,675,143
Phenmetrazine,759,44
Dobutamine,483,153
Pseudoephedrine,711,365
Benzphetamine,687,394
Ritodrine,507,142
Terbutaline,567,213
Amantadine,615,266
Oxymetazoline,675,106
Diethylpropion,699,233
Salmeterol,327,247
Naratriptan,243,148
Rizatriptan,231,172
Apraclonidine,351,235
Formoterol,375,270
Dopamine,519,170
Frovatriptan,207,171
Salbutamol,579,174
Isoprenaline,819,153
Deserpidine,723,171
Arbutamine,243,103
Sibutramine,267,87
Chloroprocaine,783,330
Pergolide,423,170
Dexfenfluramine,387,84
L-DOPA,603,0
Hydralazine,783,378
Fenoterol,555,143
Pirbuterol,423,104
Mephentermine,843,299
Procaterol,447,142
Ginkgo biloba,531,178
Clenbuterol,483,167
Bambuterol,327,81
Fencamfamine,663,374
Methamphetamine,891,350
Phendimetrazine,675,1
Pargyline,651,362
Lofexidine,435,304
Droxidopa,339,132
Xylometazoline,699,316
Dexmethylphenidate,195,138
Isometheptene,831,30
Levonordefrin,687,26
Naphazoline,903,67
Propylhexedrine,819,0
Captodiame,711,1
Chlorphenamine,819,448
Practolol,567,281
Betazole,771,0
Palonosetron,171,185
Atracurium,411,0
Granisetron,315,272
Alosetron,207,124
Dextroamphetamine,495,288
Dalfampridine,87,9
Cinitapride,327,0
Methysergide,699,0
Ipratropium bromide,519,268
Metixene,687,140
Methylergometrine,855,8
Thiethylperazine,675,129
Trihexyphenidyl,819,140
Oxyphencyclimine,699,0
Procyclidine,747,140
Ethopropazine,783,161
Hyoscyamine,687,149
Cyproheptadine,675,373
Methylscopolamine bromide,843,0
Gallamine Triethiodide,795,315
Tridihexethyl,759,0
Anisotropine Methylbromide,663,140
Histamine Phosphate,939,0
Phentolamine,783,268
Nicergoline,543,64
Rocuronium,279,68
Benzquinamide,519,0
Clidinium,675,328
Propiomazine,687,0
Propantheline,771,140
Cryptenamine,759,171
Tolazoline,831,268
Dicyclomine,807,140
Tropicamide,795,140
Phenoxybenzamine,771,344
Glycopyrrolate,675,0
Carphenazine,663,0
Ergoloid mesylate,771,386
Oxybutynin,507,232
Acetophenazine,675,85
Tegaserod,183,66
Doxacurium chloride,303,68
Flavoxate,567,0
Mivacurium,279,217
Diphenidol,603,0
Metoclopramide,639,234
Pancuronium,543,209
Pipecuronium,327,205
Alizapride,435,0
Propericiazine,579,92
Alverine,255,0
Thioproperazine,687,92
Isopropamide,723,0
Fluspirilene,543,374
Mepenzolate,735,0
Mianserin,507,333
Betahistine,591,120
Aclidinium,63,141
Bromopride,483,1
Cisatracurium Besylate,267,0
Trospium,327,144
Pirenzepine,399,151
Diphemanil Methylsulfate,783,0
Biperiden,699,320
Cycrimine,771,0
Cyclopentolate,771,140
Lindane,795,0
Flumazenil,315,19
Gadopentetate dimeglumine,363,0
Dacarbazine,507,62
Benzatropine,759,223
Terfenadine,411,327
Buclizine,723,21
Doxylamine,831,371
Dexbrompheniramine,699,349
Triprolidine,771,351
Hydroxyzine,735,402
Nizatidine,363,269
Astemizole,411,297
Azatadine,591,23
Meclizine,771,349
Carbinoxamine,771,468
Tripelennamine,855,24
Methdilazine,687,0
Ketotifen,471,21
Famotidine,387,155
Dimenhydrinate,819,349
Mequitazine,495,172
Emedastine,291,21
Diphenylpyraline,795,0
Cyclizine,771,349
Alimemazine,711,152
Phenindamine,843,21
Pheniramine,831,21
Clofedanol,711,0
Bepotastine,207,0
Mepyramine,831,24
Alcaftadine,87,21
Antazoline,831,21
Dimetindene,687,21
Isothipendyl,723,21
Roxatidine acetate,375,54
Chlorcyclizine,819,0
Butriptyline,507,0
Carboprost Tromethamine,459,120
Alprostadil,435,226
Dinoprostone,543,137
Misoprostol,375,121
Dinoprost Tromethamine,507,110
Tafluprost,63,109
Hirulog,207,0
Amlexanox,255,0
Pentosan Polysulfate,291,267
Cabozantinib,63,123
Trametinib,51,18
Flavopiridol,123,15
Cefdinir,315,8
Fulvestrant,183,99
Clomifene,615,228
Ospemifene,51,159
Flutamide,411,133
Lamivudine,267,233
Zalcitabine,303,155
Atovaquone,303,32
Rifaximin,159,213
Diethylstilbestrol,915,472
Chlorotrianisene,783,272
Conjugated Estrogens,915,0
Etonogestrel,231,218
Desogestrel,435,161
Levonorgestrel,615,218
Dydrogesterone,675,49
Raloxifene,231,93
Medroxyprogesterone Acetate,711,0
Oxandrolone,639,117
Testosterone,963,383
Nilutamide,363,55
Norethindrone,723,0
Ethynodiol,627,0
Drostanolone,675,0
Dienestrol,795,260
Norgestimate,375,122
Ethinylestradiol,951,0
Nandrolone phenpropionate,699,3
Bicalutamide,267,121
Fluoxymesterone,735,117
Estramustine,531,376
Mestranol,723,338
Danazol,543,76
Testosterone Propionate,963,33
Allylestrenol,675,136
Estropipate,591,0
Quinestrol,591,140
Cyproterone acetate,531,274
Methyltestosterone,975,222
Norelgestromin,195,73
Nandrolone decanoate,663,3
Flunisolide,471,330
Diflorasone,471,280
Medrysone,567,280
Amcinonide,471,280
Fluorometholone,699,331
Megestrol acetate,651,281
Beclomethasone,543,0
Desoximetasone,591,280
Azelaic Acid,255,12
Fluocinolone Acetonide,675,280
Halobetasol Propionate,315,0
Triamcinolone,711,388
Flumethasone (pivalate),639,0
Fludrocortisone,759,337
Mometasone,363,282
Hydrocortamate,735,2
Clocortolone,483,280
Flurandrenolide,663,280
Loteprednol,231,0
Clobetasol propionate,531,280
Fluocinonide,567,280
Dutasteride,195,87
Prednicarbate,315,280
Finasteride,303,87
Desonide,543,0
Cortisone acetate,807,388
Paramethasone,675,329
Difluprednate,471,280
Stavudine,279,8
Emtricitabine,171,4
Didanosine,315,101
Abacavir,231,82
Acetohydroxamic Acid,411,1
Heparin,939,310
Plerixafor,111,0
Rescinnamine,735,332
Lymecycline,651,2
Framycetin,615,192
Amikacin,495,192
Oxytetracycline,807,96
Demeclocycline,699,97
Tobramycin,519,192
Tetracycline,471,183
Spectinomycin,555,192
Methacycline,651,2
Netilmicin,447,192
Neomycin,795,202
Streptomycin,855,193
Kanamycin,711,193
Rolitetracycline,699,2
Paromomycin,687,192
Arbekacin,327,190
Amsacrine,411,257
Vindesine,447,129
Dexrazoxane,267,17
Valrubicin,231,196
Teniposide,399,150
Enoxacin,315,272
Pefloxacin,387,272
Fleroxacin,303,270
Epirubicin,219,215
Lomefloxacin,339,296
Colchicine,675,386
Sodium stibogluconate,927,4
Besifloxacin,99,12
Cinoxacin,459,270
Bethanidine,435,203
Acetohexamide,651,181
Probucol,483,0
Crofelemer,63,0
Troglitazone,243,235
Amiloride,555,362
Clofibrate,651,118
Fenofibrate,507,127
Glipizide,555,370
Gliquidone,507,181
Mitiglinide,159,112
Bezafibrate,483,153
Auranofin,423,0
Icosapent,159,0
Aminosalicylic Acid,831,263
Diethylcarbamazine,819,4
Sulfasalazine,807,433
Phenylbutazone,783,464
Antrafenine,483,0
Acetylcysteine,591,0
