Drug Name,Age,Degree
Vecuronium,407,250
Trospium,335,167
Pirenzepine,407,174
Diphemanil Methylsulfate,791,0
Biperiden,707,182
Cycrimine,779,0
Cyclopentolate,779,163
Lindane,803,0
Flumazenil,323,19
Gadopentetate dimeglumine,371,0
Dacarbazine,515,80
Benzatropine,767,276
Terfenadine,419,238
Buclizine,731,24
Doxylamine,839,408
Dexbrompheniramine,707,381
Triprolidine,779,383
Hydroxyzine,743,436
Nizatidine,371,60
Astemizole,419,200
Azatadine,599,27
Meclizine,779,381
Tripelennamine,863,27
Ranitidine,443,217
Methdilazine,695,0
Ketotifen,479,24
Famotidine,395,160
Dimenhydrinate,827,381
Mequitazine,503,227
Emedastine,299,24
Diphenylpyraline,803,0
Cyclizine,779,381
Alimemazine,719,181
Phenindamine,851,24
Pheniramine,839,24
Clofedanol,719,0
Bepotastine,215,0
Mepyramine,839,27
Alcaftadine,95,24
Antazoline,839,24
Dimetindene,695,24
Isothipendyl,731,24
Roxatidine acetate,383,56
Chlorcyclizine,827,0
Butriptyline,515,1
Carboprost Tromethamine,467,154
Alprostadil,443,280
Dinoprostone,551,171
Misoprostol,383,164
Dinoprost Tromethamine,515,143
Tafluprost,71,142
Hirulog,215,0
Amlexanox,263,0
Axitinib,71,138
Cabozantinib,71,135
Regorafenib,71,188
Ponatinib,71,185
Trametinib,59,25
Flavopiridol,131,0
Cefdinir,323,8
Tamoxifen,539,382
Fulvestrant,191,102
Clomifene,623,35
Ospemifene,59,172
Flutamide,419,144
Tenofovir,203,0
Zidovudine,371,246
Lamivudine,275,13
Zalcitabine,311,159
Atovaquone,311,38
Diethylstilbestrol,923,345
Chlorotrianisene,791,306
Conjugated Estrogens,923,0
Etonogestrel,239,230
Desogestrel,443,175
Levonorgestrel,623,230
Dydrogesterone,683,54
Raloxifene,239,116
Fluticasone Propionate,335,0
Medroxyprogesterone Acetate,719,0
Oxandrolone,647,126
Testosterone,971,305
Nilutamide,371,67
Norethindrone,731,0
Ethynodiol,635,0
Drostanolone,683,0
Dienestrol,803,286
Norgestimate,383,131
Ethinylestradiol,959,0
Nandrolone phenpropionate,707,3
Bicalutamide,275,149
Fluoxymesterone,743,126
Estramustine,539,283
Mestranol,731,376
Danazol,551,177
Testosterone Propionate,971,163
Allylestrenol,683,136
Estropipate,599,0
Quinestrol,599,155
Cyproterone acetate,539,296
Methyltestosterone,983,234
Norelgestromin,203,77
Nandrolone decanoate,671,129
Diflorasone,479,354
Medrysone,575,354
Amcinonide,479,354
Fluorometholone,707,401
Megestrol acetate,659,143
Beclomethasone,551,0
Betamethasone,683,446
Desoximetasone,599,354
Azelaic Acid,263,20
Fluocinolone Acetonide,683,354
Halobetasol Propionate,323,0
Triamcinolone,719,460
Flumethasone (pivalate),647,0
Fludrocortisone,767,415
Hydrocortisone,923,503
Hydrocortamate,743,3
Clocortolone,491,354
Flurandrenolide,671,354
Clobetasol propionate,539,354
Fluocinonide,575,354
Dutasteride,203,82
Finasteride,311,82
Desonide,551,354
Cortisone acetate,815,488
Paramethasone,683,426
Difluprednate,479,354
Stavudine,287,8
Emtricitabine,179,4
Didanosine,323,112
Abacavir,239,92
Acetohydroxamic Acid,419,1
Heparin,947,371
Plerixafor,119,0
Rescinnamine,743,404
Lymecycline,659,3
Framycetin,623,244
Amikacin,503,245
Oxytetracycline,815,3
Demeclocycline,707,127
Tobramycin,527,244
Tetracycline,479,115
Spectinomycin,563,245
Methacycline,659,3
Netilmicin,455,245
Neomycin,803,258
Streptomycin,863,246
Kanamycin,719,246
Rolitetracycline,707,33
Paromomycin,695,245
Arbekacin,335,243
Amsacrine,419,134
Vindesine,455,141
Dexrazoxane,275,24
Valrubicin,239,249
Teniposide,407,197
Pefloxacin,395,338
Ciprofloxacin,383,275
Etoposide,443,211
Mitoxantrone,407,112
Moxifloxacin,227,184
Epirubicin,227,278
Vincristine,659,416
Irinotecan,287,184
Lomefloxacin,347,49
Ofloxacin,395,182
Colchicine,683,328
Sodium stibogluconate,935,4
Besifloxacin,107,22
Cinoxacin,467,336
Bethanidine,443,244
Acetohexamide,659,199
Probucol,491,1
Crofelemer,71,0
Troglitazone,251,272
Clofibrate,659,118
Chlorpropamide,719,396
Fenofibrate,515,126
Gliquidone,515,199
Mitiglinide,167,115
Bezafibrate,491,156
Lenalidomide,155,83
Auranofin,431,1
Icosapent,167,0
Aminosalicylic Acid,839,294
Diethylcarbamazine,827,4
Sulfasalazine,815,492
Antrafenine,491,0
Acetylcysteine,599,0
