Drug Name,Age,Degree
Lisuride,563,0
Metaraminol,731,16
Ergotamine,1127,64
Methoxamine,791,18
Tranylcypromine,659,112
Phenelzine,671,85
Orciprenaline,647,39
Phenmetrazine,731,13
Pseudoephedrine,683,26
Benzphetamine,659,24
Ritodrine,479,0
Terbutaline,539,39
Amantadine,587,8
Oxymetazoline,647,1
Diethylpropion,671,27
Dopamine,491,21
Salbutamol,551,26
Isoprenaline,791,28
Deserpidine,695,7
Chloroprocaine,755,0
Acebutolol,503,38
Bromocriptine,479,36
L-DOPA,575,13
Clomipramine,563,70
Isocarboxazid,671,86
Ergonovine,911,35
Hydralazine,755,3
Fenoterol,527,39
Ephedrine,1067,21
Mephentermine,815,17
Ginkgo biloba,503,52
Fencamfamine,635,0
Methamphetamine,863,22
Phendimetrazine,647,21
Pargyline,623,10
Xylometazoline,671,0
Isometheptene,803,1
Levonordefrin,659,1
Naphazoline,875,0
Propylhexedrine,791,0
Captodiame,683,0
Trimipramine,611,174
Chlorphenamine,791,13
Timolol,491,61
Sotalol,491,51
Amiodarone,635,71
Metoprolol,479,52
Atenolol,479,43
Propranolol,611,63
Alprenolol,575,0
Practolol,539,22
Oxprenolol,539,37
Bupranolol,551,0
Betazole,743,0
Methysergide,671,40
Amitriptyline,647,76
Ipratropium bromide,491,4
Metixene,659,0
Methylergometrine,827,24
Clozapine,515,65
Thiethylperazine,647,13
Trihexyphenidyl,791,11
Oxyphencyclimine,671,1
Procyclidine,719,7
Sulpiride,563,0
Ethopropazine,755,12
Loxapine,479,19
Promazine,707,15
Hyoscyamine,659,8
Prochlorperazine,707,29
Cyproheptadine,647,8
Droperidol,623,23
Prazosin,491,25
Imipramine,671,77
Methylscopolamine bromide,815,7
Chlorpromazine,755,50
Gallamine Triethiodide,767,0
Haloperidol,671,58
Tridihexethyl,731,1
Triflupromazine,695,15
Anisotropine Methylbromide,635,1
Nortriptyline,623,72
Fluphenazine,671,28
Histamine Phosphate,911,0
Thioridazine,671,90
Phentolamine,755,4
Nicergoline,515,0
Benzquinamide,491,0
Clidinium,647,10
Propiomazine,659,13
Propantheline,743,7
Cryptenamine,731,0
Tolazoline,803,3
Dicyclomine,779,8
Tropicamide,767,0
Trifluoperazine,683,30
Brompheniramine,719,7
Perphenazine,695,31
Flupentixol,599,18
Phenoxybenzamine,743,4
Mesoridazine,539,73
Maprotiline,515,28
Glycopyrrolate,647,8
Carphenazine,635,0
Ergoloid mesylate,743,10
Oxybutynin,479,8
Acetophenazine,647,15
Promethazine,791,37
Pimozide,527,49
Doxepin,551,72
Flavoxate,539,7
Desipramine,623,75
Diphenidol,575,0
Metoclopramide,611,9
Chlorprothixene,659,4
Pancuronium,515,18
Methotrimeprazine,683,46
Propericiazine,551,18
Molindone,491,7
Thioproperazine,659,3
Thiothixene,575,93
Isopropamide,695,3
Fluspirilene,515,0
Mepenzolate,707,5
Tetrabenazine,659,50
Mianserin,479,0
Betahistine,563,0
Mecamylamine,707,0
Diphemanil Methylsulfate,755,0
Biperiden,671,8
Cycrimine,743,0
Cyclopentolate,743,3
Lindane,767,0
Methohexital,659,33
Dacarbazine,479,3
Orphenadrine,695,9
Benzatropine,731,8
Clemastine,575,7
Buclizine,695,0
Doxylamine,803,7
Dexbrompheniramine,671,6
Triprolidine,743,200
Hydroxyzine,707,10
Trazodone,515,118
Azatadine,563,3
Meclizine,743,7
Carbinoxamine,743,8
Tripelennamine,827,2
Methdilazine,659,12
Dimenhydrinate,791,7
Diphenhydramine,827,13
Diphenylpyraline,767,2
Cyclizine,743,7
Alimemazine,683,17
Phenindamine,815,6
Pheniramine,803,0
Clofedanol,683,0
Mepyramine,803,0
Antazoline,803,0
Dimetindene,659,0
Isothipendyl,695,0
Chlorcyclizine,791,0
Butriptyline,479,0
Dinoprostone,515,2
Dinoprost Tromethamine,479,0
Suramin,1139,0
Progesterone,959,1
Tamoxifen,503,78
Clomifene,587,23
Rifampicin,563,164
Diethylstilbestrol,887,24
Chlorotrianisene,755,8
Conjugated Estrogens,887,24
Levonorgestrel,587,27
Dydrogesterone,647,0
Spironolactone,671,23
Medroxyprogesterone Acetate,683,28
Oxandrolone,611,1
Testosterone,935,6
Estrone,767,8
Norethindrone,695,37
Estradiol,947,24
Ethynodiol,599,6
Drostanolone,647,0
Dienestrol,767,0
Ethinylestradiol,923,0
Nandrolone phenpropionate,671,1
Fluoxymesterone,707,4
Estramustine,503,3
Mestranol,695,49
Danazol,515,10
Testosterone Propionate,935,4
Allylestrenol,647,0
Estropipate,563,8
Quinestrol,563,7
Cyproterone acetate,503,0
Methyltestosterone,947,0
Nandrolone decanoate,635,1
Medrysone,539,0
Fluorometholone,671,0
Megestrol acetate,623,19
Beclomethasone,515,0
Betamethasone,647,39
Desoximetasone,563,0
Fluocinolone Acetonide,647,0
Triamcinolone,683,39
Prednisone,731,57
Flumethasone (pivalate),611,0
Fludrocortisone,731,39
Hydrocortisone,887,43
Hydrocortamate,707,0
Flurandrenolide,635,0
Prednisolone,719,52
Methylprednisolone,719,19
Clobetasol propionate,503,2
Fluocinonide,539,0
Dexamethasone,683,53
Desonide,515,0
Cortisone acetate,779,12
Paramethasone,647,8
Heparin,911,10
Rescinnamine,707,0
Doxycycline,575,72
Lymecycline,623,0
Framycetin,587,0
Oxytetracycline,779,21
Demeclocycline,671,46
Tobramycin,491,61
Spectinomycin,527,0
Methacycline,623,19
Neomycin,767,8
Minocycline,527,49
Streptomycin,827,11
Kanamycin,683,10
Rolitetracycline,671,16
Paromomycin,659,0
Daunorubicin,563,1
Doxorubicin,527,7
Vincristine,623,35
Colchicine,647,18
Sodium stibogluconate,899,0
Acetohexamide,623,22
Glyburide,527,35
Tolbutamide,707,61
Amiloride,527,28
Clofibrate,623,17
Chlorpropamide,683,40
Fenofibrate,479,14
Glipizide,527,20
Gliquidone,479,0
Ibuprofen,551,45
Aminosalicylic Acid,803,9
Indomethacin,623,47
Fenoprofen,491,16
Diclofenac,491,22
Diethylcarbamazine,791,0
Mefenamic acid,623,18
Naproxen,503,20
Sulfasalazine,779,7
Phenylbutazone,755,19
Ketoprofen,503,27
Tiaprofenic acid,479,25
Niflumic Acid,563,0
Acetylcysteine,563,0
