Drug Name,Age,Degree
Amiodarone,687,1830
Metoprolol,531,2044
Atenolol,531,1510
Propranolol,663,2212
Labetalol,507,1609
Bisoprolol,399,2064
Nadolol,495,1786
Penbutolol,471,1624
Oxprenolol,591,1692
Nebivolol,267,1665
Palonosetron,195,1614
Doxazosin,375,1485
Ondansetron,351,1515
Dronedarone,123,1562
Ziprasidone,219,1954
Disopyramide,507,2255
Amitriptyline,699,2457
Olanzapine,279,2438
Clozapine,567,2474
Thiethylperazine,699,1356
Promazine,759,2051
Prochlorperazine,759,1557
Imipramine,723,2457
Chlorpromazine,807,2486
Buspirone,399,1884
Darifenacin,183,1573
Haloperidol,723,2193
Nortriptyline,675,2127
Amoxapine,471,1819
Atropine,1707,1454
Nicardipine,459,2183
Thioridazine,723,1620
Tamsulosin,315,1661
Paroxetine,339,2342
Risperidone,315,2018
Propantheline,795,1394
Dicyclomine,831,1392
Trifluoperazine,735,1626
Brompheniramine,771,1636
Perphenazine,747,1629
Flupentixol,651,1721
Cyclobenzaprine,507,1717
Maprotiline,567,1903
Tolterodine,255,2116
Ergoloid mesylate,795,1403
Oxybutynin,531,1577
Promethazine,843,2021
Pimozide,579,1679
Carvedilol,339,1781
Doxepin,603,2209
Flavoxate,591,1394
Desipramine,675,2411
Domperidone,483,1439
Quetiapine,279,2386
Metoclopramide,663,1674
Aripiprazole,207,2026
Paliperidone,159,2293
Methotrimeprazine,735,1697
Tiotropium,207,1993
Solifenacin,183,1861
Pipotiazine,471,1493
Zuclopenthixol,291,1837
Fluspirilene,567,1708
Iloperidone,123,1901
Sertindole,279,1464
Mianserin,531,1667
Asenapine,123,1985
Fesoterodine,147,2074
Lurasidone,111,1861
Aclidinium,87,1396
Mecamylamine,759,1464
Methohexital,711,1408
Orphenadrine,747,1684
Benzatropine,783,1757
Cetirizine,387,1710
Mirtazapine,303,1846
Loratadine,375,1594
Cimetidine,507,1977
Trazodone,567,1994
Carbinoxamine,795,1450
Olopatadine,267,1412
Ranitidine,459,1846
Azelastine,399,1606
Diphenhydramine,879,1439
Alimemazine,735,1397
Flunarizine,507,1928
Epoprostenol,291,1513
Dabigatran etexilate,135,1474
Sorafenib,171,2043
Imatinib,219,1685
Dasatinib,159,1577
Sunitinib,159,1585
Ponatinib,87,1436
Dabrafenib,75,1404
Progesterone,1011,1441
Tamoxifen,555,1446
Eplerenone,207,1541
Flutamide,435,1528
Zidovudine,387,1511
Efavirenz,255,1608
Rifampicin,615,1373
Sitagliptin,159,1777
Alogliptin,75,1711
Saxagliptin,123,1667
Diethylstilbestrol,939,1515
Etonogestrel,255,1591
Testosterone,987,1712
Estradiol,999,2136
Mifepristone,375,1663
Ethinylestradiol,975,1534
Budesonide,459,1781
Mestranol,747,1434
Drospirenone,231,1739
Allylestrenol,699,1491
Methyltestosterone,999,1520
Enzalutamide,87,1619
Flunisolide,495,1390
Megestrol acetate,675,1679
Betamethasone,699,1612
Triamcinolone,735,1501
Prednisone,783,1929
Fludrocortisone,783,1453
Hydrocortisone,939,1612
Mometasone,387,1479
Prednisolone,771,1572
Methylprednisolone,771,1569
Dexamethasone,735,1689
Cortisone acetate,831,1472
Paramethasone,699,1469
Ciclesonide,171,1466
Fluticasone furoate,147,1605
Rivaroxaban,135,1809
Apixaban,87,1538
Enalapril,423,1650
Perindopril,375,1478
Captopril,471,1379
Doxycycline,627,1700
Tetracycline,495,1789
Paclitaxel,327,1577
Teniposide,423,1452
Ciprofloxacin,399,1912
Etoposide,459,1453
Doxorubicin,579,1747
Norfloxacin,435,1402
Levofloxacin,315,1858
Grepafloxacin,267,1650
Vincristine,675,1690
Irinotecan,303,1394
Topotecan,279,1689
Colchicine,699,1807
Glyburide,579,1424
Tolbutamide,759,1388
Rosiglitazone,243,1782
Nateglinide,231,1724
Fenofibrate,531,1566
Glipizide,579,1694
Gemfibrozil,447,1579
Lenalidomide,171,1412
Celecoxib,243,1957
Losartan,303,1774
Irbesartan,267,1388
Ibuprofen,603,1935
Valdecoxib,219,1886
Mesalazine,375,1537
Acetaminophen,1599,1958
Nabumetone,303,1525
Ketorolac,363,1375
Tenoxicam,387,1558
Rofecoxib,243,1958
Piroxicam,483,1636
Fenoprofen,543,1362
Diclofenac,543,2034
Sulindac,519,1374
Flurbiprofen,387,1607
Etodolac,411,1584
Mefenamic acid,675,1599
Naproxen,555,1784
Sulfasalazine,831,1818
Phenylbutazone,807,1824
Meloxicam,279,1906
Carprofen,459,1396
Diflunisal,495,1524
Salicylic acid,1731,1671
Meclofenamic acid,471,1416
Acetylsalicylic acid,1443,2304
Oxaprozin,435,1382
Ketoprofen,555,1655
Balsalazide,231,1492
Lumiracoxib,195,1542
Magnesium salicylate,483,1422
Antrafenine,507,1361
Antipyrine,1611,1995
Tiaprofenic acid,531,1363
Etoricoxib,207,1960
Niflumic Acid,615,1391
Nimesulide,411,2123
Lornoxicam,267,1533
Pomalidomide,75,2170
