Drug Name,Age,Degree
Saxagliptin,132,1395
Pitavastatin,204,837
Rilpivirine,108,1098
Teriflunomide,96,724
Linagliptin,108,1248
Etonogestrel,264,1141
Desogestrel,468,777
Levonorgestrel,648,685
Spironolactone,732,1263
Raloxifene,264,678
Nilutamide,396,954
Norgestimate,408,682
Bicalutamide,300,713
Estramustine,564,576
Mestranol,756,1113
Allylestrenol,708,1223
Cyproterone acetate,564,786
Methyltestosterone,1008,1045
Enzalutamide,96,1393
Flunisolide,504,1001
Triamcinolone,744,1290
Fludrocortisone,792,906
Mometasone,396,1111
Loteprednol,264,660
Methylprednisolone,780,1299
Dutasteride,228,764
Finasteride,336,770
Cortisone acetate,840,1120
Paramethasone,708,1117
Ciclesonide,180,1155
Fluticasone furoate,156,1345
Emtricitabine,204,774
Didanosine,348,965
Abacavir,264,792
Heparin,972,891
Enoxaparin,324,856
Apixaban,96,1288
Dalteparin,312,857
Nadroparin,264,856
Plerixafor,144,747
Ramipril,372,1060
Fosinopril,360,1329
Trandolapril,324,870
Benazepril,360,939
Enalapril,432,1228
Moexipril,300,1100
Lisinopril,396,1329
Quinapril,372,978
Rescinnamine,768,859
Captopril,480,1241
Cilazapril,360,1101
Spirapril,312,857
Temocapril,312,953
Doxycycline,636,1161
Framycetin,648,836
Amikacin,528,797
Tobramycin,552,850
Netilmicin,480,849
Neomycin,828,849
Minocycline,588,1065
Streptomycin,888,865
Kanamycin,744,849
Paromomycin,720,850
Arbekacin,360,850
Amsacrine,444,699
Dexrazoxane,300,1113
Teniposide,432,1198
Enoxacin,348,897
Pefloxacin,420,897
Daunorubicin,624,1005
Etoposide,468,1201
Doxorubicin,588,1125
Norfloxacin,444,1099
Idarubicin,360,960
Mitoxantrone,432,948
Sparfloxacin,324,1182
Fleroxacin,336,809
Moxifloxacin,252,890
Grepafloxacin,276,1323
Epirubicin,252,814
Vincristine,684,1072
Irinotecan,312,1086
Lomefloxacin,372,981
Gatifloxacin,252,912
Ofloxacin,420,1032
Temafloxacin,336,981
Cinoxacin,492,928
Gemifloxacin,204,897
Bethanidine,468,759
Glimepiride,300,1100
Acetohexamide,684,1014
Troglitazone,276,1106
Amiloride,588,1059
Repaglinide,264,874
Gemfibrozil,456,1188
Gliquidone,540,1014
Mitiglinide,192,584
Valsartan,288,1105
Olmesartan,216,900
Candesartan,276,1214
Eprosartan,276,864
Telmisartan,252,1122
Auranofin,456,747
Irbesartan,276,1144
Pioglitazone,252,1020
Azilsartan medoxomil,108,552
Icosapent,192,1386
Zileuton,288,536
Resveratrol,60,805
