Drug Name,Age,Degree
Lamivudine,291,1176
Atorvastatin,279,1263
Fluvastatin,303,1191
Rosuvastatin,195,1346
Atovaquone,327,1046
Rifaximin,183,1117
Pitavastatin,195,880
Rilpivirine,99,1236
Teriflunomide,87,698
Linagliptin,99,1310
Desogestrel,459,1126
Levonorgestrel,639,1123
Dydrogesterone,699,975
Spironolactone,723,1305
Raloxifene,255,776
Nilutamide,387,936
Norgestimate,399,1138
Bicalutamide,291,1097
Estramustine,555,1157
Danazol,567,823
Cyproterone acetate,555,1195
Norelgestromin,219,1028
Hydrocortamate,759,732
Dutasteride,219,1285
Finasteride,327,1294
Emtricitabine,195,743
Didanosine,339,944
Abacavir,255,775
Heparin,963,879
Enoxaparin,315,861
Dalteparin,303,862
Nadroparin,255,861
Plerixafor,135,738
Ramipril,363,1055
Fosinopril,351,1320
Trandolapril,315,872
Benazepril,351,870
Moexipril,291,1104
Lisinopril,387,1320
Quinapril,363,978
Rescinnamine,759,824
Cilazapril,351,1079
Spirapril,303,824
Temocapril,303,914
Framycetin,639,909
Amikacin,519,871
Tobramycin,543,909
Netilmicin,471,908
Neomycin,819,907
Minocycline,579,893
Streptomycin,879,926
Kanamycin,735,908
Paromomycin,711,909
Arbekacin,351,909
Amsacrine,435,661
Vindesine,471,1209
Dexrazoxane,291,1092
Enoxacin,339,919
Pefloxacin,411,919
Daunorubicin,615,1346
Idarubicin,351,946
Mitoxantrone,423,1211
Sparfloxacin,315,1199
Fleroxacin,327,919
Moxifloxacin,243,910
Epirubicin,243,794
Lomefloxacin,363,984
Gatifloxacin,243,930
Ofloxacin,411,1053
Temafloxacin,327,983
Cinoxacin,483,950
Gemifloxacin,195,919
Bethanidine,459,701
Glimepiride,291,932
Acetohexamide,675,851
Troglitazone,267,1184
Amiloride,579,970
Clofibrate,675,1006
Chlorpropamide,735,1339
Repaglinide,255,1205
Gliquidone,531,851
Bezafibrate,507,1030
Valsartan,279,1101
Olmesartan,207,800
Candesartan,267,1163
Eprosartan,267,866
Telmisartan,243,1096
Auranofin,447,738
Pioglitazone,243,1245
Azilsartan medoxomil,99,504
Icosapent,183,1357
Zileuton,279,1091
Suprofen,375,909
Resveratrol,51,1115
