Drug Name,Age,Degree
Fluoxetine,375,903
Duloxetine,171,850
Brimonidine,267,641
Clonidine,627,766
Cisapride,339,380
Dexmedetomidine,231,563
Tizanidine,267,676
Tranylcypromine,699,939
Phenelzine,711,613
Minaprine,471,628
Almotriptan,219,315
Pindolol,483,648
Guanfacine,459,753
Selegiline,435,746
Sertraline,327,884
Bupropion,435,420
Moclobemide,351,694
Pergolide,435,388
Acebutolol,543,661
Bromocriptine,519,800
Clomipramine,603,934
Isocarboxazid,711,656
Lisdexamfetamine,135,278
Arformoterol,147,284
Rasagiline,159,608
Zimelidine,447,536
Milnacipran,111,625
Indacaterol,111,307
Rotigotine,147,594
Tapentadol,123,661
Vilazodone,87,293
Desvenlafaxine,123,687
Mirabegron,75,422
Levomilnacipran,63,735
Trimipramine,651,761
Nefazodone,291,1082
Escitalopram,195,694
Betaxolol,423,818
Timolol,531,696
Sotalol,531,638
Carteolol,459,675
Amiodarone,675,1063
Metipranolol,351,580
Esmolol,387,520
Metoprolol,519,913
Atenolol,519,650
Propranolol,651,739
Labetalol,495,760
Bisoprolol,387,723
Alprenolol,615,599
Nadolol,483,607
Levobunolol,399,465
Penbutolol,459,601
Oxprenolol,579,894
Nebivolol,255,677
Bupranolol,591,549
Doxazosin,363,511
Ondansetron,339,617
Dronedarone,111,761
Agomelatine,111,376
Ziprasidone,207,982
Disopyramide,495,414
Dapiprazole,339,410
Amitriptyline,687,780
Olanzapine,267,653
Alfuzosin,363,492
Clozapine,555,956
Sulpiride,603,548
Loxapine,519,413
Remoxipride,351,453
Promazine,747,773
Prochlorperazine,747,599
Droperidol,663,523
Prazosin,531,443
Imipramine,711,930
Chlorpromazine,795,869
Buspirone,387,612
Darifenacin,171,460
Haloperidol,711,884
Triflupromazine,735,517
Nortriptyline,663,755
Amoxapine,459,706
Nicardipine,447,844
Fluphenazine,711,556
Thioridazine,711,889
Tamsulosin,303,434
Paroxetine,327,765
Risperidone,303,765
Trifluoperazine,723,541
Brompheniramine,759,528
Perphenazine,735,638
Flupentixol,639,535
Cyclobenzaprine,495,699
Mesoridazine,579,542
Maprotiline,555,531
Tolterodine,243,371
Promethazine,831,634
Pimozide,567,629
Carvedilol,327,831
Doxepin,591,785
Desipramine,663,855
Quetiapine,267,767
Metoclopramide,651,453
Aripiprazole,195,791
Paliperidone,147,617
Methotrimeprazine,723,729
Tiotropium,195,296
Solifenacin,171,367
Molindone,531,413
Pipotiazine,459,581
Thiothixene,615,486
Zuclopenthixol,279,573
Fluspirilene,555,519
Tetrabenazine,699,537
Iloperidone,111,668
Sertindole,267,512
Silodosin,147,438
Asenapine,111,651
Amisulpride,387,426
Fesoterodine,135,436
Lurasidone,99,568
Mecamylamine,747,572
Methohexital,699,615
Orphenadrine,735,546
Clemastine,615,892
Cetirizine,375,383
Mirtazapine,291,779
Loratadine,363,560
Cimetidine,495,513
Trazodone,555,569
Carbinoxamine,783,511
Epinastine,183,353
Olopatadine,255,940
Fexofenadine,267,431
Desloratadine,207,517
Azelastine,387,1114
Diphenhydramine,867,636
Levocabastine,303,383
Flunarizine,495,584
Travoprost,207,347
Latanoprost,279,347
Bimatoprost,207,347
Treprostinil,195,576
Iloprost,315,528
Epoprostenol,279,610
Lepirudin,255,392
Bivalirudin,219,392
Argatroban,219,464
Dabigatran etexilate,123,613
Pentosan Polysulfate,303,331
Sorafenib,159,469
Imatinib,207,684
Dasatinib,147,784
Sunitinib,147,431
Bosutinib,75,448
Crizotinib,87,703
Vemurafenib,87,988
Dabrafenib,63,777
Eplerenone,195,492
Abiraterone,87,559
Leflunomide,243,874
Pravastatin,351,405
Lovastatin,375,843
Nevirapine,243,802
Cerivastatin,255,388
Rifabutin,315,795
Efavirenz,243,745
Simvastatin,363,498
Delavirdine,255,818
Rifampicin,603,931
Atorvastatin,267,451
Fluvastatin,291,548
Rosuvastatin,183,405
Rifaximin,171,437
Sitagliptin,147,385
Alogliptin,63,402
Saxagliptin,111,455
Pitavastatin,183,373
Rilpivirine,87,471
Teriflunomide,75,827
Linagliptin,87,271
Spironolactone,711,502
Estrone,807,613
Mifepristone,363,927
Budesonide,447,431
Drospirenone,219,367
Enzalutamide,75,667
Flunisolide,483,418
Alclometasone,399,420
Betamethasone,687,465
Triamcinolone,723,481
Prednisone,771,546
Mometasone,375,372
Prednisolone,759,531
Loteprednol,243,370
Methylprednisolone,759,527
Prednicarbate,327,370
Dexamethasone,723,558
Cortisone acetate,819,508
Ciclesonide,159,418
Fluticasone furoate,135,418
Fondaparinux sodium,207,331
Enoxaparin,303,355
Rivaroxaban,123,467
Apixaban,75,521
Dalteparin,291,355
Nadroparin,243,355
Ramipril,351,547
Fosinopril,339,566
Trandolapril,303,547
Benazepril,339,547
Enalapril,411,628
Moexipril,279,607
Lisinopril,375,547
Perindopril,363,563
Quinapril,351,575
Captopril,459,630
Cilazapril,339,563
Spirapril,291,471
Temocapril,291,471
Doxycycline,615,714
Minocycline,567,463
Paclitaxel,315,806
Enoxacin,327,339
Daunorubicin,603,437
Doxorubicin,567,799
Norfloxacin,423,436
Levofloxacin,303,540
Idarubicin,339,395
Sparfloxacin,303,347
Fleroxacin,315,337
Grepafloxacin,255,455
Topotecan,267,336
Gatifloxacin,231,342
Temafloxacin,315,362
Gemifloxacin,183,490
Glimepiride,279,409
Glyburide,567,475
Tolbutamide,747,548
Rosiglitazone,231,492
Amiloride,567,412
Nateglinide,219,386
Repaglinide,243,377
Glipizide,567,423
Gemfibrozil,435,385
Valsartan,267,639
Olmesartan,195,463
Celecoxib,231,887
Losartan,291,808
Candesartan,255,437
Eprosartan,255,460
Telmisartan,231,492
Irbesartan,255,695
Ibuprofen,591,577
Pioglitazone,231,432
Azilsartan medoxomil,87,350
Valdecoxib,207,647
Masoprocol,315,512
Mesalazine,363,664
Indomethacin,663,585
Nabumetone,291,560
Ketorolac,351,496
Tenoxicam,375,546
Rofecoxib,231,664
Piroxicam,471,555
Fenoprofen,531,492
Diclofenac,531,651
Sulindac,507,500
Flurbiprofen,375,546
Zileuton,267,615
Etodolac,399,592
Mefenamic acid,663,556
Naproxen,543,568
Sulfasalazine,819,500
Phenylbutazone,795,549
Meloxicam,267,610
Carprofen,447,494
Diflunisal,483,611
Suprofen,363,546
Meclofenamic acid,459,492
Bromfenac,255,492
Oxaprozin,423,546
Ketoprofen,543,547
Balsalazide,219,627
Lumiracoxib,183,621
Magnesium salicylate,471,591
Tiaprofenic acid,519,494
Etoricoxib,195,712
Resveratrol,39,640
Niflumic Acid,603,492
Nimesulide,399,684
Lornoxicam,255,546
Nepafenac,159,492
Pomalidomide,63,503
