Drug Name,Age,Degree
Diazoxide,558,101
Diclofenamide,702,53
Bretylium,522,60
Polythiazide,666,0
Quinethazone,642,0
Digitoxin,810,0
Cyclandelate,702,0
Methsuximide,714,39
Mafenide,822,5
Cinnarizine,666,0
Chlormerodrin,774,0
Pyridoxal Phosphate,930,0
L-Alanine,546,0
Baclofen,546,195
Enflurane,534,0
Valproic Acid,594,75
Meprobamate,738,33
Clorazepate,594,65
Methoxyflurane,654,0
Methyprylon,738,0
Thiamylal,786,0
Chlormezanone,702,81
Glutethimide,750,2
Flunitrazepam,510,11
Phenformin,690,0
Glisoxepide,510,0
Amphetamine,1014,200
Phentermine,690,132
Reserpine,762,166
Isoetarine,906,0
Etomidate,534,0
Dihydroergotamine,846,79
Protriptyline,606,150
Norepinephrine,798,93
Alseroxylon,774,0
Phenylpropanolamine,942,59
Methylphenidate,738,198
Fenfluramine,642,0
Clonidine,606,76
Mazindol,498,0
Lisuride,582,0
Metaraminol,750,59
Ergotamine,1146,79
Methoxamine,810,59
Tranylcypromine,678,358
Phenelzine,690,342
Orciprenaline,666,105
Phenmetrazine,750,59
Pseudoephedrine,702,48
Benzphetamine,678,153
Ritodrine,498,59
Terbutaline,558,86
Amantadine,606,17
Oxymetazoline,666,78
Diethylpropion,690,42
Dopamine,510,86
Salbutamol,570,49
Isoprenaline,810,62
Deserpidine,714,0
Chloroprocaine,774,2
Acebutolol,522,124
Bromocriptine,498,78
L-DOPA,594,0
Clomipramine,582,172
Isocarboxazid,690,130
Ergonovine,930,76
Hydralazine,774,53
Fenoterol,546,83
Ephedrine,1086,53
Mephentermine,834,59
Ginkgo biloba,522,9
Fencamfamine,654,71
Methamphetamine,882,139
Phendimetrazine,666,95
Pargyline,642,0
Xylometazoline,690,0
Isometheptene,822,55
Levonordefrin,678,47
Naphazoline,894,78
Propylhexedrine,810,41
Captodiame,702,0
Trimipramine,630,171
Chlorphenamine,810,90
Timolol,510,79
Sotalol,510,74
Amiodarone,654,137
Metoprolol,498,113
Atenolol,498,68
Propranolol,630,117
Alprenolol,594,0
Practolol,558,0
Oxprenolol,558,0
Bupranolol,570,0
Betazole,762,0
Methysergide,690,0
Amitriptyline,666,236
Ipratropium bromide,510,143
Metixene,678,0
Methylergometrine,846,7
Clozapine,534,311
Thiethylperazine,666,0
Trihexyphenidyl,810,23
Oxyphencyclimine,690,0
Procyclidine,738,149
Sulpiride,582,166
Ethopropazine,774,1
Loxapine,498,148
Promazine,726,154
Hyoscyamine,678,28
Prochlorperazine,726,131
Cyproheptadine,666,73
Droperidol,642,240
Prazosin,510,95
Imipramine,690,166
Methylscopolamine bromide,834,0
Chlorpromazine,774,154
Gallamine Triethiodide,786,0
Haloperidol,690,194
Tridihexethyl,750,0
Triflupromazine,714,71
Anisotropine Methylbromide,654,0
Nortriptyline,642,150
Fluphenazine,690,138
Histamine Phosphate,930,0
Thioridazine,690,179
Phentolamine,774,40
Nicergoline,534,0
Benzquinamide,510,71
Clidinium,666,23
Propiomazine,678,0
Propantheline,762,25
Cryptenamine,750,0
Tolazoline,822,0
Dicyclomine,798,23
Tropicamide,786,0
Trifluoperazine,702,138
Brompheniramine,738,63
Perphenazine,714,138
Flupentixol,618,122
Phenoxybenzamine,762,40
Mesoridazine,558,71
Maprotiline,534,116
Glycopyrrolate,666,0
Carphenazine,654,71
Ergoloid mesylate,762,74
Oxybutynin,498,44
Acetophenazine,666,71
Promethazine,810,114
Pimozide,546,212
Doxepin,570,152
Flavoxate,558,23
Desipramine,642,162
Diphenidol,594,0
Metoclopramide,630,125
Chlorprothixene,678,71
Pancuronium,534,55
Methotrimeprazine,702,283
Propericiazine,570,0
Molindone,510,71
Thioproperazine,678,0
Thiothixene,594,136
Isopropamide,714,0
Fluspirilene,534,71
Mepenzolate,726,23
Tetrabenazine,678,99
Mianserin,498,110
Betahistine,582,39
Mecamylamine,726,90
Diphemanil Methylsulfate,774,0
Biperiden,690,0
Cycrimine,762,0
Cyclopentolate,762,23
Lindane,786,0
Methohexital,678,190
Dacarbazine,498,26
Orphenadrine,714,192
Benzatropine,750,24
Clemastine,594,62
Buclizine,714,0
Doxylamine,822,201
Dexbrompheniramine,690,16
Triprolidine,762,103
Hydroxyzine,726,195
Trazodone,534,105
Azatadine,582,0
Meclizine,762,57
Carbinoxamine,762,57
Tripelennamine,846,0
Methdilazine,678,0
Dimenhydrinate,810,57
Diphenhydramine,846,75
Diphenylpyraline,786,0
Cyclizine,762,57
Alimemazine,702,0
Phenindamine,834,0
Pheniramine,822,37
Clofedanol,702,16
Mepyramine,822,0
Antazoline,822,0
Dimetindene,678,0
Isothipendyl,714,0
Chlorcyclizine,810,0
Butriptyline,498,0
Dinoprostone,534,2
Dinoprost Tromethamine,498,0
Suramin,1158,0
Progesterone,978,77
Tamoxifen,522,105
Clomifene,606,1
Rifampicin,582,235
Diethylstilbestrol,906,4
Chlorotrianisene,774,106
Conjugated Estrogens,906,0
Levonorgestrel,606,94
Dydrogesterone,666,17
Spironolactone,690,89
Medroxyprogesterone Acetate,702,0
Oxandrolone,630,63
Testosterone,954,64
Estrone,786,0
Norethindrone,714,0
Estradiol,966,94
Ethynodiol,618,0
Drostanolone,666,0
Dienestrol,786,0
Ethinylestradiol,942,0
Nandrolone phenpropionate,690,3
Fluoxymesterone,726,5
Estramustine,522,14
Mestranol,714,64
Danazol,534,44
Testosterone Propionate,954,0
Allylestrenol,666,0
Estropipate,582,0
Quinestrol,582,0
Cyproterone acetate,522,100
Methyltestosterone,966,5
Nandrolone decanoate,654,0
Medrysone,558,0
Fluorometholone,690,6
Megestrol acetate,642,40
Beclomethasone,534,0
Betamethasone,666,63
Desoximetasone,582,5
Fluocinolone Acetonide,666,5
Triamcinolone,702,64
Prednisone,750,95
Flumethasone (pivalate),630,0
Fludrocortisone,750,158
Hydrocortisone,906,81
Hydrocortamate,726,5
Flurandrenolide,654,5
Prednisolone,738,94
Methylprednisolone,738,90
Clobetasol propionate,522,5
Fluocinonide,558,5
Dexamethasone,702,131
Desonide,534,1
Cortisone acetate,798,67
Paramethasone,666,0
Heparin,930,164
Rescinnamine,726,0
Doxycycline,594,55
Lymecycline,642,0
Framycetin,606,67
Oxytetracycline,798,52
Demeclocycline,690,42
Tobramycin,510,92
Spectinomycin,546,67
Methacycline,642,0
Neomycin,786,98
Minocycline,546,211
Streptomycin,846,93
Kanamycin,702,93
Rolitetracycline,690,0
Paromomycin,678,0
Daunorubicin,582,20
Doxorubicin,546,146
Vincristine,642,103
Colchicine,666,83
Sodium stibogluconate,918,0
Acetohexamide,642,111
Glyburide,546,160
Tolbutamide,726,165
Amiloride,546,70
Clofibrate,642,0
Chlorpropamide,702,192
Fenofibrate,498,30
Glipizide,546,65
Gliquidone,498,111
Ibuprofen,570,96
Aminosalicylic Acid,822,39
Indomethacin,642,96
Fenoprofen,510,94
Diclofenac,510,131
Diethylcarbamazine,810,0
Mefenamic acid,642,94
Naproxen,522,94
Sulfasalazine,798,3
Phenylbutazone,774,0
Ketoprofen,522,95
Tiaprofenic acid,498,94
Niflumic Acid,582,0
Acetylcysteine,582,0
