Drug Name,Age,Degree
Quetiapine,255,805
Aripiprazole,183,754
Chlorprothixene,687,535
Paliperidone,135,566
Methotrimeprazine,711,651
Tiotropium,183,268
Solifenacin,159,335
Molindone,519,377
Pipotiazine,447,533
Thiothixene,603,446
Zuclopenthixol,267,529
Tetrabenazine,687,492
Iloperidone,99,603
Sertindole,255,473
Silodosin,135,405
Asenapine,99,608
Amisulpride,375,385
Fesoterodine,123,508
Lurasidone,87,506
Mecamylamine,735,484
Vecuronium,399,415
Methohexital,687,559
Orphenadrine,723,495
Clemastine,603,799
Cetirizine,363,349
Mirtazapine,279,692
Loratadine,351,599
Cimetidine,483,629
Trazodone,543,633
Epinastine,171,461
Olopatadine,243,831
Ranitidine,435,432
Fexofenadine,255,626
Desloratadine,195,600
Azelastine,375,1314
Diphenhydramine,855,583
Levocabastine,291,349
Flunarizine,483,534
Travoprost,195,280
Latanoprost,267,280
Bimatoprost,195,280
Treprostinil,183,486
Iloprost,303,450
Epoprostenol,267,520
Lepirudin,243,329
Bivalirudin,207,329
Argatroban,207,401
Dabigatran etexilate,111,526
Sorafenib,147,577
Imatinib,195,697
Dasatinib,135,769
Sunitinib,135,481
Bosutinib,63,389
Axitinib,63,298
Crizotinib,75,729
Vemurafenib,75,359
Regorafenib,63,278
Ponatinib,63,407
Dabrafenib,51,763
Tamoxifen,531,509
Eplerenone,183,442
Abiraterone,75,518
Leflunomide,231,744
Pravastatin,339,421
Lovastatin,363,722
Nevirapine,231,730
Tenofovir,195,314
Cerivastatin,243,318
Zidovudine,363,390
Rifabutin,303,714
Efavirenz,231,840
Simvastatin,351,384
Delavirdine,243,735
Rifampicin,591,948
Atorvastatin,255,381
Fluvastatin,279,340
Rosuvastatin,171,233
Sitagliptin,135,490
Alogliptin,51,371
Saxagliptin,99,402
Pitavastatin,171,305
Rilpivirine,75,318
Teriflunomide,63,699
Linagliptin,75,382
Spironolactone,699,573
Fluticasone Propionate,327,658
Estrone,795,715
Mifepristone,351,850
Budesonide,435,388
Drospirenone,207,354
Enzalutamide,63,642
Alclometasone,387,331
Betamethasone,675,536
Prednisone,759,646
Hydrocortisone,915,647
Prednisolone,747,592
Methylprednisolone,747,561
Dexamethasone,711,902
Ciclesonide,147,330
Fluticasone furoate,123,500
Fondaparinux sodium,195,267
Enoxaparin,291,306
Rivaroxaban,111,554
Apixaban,63,583
Dalteparin,279,306
Nadroparin,231,306
Ramipril,339,479
Fosinopril,327,488
Trandolapril,291,479
Benazepril,327,479
Enalapril,399,654
Moexipril,267,538
Lisinopril,363,609
Perindopril,351,609
Quinapril,339,508
Captopril,447,651
Cilazapril,327,609
Spirapril,279,398
Temocapril,279,398
Doxycycline,603,621
Minocycline,555,401
Paclitaxel,303,858
Ciprofloxacin,375,697
Daunorubicin,591,569
Etoposide,435,416
Doxorubicin,555,769
Norfloxacin,411,342
Levofloxacin,291,655
Idarubicin,327,315
Mitoxantrone,399,360
Sparfloxacin,291,477
Moxifloxacin,219,423
Grepafloxacin,243,612
Vincristine,651,488
Irinotecan,279,311
Topotecan,255,282
Gatifloxacin,219,272
Ofloxacin,387,422
Temafloxacin,303,295
Gemifloxacin,171,422
Glimepiride,267,341
Glyburide,555,495
Tolbutamide,735,483
Rosiglitazone,219,426
Chlorpropamide,711,462
Nateglinide,207,348
Repaglinide,231,319
Gemfibrozil,423,370
Lenalidomide,147,278
Valsartan,255,553
Olmesartan,183,396
Celecoxib,219,785
Losartan,279,840
Candesartan,243,571
Eprosartan,243,394
Telmisartan,219,546
Irbesartan,243,585
Ibuprofen,579,654
Pioglitazone,219,388
Azilsartan medoxomil,75,315
Valdecoxib,195,555
Masoprocol,303,426
Mesalazine,351,557
Indomethacin,651,734
Nabumetone,279,472
Ketorolac,339,424
Tenoxicam,363,462
Rofecoxib,219,572
Piroxicam,459,474
Fenoprofen,519,415
Diclofenac,519,701
Sulindac,495,427
Flurbiprofen,363,462
Zileuton,255,533
Etodolac,387,498
Mefenamic acid,651,474
Naproxen,531,487
Meloxicam,255,529
Carprofen,435,417
Diflunisal,471,522
Suprofen,351,462
Meclofenamic acid,447,415
Bromfenac,243,415
Oxaprozin,411,462
Ketoprofen,531,463
Balsalazide,207,532
Lumiracoxib,171,526
Magnesium salicylate,459,496
Tiaprofenic acid,507,417
Etoricoxib,183,593
Resveratrol,27,510
Niflumic Acid,591,415
Nimesulide,387,592
Lornoxicam,243,462
Nepafenac,147,415
Pomalidomide,51,579
