Drug Name,Age,Degree
Lisinopril,383,1314
Quinapril,359,977
Rescinnamine,755,821
Cilazapril,347,869
Spirapril,299,822
Temocapril,299,910
Framycetin,635,899
Amikacin,515,862
Tobramycin,539,899
Netilmicin,467,899
Neomycin,815,890
Minocycline,575,1079
Streptomycin,875,917
Kanamycin,731,899
Paromomycin,707,899
Arbekacin,347,899
Amsacrine,431,647
Vindesine,467,1197
Dexrazoxane,287,1079
Enoxacin,335,901
Pefloxacin,407,901
Daunorubicin,611,1326
Idarubicin,347,936
Mitoxantrone,419,1188
Sparfloxacin,311,1070
Fleroxacin,323,901
Moxifloxacin,239,890
Epirubicin,239,781
Irinotecan,299,1335
Lomefloxacin,359,964
Gatifloxacin,239,913
Ofloxacin,407,1038
Temafloxacin,323,964
Cinoxacin,479,931
Gemifloxacin,191,900
Bethanidine,455,707
Glimepiride,287,792
Acetohexamide,671,847
Troglitazone,263,1177
Amiloride,575,1181
Clofibrate,671,985
Chlorpropamide,731,1328
Repaglinide,251,1198
Gliquidone,527,775
Bezafibrate,503,1016
Lenalidomide,167,1308
Valsartan,275,1099
Olmesartan,203,1340
Candesartan,263,1022
Eprosartan,263,865
Telmisartan,239,1088
Auranofin,443,731
Pioglitazone,239,1238
Azilsartan medoxomil,95,720
Icosapent,179,1337
Ketorolac,359,1356
Fenoprofen,539,1344
Zileuton,275,1088
Antrafenine,503,1344
Tiaprofenic acid,527,1346
Resveratrol,47,1096
