Drug Name,Age,Degree
Midodrine,471,123
Citalopram,327,287
Eletriptan,183,93
Guanadrel,399,0
Reboxetine,231,1
Cabergoline,279,95
Ropinirole,243,157
Venlafaxine,279,173
Zolmitriptan,231,51
Pramipexole,231,148
Dipivefrin,459,78
Fluoxetine,351,184
Duloxetine,147,230
Brimonidine,243,279
Cisapride,315,48
Guanabenz,411,0
Dexmedetomidine,207,30
Sumatriptan,315,49
Tizanidine,243,152
Modafinil,363,86
Fenoldopam,267,0
Minaprine,447,0
Dobutamine,471,77
Almotriptan,195,67
Salmeterol,315,125
Naratriptan,231,48
Rizatriptan,219,50
Pindolol,459,72
Apraclonidine,339,26
Formoterol,363,89
Frovatriptan,195,48
Guanfacine,435,119
Selegiline,411,122
Arbutamine,231,0
Sertraline,303,148
Sibutramine,255,0
Bupropion,411,75
Moclobemide,327,141
Pergolide,411,0
Dexfenfluramine,375,0
Lisdexamfetamine,111,94
Arformoterol,123,49
Pirbuterol,411,44
Procaterol,435,0
Rasagiline,135,121
Clenbuterol,471,59
Bambuterol,315,1
Zimelidine,423,0
Milnacipran,87,97
Lofexidine,423,0
Indacaterol,87,64
Rotigotine,123,146
Tapentadol,99,216
Droxidopa,327,12
Vilazodone,63,164
Desvenlafaxine,99,98
Dexmethylphenidate,183,72
Mirabegron,51,118
Levomilnacipran,39,125
Nefazodone,267,215
Escitalopram,171,153
Betaxolol,399,80
Carteolol,435,53
Metipranolol,327,42
Esmolol,363,116
Labetalol,471,123
Bisoprolol,363,93
Nadolol,459,173
Levobunolol,375,42
Penbutolol,435,69
Nebivolol,231,107
Palonosetron,159,11
Doxazosin,339,79
Atracurium,399,0
Dolasetron,231,14
Granisetron,303,67
Ondansetron,315,95
Alosetron,195,29
Terazosin,375,54
Dextroamphetamine,483,99
Dronedarone,87,148
Agomelatine,87,9
Dalfampridine,75,3
Cinitapride,315,0
Ziprasidone,183,133
Disopyramide,471,109
Dapiprazole,315,0
Olanzapine,243,185
Alfuzosin,339,152
Remoxipride,327,71
Buspirone,363,128
Darifenacin,147,60
Amoxapine,435,150
Nicardipine,423,158
Tamsulosin,279,80
Paroxetine,303,367
Rocuronium,267,52
Risperidone,279,255
Cyclobenzaprine,471,107
Tolterodine,219,74
Tegaserod,171,0
Doxacurium chloride,291,0
Carvedilol,303,124
Domperidone,447,54
Quetiapine,243,193
Mivacurium,267,0
Aripiprazole,171,304
Paliperidone,123,138
Pipecuronium,315,0
Tiotropium,171,102
Alizapride,423,0
Solifenacin,147,55
Alverine,243,0
Pipotiazine,435,89
Zuclopenthixol,255,155
Iloperidone,87,93
Sertindole,243,71
Silodosin,123,100
Asenapine,87,72
Amisulpride,363,103
Fesoterodine,111,105
Lurasidone,75,131
Aclidinium,51,102
Bromopride,471,0
Cisatracurium Besylate,255,0
Vecuronium,387,55
Trospium,315,25
Pirenzepine,387,0
Flumazenil,303,4
Gadopentetate dimeglumine,351,0
Cetirizine,351,62
Terfenadine,399,24
Mirtazapine,267,199
Loratadine,339,65
Cimetidine,471,137
Nizatidine,351,28
Astemizole,399,21
Epinastine,159,0
Olopatadine,231,57
Ranitidine,423,46
Ketotifen,459,0
Famotidine,375,34
Fexofenadine,243,73
Desloratadine,183,62
Azelastine,363,212
Mequitazine,483,44
Emedastine,279,0
Levocabastine,279,46
Flunarizine,471,83
Bepotastine,195,0
Alcaftadine,75,0
Roxatidine acetate,363,0
Travoprost,183,1
Carboprost Tromethamine,447,2
Latanoprost,255,2
Alprostadil,423,4
Bimatoprost,183,2
Misoprostol,363,6
Tafluprost,51,1
Treprostinil,171,210
Iloprost,291,23
Epoprostenol,255,24
Lepirudin,231,0
Bivalirudin,195,51
Argatroban,195,51
Hirulog,195,0
Dabigatran etexilate,99,158
Amlexanox,243,0
Pentosan Polysulfate,279,69
Sorafenib,135,66
Imatinib,183,119
Dasatinib,123,284
Sunitinib,123,101
Bosutinib,51,112
Axitinib,51,55
Crizotinib,63,124
Cabozantinib,51,50
Vemurafenib,63,109
Regorafenib,51,74
Ponatinib,51,31
Trametinib,39,6
Dabrafenib,39,285
Flavopiridol,111,0
Cefdinir,303,18
Eplerenone,171,144
Fulvestrant,171,0
Abiraterone,63,134
Ospemifene,39,48
Flutamide,399,40
Leflunomide,219,148
Pravastatin,327,49
Lovastatin,351,80
Nevirapine,219,49
Tenofovir,183,48
Cerivastatin,231,0
Zidovudine,351,38
Rifabutin,291,206
Efavirenz,219,141
Simvastatin,339,87
Delavirdine,231,116
Lamivudine,255,5
Zalcitabine,291,0
Atorvastatin,243,107
Fluvastatin,267,42
Rosuvastatin,159,43
Atovaquone,291,11
Rifaximin,147,44
Sitagliptin,123,44
Alogliptin,39,123
Saxagliptin,87,195
Pitavastatin,159,35
Rilpivirine,63,67
Teriflunomide,51,81
Linagliptin,63,122
Etonogestrel,219,90
Desogestrel,423,74
Raloxifene,219,5
Fluticasone Propionate,315,77
Nilutamide,351,8
Mifepristone,339,377
Norgestimate,363,64
Bicalutamide,255,17
Budesonide,423,68
Drospirenone,195,121
Norelgestromin,183,0
Enzalutamide,51,145
Flunisolide,459,79
Diflorasone,459,5
Alclometasone,375,5
Amcinonide,459,5
Azelaic Acid,243,0
Halobetasol Propionate,303,5
Mometasone,351,10
Clocortolone,471,5
Loteprednol,219,1
Dutasteride,183,18
Prednicarbate,303,5
Finasteride,291,0
Ciclesonide,135,1
Difluprednate,459,6
Fluticasone furoate,111,10
Stavudine,267,5
Emtricitabine,159,3
Didanosine,303,27
Abacavir,219,14
Acetohydroxamic Acid,399,1
Fondaparinux sodium,183,126
Enoxaparin,279,135
Rivaroxaban,99,128
Apixaban,51,147
Dalteparin,267,135
Nadroparin,219,60
Plerixafor,99,0
Ramipril,327,63
Fosinopril,315,67
Trandolapril,279,62
Benazepril,315,63
Enalapril,387,62
Moexipril,255,67
Lisinopril,351,62
Perindopril,339,122
Quinapril,327,73
Captopril,435,75
Cilazapril,315,62
Spirapril,267,0
Temocapril,267,0
Amikacin,483,92
Tetracycline,459,52
Netilmicin,435,67
Arbekacin,315,67
Amsacrine,399,11
Vindesine,435,43
Paclitaxel,291,58
Dexrazoxane,255,4
Valrubicin,219,0
Teniposide,387,51
Enoxacin,303,0
Pefloxacin,375,0
Ciprofloxacin,363,85
Etoposide,423,52
Norfloxacin,399,31
Levofloxacin,279,29
Idarubicin,315,20
Mitoxantrone,387,21
Sparfloxacin,279,105
Fleroxacin,291,0
Moxifloxacin,207,29
Grepafloxacin,231,0
Epirubicin,207,16
Irinotecan,267,77
Lomefloxacin,327,0
Topotecan,243,66
Gatifloxacin,207,0
Ofloxacin,375,41
Temafloxacin,291,0
Besifloxacin,87,0
Cinoxacin,447,0
Gemifloxacin,159,27
Bethanidine,423,0
Glimepiride,255,155
Probucol,471,0
Crofelemer,51,0
Troglitazone,231,13
Rosiglitazone,207,46
Nateglinide,195,60
Repaglinide,219,156
Gemfibrozil,411,51
Mitiglinide,147,0
Bezafibrate,471,27
Lenalidomide,135,27
Valsartan,243,176
Olmesartan,171,49
Celecoxib,207,96
Losartan,267,71
Candesartan,231,47
Eprosartan,231,46
Telmisartan,207,48
Auranofin,411,0
Irbesartan,231,53
Pioglitazone,207,40
Azilsartan medoxomil,63,46
Valdecoxib,183,0
Icosapent,147,69
Masoprocol,291,0
Mesalazine,339,19
Nabumetone,267,94
Ketorolac,327,116
Tenoxicam,351,0
Rofecoxib,207,0
Piroxicam,447,103
Sulindac,483,94
Flurbiprofen,351,94
Zileuton,243,6
Etodolac,375,94
Meloxicam,243,106
Carprofen,423,2
Diflunisal,459,94
Suprofen,339,0
Meclofenamic acid,435,0
Bromfenac,231,1
Oxaprozin,399,94
Balsalazide,195,31
Lumiracoxib,159,0
Magnesium salicylate,447,69
Antrafenine,471,0
Etoricoxib,171,0
Resveratrol,15,0
Nimesulide,375,0
Lornoxicam,231,0
Nepafenac,135,1
Pomalidomide,39,64
