Drug Name,Age,Degree
Terbinafine,372,929
Gabapentin,336,871
Diazoxide,612,1221
Diclofenamide,756,987
Bretylium,576,971
Levetiracetam,264,858
Quinethazone,696,1092
Digitoxin,864,1116
Piretanide,492,970
Cyclandelate,756,684
Enflurane,588,845
Meprobamate,792,735
Progabide,432,871
Vigabatrin,384,857
Methyprylon,792,732
Chlormezanone,756,735
Zopiclone,408,1220
Glutethimide,804,746
Flunitrazepam,564,1137
Phenformin,744,869
Glisoxepide,564,1003
Midodrine,528,812
Guanadrel,456,626
Reboxetine,288,880
Ropinirole,300,1156
Norepinephrine,852,986
Phenylpropanolamine,996,887
Methylphenidate,792,1270
Brimonidine,300,817
Fenfluramine,696,894
Mazindol,552,791
Metaraminol,804,739
Guanabenz,468,1005
Methoxamine,864,739
Modafinil,420,661
Fenoldopam,324,1185
Orciprenaline,720,804
Phenmetrazine,804,715
Pseudoephedrine,756,1078
Ritodrine,552,802
Oxymetazoline,720,740
Salmeterol,372,1274
Naratriptan,288,1135
Dopamine,564,1287
Isoprenaline,864,803
Deserpidine,768,625
Arbutamine,288,736
Pergolide,468,1211
Dexfenfluramine,432,718
Lisdexamfetamine,168,1165
Hydralazine,828,1258
Fenoterol,600,998
Pirbuterol,468,737
Ephedrine,1140,959
Mephentermine,888,1011
Procaterol,492,802
Ginkgo biloba,576,570
Clenbuterol,528,803
Bambuterol,372,842
Phendimetrazine,720,669
Zimelidine,480,1294
Indacaterol,144,1184
Tapentadol,156,1287
Droxidopa,384,1304
Xylometazoline,744,987
Dexmethylphenidate,240,1187
Isometheptene,876,694
Levonordefrin,732,785
Naphazoline,948,864
Captodiame,756,745
Practolol,612,1289
Atracurium,456,1088
Dolasetron,288,1168
Granisetron,360,1020
Alosetron,252,1157
Terazosin,432,694
Dextroamphetamine,540,1169
Agomelatine,144,1095
Dalfampridine,132,857
Cinitapride,372,1122
Metixene,732,959
Alfuzosin,396,838
Methylergometrine,900,762
Trihexyphenidyl,864,959
Oxyphencyclimine,744,958
Procyclidine,792,959
Sulpiride,636,1217
Loxapine,552,971
Remoxipride,384,994
Hyoscyamine,732,1250
Cyproheptadine,720,1214
Prazosin,564,839
Darifenacin,204,1170
Tridihexethyl,804,958
Triflupromazine,768,1174
Fluphenazine,744,983
Phentolamine,828,1198
Nicergoline,588,896
Rocuronium,324,1230
Scopolamine,1428,960
Benzquinamide,564,965
Clidinium,720,961
Cryptenamine,804,620
Tolazoline,876,696
Brompheniramine,792,1272
Perphenazine,768,1251
Cyclobenzaprine,528,1031
Phenoxybenzamine,816,729
Mesoridazine,612,1251
Ergoloid mesylate,816,1209
Acetophenazine,720,874
Tegaserod,228,1112
Domperidone,504,1100
Mivacurium,324,1187
Diphenidol,648,958
Chlorprothixene,732,1247
Pipecuronium,372,1238
Alverine,300,744
Molindone,564,790
Pipotiazine,492,1123
Thioproperazine,732,1274
Thiothixene,648,1229
Isopropamide,768,957
Mepenzolate,780,958
Tetrabenazine,732,776
Sertindole,300,1032
Amisulpride,420,1051
Vecuronium,444,1089
Trospium,372,1078
Pirenzepine,444,958
Biperiden,744,1077
Cycrimine,816,958
Flumazenil,360,747
Clemastine,648,1087
Buclizine,768,1189
Doxylamine,876,1186
Dexbrompheniramine,744,1001
Triprolidine,816,1001
Hydroxyzine,780,1245
Astemizole,456,1036
Meclizine,816,972
Carbinoxamine,816,1004
Epinastine,216,1250
Famotidine,432,713
Desloratadine,240,1125
Dimenhydrinate,864,997
Mequitazine,540,807
Cyclizine,816,1143
Alimemazine,756,1110
Bepotastine,252,758
Mepyramine,876,1076
Dimetindene,732,967
Treprostinil,228,1201
Iloprost,348,959
Lepirudin,288,637
Bivalirudin,252,637
Argatroban,252,638
Dabigatran etexilate,156,1310
Bosutinib,108,1060
Axitinib,108,943
Crizotinib,120,1025
Vemurafenib,120,1313
Regorafenib,108,968
Ponatinib,108,1259
Trametinib,96,987
Dabrafenib,96,1243
Progesterone,1032,1210
Cefdinir,360,915
Abiraterone,120,578
Ospemifene,96,581
Flutamide,456,1147
Leflunomide,276,886
Pravastatin,384,550
Lovastatin,408,993
Nevirapine,276,842
Tenofovir,240,1254
Cerivastatin,288,936
Zidovudine,408,1104
Simvastatin,396,949
Delavirdine,288,782
Lamivudine,312,954
Rifampicin,636,893
Atorvastatin,300,725
Fluvastatin,324,950
Rosuvastatin,216,1045
Rifaximin,204,501
Pitavastatin,216,635
Rilpivirine,120,802
Teriflunomide,108,743
Linagliptin,120,1156
Diethylstilbestrol,960,1221
Etonogestrel,276,1130
Desogestrel,480,781
Levonorgestrel,660,693
Spironolactone,744,1260
Estrone,840,1249
Nilutamide,408,954
Norgestimate,420,997
Bicalutamide,312,815
Mestranol,768,1121
Allylestrenol,720,1218
Cyproterone acetate,576,814
Methyltestosterone,1020,1038
Flunisolide,516,1015
Fluorometholone,744,771
Megestrol acetate,696,1173
Betamethasone,720,1270
Desoximetasone,636,820
Fludrocortisone,804,927
Hydrocortisone,960,1161
Mometasone,408,1084
Prednisolone,792,1050
Methylprednisolone,792,1047
Clobetasol propionate,576,1063
Fluocinonide,612,1056
Dutasteride,240,760
Finasteride,348,762
Cortisone acetate,852,1147
Paramethasone,720,1147
Ciclesonide,192,1147
Fluticasone furoate,168,1169
Emtricitabine,216,768
Didanosine,360,966
Abacavir,276,781
Heparin,984,895
Enoxaparin,336,855
Apixaban,108,1197
Dalteparin,324,856
Nadroparin,276,855
Plerixafor,156,736
Ramipril,384,820
Fosinopril,372,1283
Trandolapril,336,821
Benazepril,372,889
Enalapril,444,1032
Moexipril,312,1059
Lisinopril,408,1284
Perindopril,396,1282
Quinapril,384,935
Rescinnamine,780,809
Captopril,492,1042
Cilazapril,372,821
Spirapril,324,807
Temocapril,324,906
Doxycycline,648,1187
Framycetin,660,826
Amikacin,540,787
Tobramycin,564,840
Tetracycline,516,1179
Netilmicin,492,839
Neomycin,840,958
Minocycline,600,1066
Streptomycin,900,863
Kanamycin,756,846
Paromomycin,732,840
Arbekacin,372,840
Vindesine,492,858
Dexrazoxane,312,1108
Teniposide,444,1205
Enoxacin,360,890
Pefloxacin,432,890
Daunorubicin,636,816
Etoposide,480,1237
Doxorubicin,600,1168
Norfloxacin,456,1115
Idarubicin,372,970
Mitoxantrone,444,687
Sparfloxacin,336,890
Fleroxacin,348,799
Moxifloxacin,264,885
Grepafloxacin,288,1061
Vincristine,696,1129
Irinotecan,324,1098
Lomefloxacin,384,978
Gatifloxacin,264,905
Ofloxacin,432,1026
Temafloxacin,348,978
Cinoxacin,504,921
Gemifloxacin,216,890
Bethanidine,480,752
Glimepiride,312,1091
Acetohexamide,696,1003
Troglitazone,288,1132
Amiloride,600,1059
Repaglinide,276,882
Gemfibrozil,468,1194
Gliquidone,552,1003
Mitiglinide,204,584
Lenalidomide,192,1139
Valsartan,300,1099
Olmesartan,228,811
Candesartan,288,1053
Eprosartan,288,853
Telmisartan,264,981
Auranofin,468,736
Irbesartan,288,1160
Pioglitazone,264,763
Azilsartan medoxomil,120,554
Zileuton,300,538
Resveratrol,72,802
