Drug Name,Age,Degree
Bisoprolol,347,44
Nadolol,443,41
Levobunolol,359,1
Penbutolol,419,28
Nebivolol,215,2
Palonosetron,143,0
Doxazosin,323,4
Atracurium,383,18
Dolasetron,215,9
Granisetron,287,0
Ondansetron,299,6
Alosetron,179,1
Terazosin,359,27
Dextroamphetamine,467,21
Dronedarone,71,29
Agomelatine,71,0
Dalfampridine,59,0
Cinitapride,299,5
Ziprasidone,167,93
Disopyramide,455,59
Dapiprazole,299,1
Olanzapine,227,10
Alfuzosin,323,13
Remoxipride,311,0
Buspirone,347,20
Darifenacin,131,17
Amoxapine,419,64
Nicardipine,407,36
Tamsulosin,263,80
Paroxetine,287,64
Rocuronium,251,8
Risperidone,263,24
Cyclobenzaprine,455,11
Tolterodine,203,62
Tegaserod,155,0
Doxacurium chloride,275,15
Carvedilol,287,50
Domperidone,431,8
Quetiapine,227,28
Mivacurium,251,15
Aripiprazole,155,13
Paliperidone,107,12
Pipecuronium,299,7
Tiotropium,155,7
Alizapride,407,0
Solifenacin,131,13
Alverine,227,2
Pipotiazine,419,6
Zuclopenthixol,239,102
Iloperidone,71,10
Sertindole,227,2
Silodosin,107,17
Asenapine,71,20
Amisulpride,347,0
Fesoterodine,95,3
Lurasidone,59,23
Aclidinium,35,1
Bromopride,455,0
Cisatracurium Besylate,239,1
Vecuronium,371,29
Trospium,299,92
Pirenzepine,371,0
Flumazenil,287,0
Gadopentetate dimeglumine,335,0
Cetirizine,335,0
Terfenadine,383,70
Mirtazapine,251,23
Loratadine,323,5
Cimetidine,455,94
Nizatidine,335,5
Astemizole,383,33
Epinastine,143,0
Olopatadine,215,0
Ranitidine,407,14
Ketotifen,443,4
Famotidine,359,6
Fexofenadine,227,5
Desloratadine,167,3
Azelastine,347,7
Mequitazine,467,0
Emedastine,263,0
Levocabastine,263,0
Flunarizine,455,1
Bepotastine,179,0
Alcaftadine,59,0
Roxatidine acetate,347,0
Travoprost,167,0
Carboprost Tromethamine,431,1
Latanoprost,239,1
Alprostadil,407,0
Bimatoprost,167,1
Misoprostol,347,2
Tafluprost,35,0
Treprostinil,155,143
Iloprost,275,1
Epoprostenol,239,1
Lepirudin,215,2
Bivalirudin,179,5
Argatroban,179,2
Hirulog,179,0
Dabigatran etexilate,83,21
Amlexanox,227,0
Pentosan Polysulfate,263,1
Sorafenib,119,5
Imatinib,167,54
Dasatinib,107,19
Sunitinib,107,28
Bosutinib,35,7
Axitinib,35,6
Crizotinib,47,16
Cabozantinib,35,2
Vemurafenib,47,22
Regorafenib,35,12
Ponatinib,35,22
Trametinib,23,0
Dabrafenib,23,11
Flavopiridol,95,0
Cefdinir,287,0
Eplerenone,155,23
Fulvestrant,155,0
Abiraterone,47,20
Ospemifene,23,5
Flutamide,383,3
Leflunomide,203,33
Pravastatin,311,9
Lovastatin,335,45
Nevirapine,203,23
Tenofovir,167,3
Cerivastatin,215,17
Zidovudine,335,14
Rifabutin,275,71
Efavirenz,203,35
Simvastatin,323,39
Delavirdine,215,67
Lamivudine,239,3
Zalcitabine,275,4
Atorvastatin,227,44
Fluvastatin,251,17
Rosuvastatin,143,6
Atovaquone,275,4
Rifaximin,131,0
Sitagliptin,107,1
Alogliptin,23,0
Saxagliptin,71,13
Pitavastatin,143,10
Rilpivirine,47,19
Teriflunomide,35,4
Linagliptin,47,6
Etonogestrel,203,6
Desogestrel,407,7
Raloxifene,203,13
Fluticasone Propionate,299,5
Nilutamide,335,1
Mifepristone,323,7
Norgestimate,347,6
Bicalutamide,239,9
Budesonide,407,8
Drospirenone,179,27
Norelgestromin,167,3
Enzalutamide,35,0
Flunisolide,443,2
Diflorasone,443,0
Alclometasone,359,0
Amcinonide,443,0
Azelaic Acid,227,0
Halobetasol Propionate,287,0
Mometasone,335,0
Clocortolone,455,2
Loteprednol,203,0
Dutasteride,167,0
Prednicarbate,287,0
Finasteride,275,0
Ciclesonide,119,6
Difluprednate,443,5
Fluticasone furoate,95,2
Stavudine,251,1
Emtricitabine,143,1
Didanosine,287,8
Abacavir,203,15
Acetohydroxamic Acid,383,0
Fondaparinux sodium,167,2
Enoxaparin,263,4
Rivaroxaban,83,16
Apixaban,35,11
Dalteparin,251,1
Nadroparin,203,1
Plerixafor,83,0
Ramipril,311,12
Fosinopril,299,11
Trandolapril,263,79
Benazepril,299,11
Enalapril,371,13
Moexipril,239,9
Lisinopril,335,10
Perindopril,323,11
Quinapril,311,13
Captopril,419,13
Cilazapril,299,8
Spirapril,251,5
Temocapril,251,0
Amikacin,467,34
Tetracycline,443,56
Netilmicin,419,32
Arbekacin,299,0
Amsacrine,383,1
Vindesine,419,2
Paclitaxel,275,19
Dexrazoxane,239,0
Valrubicin,203,4
Teniposide,371,28
Enoxacin,287,16
Pefloxacin,359,6
Ciprofloxacin,347,39
Etoposide,407,6
Norfloxacin,383,37
Levofloxacin,263,48
Idarubicin,299,1
Mitoxantrone,371,1
Sparfloxacin,263,34
Fleroxacin,275,0
Moxifloxacin,191,34
Grepafloxacin,215,49
Epirubicin,191,2
Irinotecan,251,12
Lomefloxacin,311,4
Topotecan,227,36
Gatifloxacin,191,38
Ofloxacin,359,21
Temafloxacin,275,3
Besifloxacin,71,0
Cinoxacin,431,0
Gemifloxacin,143,9
Bethanidine,407,0
Glimepiride,239,7
Probucol,455,11
Crofelemer,35,0
Troglitazone,215,4
Rosiglitazone,191,7
Nateglinide,179,5
Repaglinide,203,29
Gemfibrozil,395,30
Mitiglinide,131,0
Bezafibrate,455,17
Lenalidomide,119,1
Valsartan,227,10
Olmesartan,155,4
Celecoxib,191,18
Losartan,251,15
Candesartan,215,9
Eprosartan,215,8
Telmisartan,191,32
Auranofin,395,0
Irbesartan,215,10
Pioglitazone,191,11
Azilsartan medoxomil,47,41
Valdecoxib,167,3
Icosapent,131,0
Masoprocol,275,0
Mesalazine,323,3
Nabumetone,251,15
Ketorolac,311,23
Tenoxicam,335,12
Rofecoxib,191,5
Piroxicam,431,41
Sulindac,467,25
Flurbiprofen,335,22
Zileuton,227,9
Etodolac,359,15
Meloxicam,227,15
Carprofen,407,0
Diflunisal,443,18
Suprofen,323,0
Meclofenamic acid,419,12
Bromfenac,215,2
Oxaprozin,383,15
Balsalazide,179,0
Lumiracoxib,143,10
Magnesium salicylate,431,17
Antrafenine,455,0
Etoricoxib,155,7
Resveratrol,-1,0
Nimesulide,359,0
Lornoxicam,215,0
Nepafenac,119,1
Pomalidomide,23,2
