Drug Name,Age,Degree
Dihydroergotamine,849,750
Norepinephrine,801,139
Alseroxylon,777,0
Phenylpropanolamine,945,130
Methylphenidate,741,311
Dipivefrin,465,92
Fenfluramine,645,61
Mazindol,501,0
Lisuride,585,162
Metaraminol,753,98
Methoxamine,813,98
Tranylcypromine,681,729
Phenelzine,693,382
Orciprenaline,669,117
Phenmetrazine,753,42
Dobutamine,477,120
Pseudoephedrine,705,141
Benzphetamine,681,377
Ritodrine,501,117
Terbutaline,561,187
Amantadine,609,239
Oxymetazoline,669,85
Diethylpropion,693,27
Dopamine,513,168
Salbutamol,573,148
Isoprenaline,813,127
Deserpidine,717,165
Chloroprocaine,777,316
L-DOPA,597,0
Isocarboxazid,693,379
Ergonovine,933,434
Hydralazine,777,313
Fenoterol,549,117
Pirbuterol,417,78
Ephedrine,1089,50
Mephentermine,837,275
Procaterol,441,117
Ginkgo biloba,525,152
Clenbuterol,477,142
Fencamfamine,657,353
Methamphetamine,885,333
Phendimetrazine,669,1
Pargyline,645,345
Xylometazoline,693,282
Isometheptene,825,30
Levonordefrin,681,26
Naphazoline,897,46
Propylhexedrine,813,0
Captodiame,705,1
Chlorphenamine,813,427
Alprenolol,597,467
Practolol,561,252
Bupranolol,573,422
Betazole,765,0
Atracurium,405,0
Dextroamphetamine,489,274
Methysergide,693,0
Ipratropium bromide,513,264
Metixene,681,137
Methylergometrine,849,8
Thiethylperazine,669,121
Trihexyphenidyl,813,137
Oxyphencyclimine,693,0
Procyclidine,741,137
Sulpiride,585,442
Ethopropazine,777,151
Promazine,729,672
Hyoscyamine,681,146
Prochlorperazine,729,505
Cyproheptadine,669,352
Droperidol,645,460
Methylscopolamine bromide,837,0
Chlorpromazine,777,816
Gallamine Triethiodide,789,274
Tridihexethyl,753,0
Triflupromazine,717,565
Anisotropine Methylbromide,657,137
Nortriptyline,645,653
Fluphenazine,693,587
Histamine Phosphate,933,115
Thioridazine,693,683
Phentolamine,777,165
Nicergoline,537,64
Benzquinamide,513,0
Clidinium,669,314
Propiomazine,681,0
Propantheline,765,137
Cryptenamine,753,165
Tolazoline,825,165
Dicyclomine,801,137
Tropicamide,789,137
Trifluoperazine,705,579
Brompheniramine,741,463
Perphenazine,717,541
Flupentixol,621,592
Phenoxybenzamine,765,248
Mesoridazine,561,446
Glycopyrrolate,669,0
Carphenazine,657,0
Ergoloid mesylate,765,296
Oxybutynin,501,229
Acetophenazine,669,78
Promethazine,813,624
Flavoxate,561,0
Diphenidol,597,0
Metoclopramide,633,219
Chlorprothixene,681,511
Pancuronium,537,186
Methotrimeprazine,705,617
Alizapride,429,0
Propericiazine,573,78
Thioproperazine,681,78
Thiothixene,597,422
Isopropamide,717,0
Fluspirilene,537,353
Mepenzolate,729,0
Tetrabenazine,681,476
Betahistine,585,117
Bromopride,477,0
Mecamylamine,729,405
Diphemanil Methylsulfate,777,0
Biperiden,693,317
Cycrimine,765,0
Cyclopentolate,765,137
Lindane,789,0
Methohexital,681,474
Dacarbazine,501,54
Orphenadrine,717,479
Benzatropine,753,219
Buclizine,717,14
Doxylamine,825,350
Dexbrompheniramine,693,328
Triprolidine,765,330
Hydroxyzine,729,380
Azatadine,585,16
Meclizine,765,328
Carbinoxamine,765,447
Tripelennamine,849,17
Methdilazine,681,0
Ketotifen,465,14
Dimenhydrinate,813,328
Mequitazine,489,157
Diphenhydramine,849,563
Diphenylpyraline,789,0
Cyclizine,765,328
Alimemazine,705,137
Phenindamine,837,14
Pheniramine,825,14
Clofedanol,705,0
Mepyramine,825,17
Antazoline,825,14
Dimetindene,681,14
Isothipendyl,717,14
Chlorcyclizine,813,0
Butriptyline,501,0
Carboprost Tromethamine,453,105
Dinoprostone,537,123
Dinoprost Tromethamine,501,1
Suramin,1161,15
Progesterone,981,541
Clomifene,609,228
Diethylstilbestrol,909,351
Chlorotrianisene,777,130
Conjugated Estrogens,909,0
Desogestrel,429,87
Levonorgestrel,609,174
Dydrogesterone,669,44
Spironolactone,693,444
Medroxyprogesterone Acetate,705,0
Oxandrolone,633,101
Testosterone,957,367
Estrone,789,666
Norethindrone,717,0
Estradiol,969,459
Ethynodiol,621,0
Drostanolone,669,0
Dienestrol,789,119
Ethinylestradiol,945,0
Nandrolone phenpropionate,693,3
Fluoxymesterone,729,101
Estramustine,525,262
Mestranol,717,212
Danazol,537,63
Testosterone Propionate,957,33
Allylestrenol,669,131
Estropipate,585,0
Quinestrol,585,119
Cyproterone acetate,525,269
Methyltestosterone,969,205
Nandrolone decanoate,657,3
Medrysone,561,250
Fluorometholone,693,302
Megestrol acetate,645,271
Beclomethasone,537,0
Betamethasone,669,503
Desoximetasone,585,250
Fluocinolone Acetonide,669,250
Triamcinolone,705,354
Prednisone,753,612
Flumethasone (pivalate),633,0
Fludrocortisone,753,303
Hydrocortisone,909,614
Hydrocortamate,729,2
Flurandrenolide,657,250
Prednisolone,741,559
Methylprednisolone,741,527
Clobetasol propionate,525,250
Fluocinonide,561,250
Dexamethasone,705,868
Desonide,537,0
Cortisone acetate,801,355
Paramethasone,669,300
Acetohydroxamic Acid,405,1
Heparin,933,278
Rescinnamine,729,311
Doxycycline,597,527
Lymecycline,645,2
Framycetin,609,169
Amikacin,489,169
Oxytetracycline,801,2
Demeclocycline,693,3
Tobramycin,513,169
Tetracycline,465,91
Spectinomycin,549,169
Methacycline,645,2
Neomycin,789,178
Minocycline,549,311
Streptomycin,849,170
Kanamycin,705,170
Rolitetracycline,693,2
Paromomycin,681,169
Vindesine,441,113
Daunorubicin,585,539
Vincristine,645,473
Colchicine,669,385
Sodium stibogluconate,921,4
Acetohexamide,645,178
Probucol,477,0
Tolbutamide,729,471
Amiloride,549,280
Clofibrate,645,117
Chlorpropamide,705,448
Fenofibrate,501,126
Glipizide,549,357
Gliquidone,501,178
Bezafibrate,477,152
Auranofin,417,0
Aminosalicylic Acid,825,227
Indomethacin,645,668
Diethylcarbamazine,813,4
Mefenamic acid,645,408
Sulfasalazine,801,366
Phenylbutazone,777,398
Antrafenine,477,0
Niflumic Acid,585,349
Acetylcysteine,585,0
