Drug Name,Age,Degree
Triflupromazine,728,590
Nortriptyline,656,683
Amoxapine,452,465
Nicardipine,440,885
Fluphenazine,704,615
Thioridazine,704,800
Tamsulosin,296,398
Paroxetine,320,779
Risperidone,296,783
Trifluoperazine,716,607
Brompheniramine,752,482
Perphenazine,728,569
Flupentixol,632,612
Cyclobenzaprine,488,632
Mesoridazine,572,474
Maprotiline,548,599
Tolterodine,236,335
Promethazine,824,652
Pimozide,560,784
Carvedilol,320,803
Doxepin,584,808
Desipramine,656,833
Domperidone,464,421
Quetiapine,260,801
Aripiprazole,188,752
Chlorprothixene,692,533
Paliperidone,140,564
Methotrimeprazine,716,648
Tiotropium,188,266
Solifenacin,164,332
Molindone,524,375
Pipotiazine,452,531
Thiothixene,608,444
Zuclopenthixol,272,527
Tetrabenazine,692,490
Iloperidone,104,601
Sertindole,260,471
Silodosin,140,403
Asenapine,104,606
Amisulpride,380,383
Fesoterodine,128,504
Lurasidone,92,504
Mecamylamine,740,481
Vecuronium,404,411
Methohexital,692,557
Orphenadrine,728,491
Clemastine,608,796
Cetirizine,368,347
Mirtazapine,284,689
Loratadine,356,597
Cimetidine,488,627
Trazodone,548,631
Epinastine,176,455
Olopatadine,248,826
Ranitidine,440,430
Fexofenadine,260,621
Desloratadine,200,596
Azelastine,380,1304
Diphenhydramine,860,581
Levocabastine,296,347
Flunarizine,488,530
Travoprost,200,279
Latanoprost,272,279
Bimatoprost,200,279
Treprostinil,188,483
Iloprost,308,446
Epoprostenol,272,516
Lepirudin,248,325
Bivalirudin,212,325
Argatroban,212,397
Dabigatran etexilate,116,519
Sorafenib,152,575
Imatinib,200,695
Dasatinib,140,764
Sunitinib,140,479
Bosutinib,68,386
Axitinib,68,296
Crizotinib,80,727
Vemurafenib,80,359
Regorafenib,68,278
Ponatinib,68,405
Dabrafenib,56,760
Tamoxifen,536,507
Eplerenone,188,441
Abiraterone,80,518
Leflunomide,236,740
Pravastatin,344,418
Lovastatin,368,719
Nevirapine,236,728
Cerivastatin,248,315
Zidovudine,368,387
Rifabutin,308,711
Efavirenz,236,837
Simvastatin,356,382
Delavirdine,248,732
Rifampicin,596,944
Atorvastatin,260,379
Fluvastatin,284,339
Sitagliptin,140,487
Alogliptin,56,370
Saxagliptin,104,401
Pitavastatin,176,302
Rilpivirine,80,316
Teriflunomide,68,696
Linagliptin,80,380
Spironolactone,704,572
Estrone,800,710
Mifepristone,356,847
Budesonide,440,386
Drospirenone,212,353
Enzalutamide,68,640
Alclometasone,392,329
Betamethasone,680,532
Prednisone,764,642
Hydrocortisone,920,643
Prednisolone,752,588
Methylprednisolone,752,557
Dexamethasone,716,898
Ciclesonide,152,328
Fluticasone furoate,128,496
Fondaparinux sodium,200,263
Enoxaparin,296,302
Rivaroxaban,116,548
Apixaban,68,577
Dalteparin,284,302
Nadroparin,236,302
Ramipril,344,478
Fosinopril,332,486
Trandolapril,296,478
Benazepril,332,478
Enalapril,404,653
Moexipril,272,537
Lisinopril,368,608
Perindopril,356,608
Quinapril,344,507
Captopril,452,649
Cilazapril,332,608
Spirapril,284,397
Temocapril,284,397
Doxycycline,608,618
Minocycline,560,397
Paclitaxel,308,843
Ciprofloxacin,380,692
Daunorubicin,596,565
Etoposide,440,414
Doxorubicin,560,765
Norfloxacin,416,339
Levofloxacin,296,650
Idarubicin,332,313
Mitoxantrone,404,358
Sparfloxacin,296,472
Moxifloxacin,224,420
Grepafloxacin,248,607
Vincristine,656,486
Irinotecan,284,309
Topotecan,260,280
Gatifloxacin,224,269
Ofloxacin,392,419
Temafloxacin,308,292
Gemifloxacin,176,419
Glimepiride,272,340
Glyburide,560,494
Tolbutamide,740,482
Rosiglitazone,224,424
Chlorpropamide,716,461
Nateglinide,212,347
Repaglinide,236,317
Gemfibrozil,428,370
Lenalidomide,152,276
Valsartan,260,552
Olmesartan,188,395
Celecoxib,224,782
Losartan,284,836
Candesartan,248,570
Eprosartan,248,393
Telmisartan,224,545
Irbesartan,248,584
Ibuprofen,584,649
Pioglitazone,224,387
Azilsartan medoxomil,80,314
Valdecoxib,200,552
Masoprocol,308,423
Mesalazine,356,551
Indomethacin,656,729
Nabumetone,284,469
Ketorolac,344,421
Tenoxicam,368,459
Rofecoxib,224,569
Piroxicam,464,471
Fenoprofen,524,412
Diclofenac,524,698
Sulindac,500,424
Flurbiprofen,368,459
Zileuton,260,530
Etodolac,392,495
Mefenamic acid,656,471
Naproxen,536,484
Meloxicam,260,526
Carprofen,440,414
Diflunisal,476,517
Suprofen,356,459
Meclofenamic acid,452,412
Bromfenac,248,412
Oxaprozin,416,459
Ketoprofen,536,460
Balsalazide,212,527
Lumiracoxib,176,523
Magnesium salicylate,464,493
Tiaprofenic acid,512,414
Etoricoxib,188,590
Resveratrol,32,504
Niflumic Acid,596,412
Nimesulide,392,584
Lornoxicam,248,459
Nepafenac,152,412
Pomalidomide,56,575
