Drug Name,Age,Degree
Isoflurane,492,1574
Ethanol,3084,1524
Methoxyflurane,696,1463
Thiamylal,828,1349
Sevoflurane,360,1696
Ketazolam,480,1741
Fluvoxamine,444,2104
Amphetamine,1056,2043
Phentermine,732,1492
Reserpine,804,1995
Citalopram,372,1829
Eletriptan,228,1775
Cabergoline,324,1556
Venlafaxine,324,2170
Etomidate,576,1595
Dihydroergotamine,888,1683
Protriptyline,648,1745
Pramipexole,276,1472
Fluoxetine,396,1955
Duloxetine,192,2281
Clonidine,648,1942
Lisuride,624,1367
Cisapride,360,1546
Dexmedetomidine,252,1769
Epinephrine,1428,1250
Sumatriptan,360,1959
Ergotamine,1188,1684
Tizanidine,288,1534
Apomorphine,1812,1200
Procaine,1380,1413
Tranylcypromine,720,1639
Phenelzine,732,1991
Minaprine,492,1603
Benzphetamine,720,1405
Terbutaline,600,1571
Cocaine,1632,1489
Amantadine,648,1452
Almotriptan,240,1832
Rizatriptan,264,1596
Pindolol,504,2058
Salbutamol,612,1470
Guanfacine,480,1704
Selegiline,456,1919
Sertraline,348,1614
Sibutramine,300,1613
Bupropion,456,1675
Moclobemide,372,1628
Pergolide,456,1367
Acebutolol,564,1668
Bromocriptine,540,1982
Clomipramine,624,2327
Isocarboxazid,732,1386
Arformoterol,168,1701
Rasagiline,180,1939
Pargyline,684,1402
Zimelidine,468,1451
Milnacipran,132,1864
Lofexidine,468,2016
Desvenlafaxine,144,1828
Mirabegron,96,1766
Levomilnacipran,84,2102
Trimipramine,672,1895
Nefazodone,312,2162
Escitalopram,216,1660
Betaxolol,444,1516
Timolol,552,2015
Sotalol,552,1377
Amiodarone,696,1806
Esmolol,408,1371
Metoprolol,540,2049
Atenolol,540,1365
Propranolol,672,2135
Labetalol,516,1832
Bisoprolol,408,1799
Alprenolol,636,1713
Nadolol,504,1865
Penbutolol,480,2053
Oxprenolol,600,1814
Bupranolol,612,1424
Palonosetron,204,1570
Doxazosin,384,1439
Ondansetron,360,1603
Dronedarone,132,1531
Ziprasidone,228,2040
Methysergide,732,1504
Disopyramide,516,2180
Amitriptyline,708,2489
Olanzapine,288,1970
Clozapine,576,2429
Thiethylperazine,708,1487
Promazine,768,1852
Prochlorperazine,768,1495
Droperidol,684,1392
Imipramine,732,2473
Chlorpromazine,816,2528
Buspirone,408,1712
Darifenacin,192,1445
Haloperidol,732,2178
Triflupromazine,756,1390
Nortriptyline,684,2130
Amoxapine,480,1871
Atropine,1716,1506
Nicardipine,468,2106
Thioridazine,732,1653
Tamsulosin,324,1399
Paroxetine,348,1891
Risperidone,324,1906
Scopolamine,1416,1207
Propiomazine,720,1315
Propantheline,804,1548
Dicyclomine,840,1544
Trifluoperazine,744,1742
Flupentixol,660,1767
Maprotiline,576,1978
Tolterodine,264,1950
Oxybutynin,540,1372
Promethazine,852,2121
Pimozide,588,1671
Carvedilol,348,1744
Doxepin,612,2491
Flavoxate,600,1546
Desipramine,684,2402
Quetiapine,288,2304
Metoclopramide,672,2109
Aripiprazole,216,1974
Chlorprothixene,720,1431
Paliperidone,168,2221
Methotrimeprazine,744,1745
Tiotropium,216,1714
Solifenacin,192,1555
Zuclopenthixol,300,1761
Fluspirilene,576,1512
Iloperidone,132,1801
Mianserin,540,1512
Asenapine,132,1700
Fesoterodine,156,1928
Lurasidone,120,1747
Aclidinium,96,1548
Mecamylamine,768,1482
Vecuronium,432,1419
Orphenadrine,756,1439
Benzatropine,792,1869
Cetirizine,396,1826
Terfenadine,444,1797
Mirtazapine,312,1644
Cimetidine,516,1670
Trazodone,576,1752
Ranitidine,468,1552
Fexofenadine,288,1381
Azelastine,408,1525
Diphenhydramine,888,1487
Flunarizine,516,1762
Butriptyline,540,1489
Epoprostenol,300,1507
Dabigatran etexilate,144,1467
Sorafenib,180,1964
Imatinib,228,1571
Dasatinib,168,1475
Sunitinib,168,1424
Progesterone,1020,1310
Tamoxifen,564,1405
Eplerenone,216,1601
Efavirenz,264,1591
Sitagliptin,168,1578
Diethylstilbestrol,948,1363
Testosterone,996,1511
Estradiol,1008,2120
Mifepristone,384,1605
Ethinylestradiol,984,1342
Budesonide,468,1887
Drospirenone,240,1522
Megestrol acetate,684,1352
Betamethasone,708,1381
Prednisone,792,1810
Hydrocortisone,948,1320
Prednisolone,780,1303
Dexamethasone,744,1512
Rivaroxaban,144,1681
Perindopril,384,1496
Tetracycline,504,1422
Paclitaxel,336,1533
Ciprofloxacin,408,1767
Levofloxacin,324,1735
Topotecan,288,1577
Colchicine,708,1631
Glyburide,588,1414
Tolbutamide,768,1542
Rosiglitazone,252,1589
Chlorpropamide,744,1500
Nateglinide,240,1541
Fenofibrate,540,1427
Glipizide,588,1519
Lenalidomide,180,1430
Celecoxib,252,1931
Losartan,312,1555
Ibuprofen,612,1801
Valdecoxib,228,1565
Mesalazine,384,1529
Acetaminophen,1608,1577
Indomethacin,684,2093
Nabumetone,312,1675
Ketorolac,372,1625
Tenoxicam,396,1576
Rofecoxib,252,1783
Piroxicam,492,1656
Fenoprofen,552,1391
Diclofenac,552,1888
Sulindac,528,1401
Flurbiprofen,396,1631
Etodolac,420,1605
Mefenamic acid,684,1593
Naproxen,564,1855
Sulfasalazine,840,1830
Phenylbutazone,816,1670
Meloxicam,288,1602
Carprofen,468,1426
Diflunisal,504,1542
Salicylic acid,1740,1673
Meclofenamic acid,480,1459
Acetylsalicylic acid,1452,2062
Oxaprozin,444,1412
Ketoprofen,564,1572
Balsalazide,240,1498
Lumiracoxib,204,1563
Magnesium salicylate,492,1450
Antrafenine,516,1391
Antipyrine,1620,1820
Tiaprofenic acid,540,1393
Etoricoxib,216,1774
Nimesulide,420,1761
Lornoxicam,276,1552
Pomalidomide,84,2079
