Drug Name,Age,Degree
Oxyphencyclimine,687,0
Procyclidine,735,149
Sulpiride,579,166
Ethopropazine,771,1
Loxapine,495,148
Promazine,723,154
Hyoscyamine,675,28
Prochlorperazine,723,131
Cyproheptadine,663,73
Droperidol,639,240
Prazosin,507,95
Imipramine,687,166
Methylscopolamine bromide,831,0
Chlorpromazine,771,154
Gallamine Triethiodide,783,0
Haloperidol,687,194
Tridihexethyl,747,0
Triflupromazine,711,71
Anisotropine Methylbromide,651,0
Nortriptyline,639,150
Fluphenazine,687,138
Histamine Phosphate,927,0
Thioridazine,687,179
Phentolamine,771,40
Nicergoline,531,0
Benzquinamide,507,71
Clidinium,663,23
Propiomazine,675,0
Propantheline,759,25
Cryptenamine,747,0
Tolazoline,819,0
Dicyclomine,795,23
Tropicamide,783,0
Trifluoperazine,699,138
Brompheniramine,735,63
Perphenazine,711,138
Flupentixol,615,122
Phenoxybenzamine,759,40
Mesoridazine,555,71
Maprotiline,531,116
Glycopyrrolate,663,35
Carphenazine,651,71
Ergoloid mesylate,759,74
Oxybutynin,495,44
Acetophenazine,663,71
Promethazine,807,114
Pimozide,543,212
Doxepin,567,152
Flavoxate,555,23
Desipramine,639,162
Diphenidol,591,0
Metoclopramide,627,125
Chlorprothixene,675,71
Pancuronium,531,55
Methotrimeprazine,699,283
Propericiazine,567,0
Molindone,507,71
Thioproperazine,675,0
Thiothixene,591,136
Isopropamide,711,0
Fluspirilene,531,71
Mepenzolate,723,23
Tetrabenazine,675,99
Mianserin,495,110
Betahistine,579,39
Mecamylamine,723,90
Diphemanil Methylsulfate,771,0
Biperiden,687,0
Cycrimine,759,0
Cyclopentolate,759,23
Lindane,783,0
Methohexital,675,190
Dacarbazine,495,26
Orphenadrine,711,192
Benzatropine,747,24
Clemastine,591,62
Buclizine,711,0
Doxylamine,819,201
Dexbrompheniramine,687,16
Triprolidine,759,103
Hydroxyzine,723,195
Trazodone,531,105
Azatadine,579,0
Meclizine,759,57
Carbinoxamine,759,57
Tripelennamine,843,0
Methdilazine,675,0
Dimenhydrinate,807,57
Diphenhydramine,843,75
Diphenylpyraline,783,0
Cyclizine,759,57
Alimemazine,699,0
Phenindamine,831,0
Pheniramine,819,37
Clofedanol,699,16
Mepyramine,819,0
Antazoline,819,0
Dimetindene,675,0
Isothipendyl,711,0
Chlorcyclizine,807,0
Butriptyline,495,0
Dinoprostone,531,2
Dinoprost Tromethamine,495,0
Suramin,1155,0
Progesterone,975,77
Tamoxifen,519,105
Clomifene,603,1
Rifampicin,579,235
Diethylstilbestrol,903,4
Chlorotrianisene,771,106
Conjugated Estrogens,903,0
Levonorgestrel,603,94
Dydrogesterone,663,17
Spironolactone,687,89
Medroxyprogesterone Acetate,699,108
Oxandrolone,627,63
Testosterone,951,64
Estrone,783,0
Norethindrone,711,0
Estradiol,963,94
Ethynodiol,615,63
Drostanolone,663,0
Dienestrol,783,0
Ethinylestradiol,939,0
Nandrolone phenpropionate,687,3
Fluoxymesterone,723,5
Estramustine,519,14
Mestranol,711,64
Danazol,531,44
Testosterone Propionate,951,0
Allylestrenol,663,0
Estropipate,579,68
Quinestrol,579,0
Cyproterone acetate,519,100
Methyltestosterone,963,5
Nandrolone decanoate,651,0
Medrysone,555,0
Fluorometholone,687,6
Megestrol acetate,639,40
Beclomethasone,531,5
Betamethasone,663,63
Desoximetasone,579,5
Fluocinolone Acetonide,663,5
Triamcinolone,699,64
Prednisone,747,95
Flumethasone (pivalate),627,0
Fludrocortisone,747,158
Hydrocortisone,903,81
Hydrocortamate,723,5
Flurandrenolide,651,5
Prednisolone,735,94
Methylprednisolone,735,90
Clobetasol propionate,519,5
Fluocinonide,555,5
Dexamethasone,699,131
Desonide,531,1
Cortisone acetate,795,67
Paramethasone,663,0
Heparin,927,164
Rescinnamine,723,0
Doxycycline,591,55
Lymecycline,639,0
Framycetin,603,67
Oxytetracycline,795,52
Demeclocycline,687,42
Tobramycin,507,92
Spectinomycin,543,67
Methacycline,639,0
Neomycin,783,98
Minocycline,543,211
Streptomycin,843,93
Kanamycin,699,93
Rolitetracycline,687,0
Paromomycin,675,0
Daunorubicin,579,20
Doxorubicin,543,146
Vincristine,639,103
Colchicine,663,84
Sodium stibogluconate,915,0
Acetohexamide,639,111
Glyburide,543,160
Tolbutamide,723,165
Amiloride,543,70
Clofibrate,639,0
Chlorpropamide,699,193
Fenofibrate,495,30
Glipizide,543,65
Gliquidone,495,111
Ibuprofen,567,96
Aminosalicylic Acid,819,39
Indomethacin,639,96
Fenoprofen,507,94
Diclofenac,507,131
Diethylcarbamazine,807,0
Mefenamic acid,639,94
Naproxen,519,94
Sulfasalazine,795,3
Phenylbutazone,771,0
Ketoprofen,519,95
Tiaprofenic acid,495,94
Niflumic Acid,579,0
Acetylcysteine,579,0
