Drug Name,Age,Degree
Bosutinib,99,800
Axitinib,99,693
Crizotinib,111,872
Vemurafenib,111,1108
Regorafenib,99,707
Ponatinib,99,1115
Trametinib,87,972
Dabrafenib,87,1068
Progesterone,1023,1188
Cefdinir,351,926
Abiraterone,111,568
Ospemifene,87,574
Flutamide,447,1148
Leflunomide,267,875
Pravastatin,375,529
Lovastatin,399,968
Nevirapine,267,832
Tenofovir,231,1256
Cerivastatin,279,911
Zidovudine,399,1095
Simvastatin,387,928
Delavirdine,279,764
Lamivudine,303,958
Rifampicin,627,851
Atorvastatin,291,720
Fluvastatin,315,926
Rosuvastatin,207,1029
Pitavastatin,207,622
Rilpivirine,111,1018
Teriflunomide,99,727
Linagliptin,111,1144
Diethylstilbestrol,951,1192
Etonogestrel,267,1136
Desogestrel,471,776
Levonorgestrel,651,686
Spironolactone,735,1255
Nilutamide,399,954
Norgestimate,411,753
Bicalutamide,303,527
Mestranol,759,1110
Allylestrenol,711,1213
Cyproterone acetate,567,781
Methyltestosterone,1011,1040
Flunisolide,507,1052
Megestrol acetate,687,1178
Fludrocortisone,795,967
Hydrocortisone,951,1182
Mometasone,399,1108
Prednisolone,783,1084
Loteprednol,267,662
Methylprednisolone,783,1084
Dutasteride,231,764
Finasteride,339,769
Cortisone acetate,843,1177
Paramethasone,711,1175
Ciclesonide,183,1156
Fluticasone furoate,159,1161
Emtricitabine,207,772
Didanosine,351,965
Abacavir,267,790
Heparin,975,901
Enoxaparin,327,866
Apixaban,99,1190
Dalteparin,315,867
Nadroparin,267,866
Plerixafor,147,745
Ramipril,375,1023
Fosinopril,363,1296
Trandolapril,327,832
Benazepril,363,900
Enalapril,435,1037
Moexipril,303,1059
Lisinopril,399,1296
Quinapril,375,946
Rescinnamine,771,821
Captopril,483,1053
Cilazapril,363,832
Spirapril,315,819
Temocapril,315,914
Doxycycline,639,1163
Framycetin,651,836
Amikacin,531,797
Tobramycin,555,850
Tetracycline,507,1155
Netilmicin,483,849
Neomycin,831,963
Minocycline,591,1065
Streptomycin,891,872
Kanamycin,747,856
Paromomycin,723,850
Arbekacin,363,850
Dexrazoxane,303,1112
Teniposide,435,1022
Enoxacin,351,893
Pefloxacin,423,893
Daunorubicin,627,802
Etoposide,471,1084
Doxorubicin,591,974
Norfloxacin,447,1094
Idarubicin,363,957
Mitoxantrone,435,674
Sparfloxacin,327,893
Fleroxacin,339,803
Moxifloxacin,255,886
Grepafloxacin,279,1059
Vincristine,687,957
Irinotecan,315,903
Lomefloxacin,375,978
Gatifloxacin,255,908
Ofloxacin,423,1028
Temafloxacin,339,978
Cinoxacin,495,924
Gemifloxacin,207,893
Bethanidine,471,762
Glimepiride,303,1100
Acetohexamide,687,1012
Troglitazone,279,1115
Amiloride,591,1058
Repaglinide,267,875
Gemfibrozil,459,1188
Gliquidone,543,1012
Mitiglinide,195,587
Lenalidomide,183,1143
Valsartan,291,1103
Olmesartan,219,821
Candesartan,279,1058
Eprosartan,279,864
Telmisartan,255,985
Auranofin,459,745
Irbesartan,279,1143
Pioglitazone,255,763
Azilsartan medoxomil,111,552
Zileuton,291,534
Resveratrol,63,797
